l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,140052625,140062772,115000,,line,,,,1583.0,,,,,
2,146666772,147559579,115000,3,line,,-115kV Power Line,,11961.0,,,,,Yes
3,19352602,140062775,115000,,line,,,,18322.0,,,,,
4,140099249,140062772,115000,,line,,,,7933.0,,,,,
5,140062772,140062775,115000,,line,,,,17074.0,,,,,
6,140062772,160152916,115000,,line,,,,14107.0,,,,,
7,140062775,141040335,115000,,line,,,,4894.0,,,,,
8,140062775,140100436,115000,6,cable,60,,,10095.0,,,,,
9,147012948,140100436,115000,,line,,,,17390.0,,,,,
10,147012948,140100438,115000,,line,,,,9670.0,,,,,
11,140415426,140994897,115000,,line,,,,12783.0,,,,,
12,140994895,140994897,115000,,line,,,,6279.0,,,,,
13,383731449,383731448,115000,3,line,,,,376.0,,,,,
14,383731449,140100436,115000,3,line,,,,450.0,,,,,
