l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,162596098,174693653,138000,3,line,60,,,21392.0,,,,,
2,162596098,174704417,138000,3,line,60,,,12884.0,,,,,
3,162596098,166899023,345000,6,line,60,,,13073.0,,,,,Yes
4,165665539,165665527,138000,6,line,60,-Lawton Eastside - FIXME,,8393.0,,,,,Yes
5,167714071,160765285,138000,,line,,FPL Wind - Moreland,,21146.0,,,,,
6,167703435,403593667,138000,6,line,60,,,20630.0,,,,,Yes
7,167703435,208148479,138000,3,line,60,,,3271.0,,,,,
8,448901506,449481029,138000,,line,,Red Hills - Red Hills Tap,,5817.0,,,,,
9,448901506,448901546,138000,,line,,Red Hills - Morewood,,25998.0,,,,,
10,448901506,167700604,138000,,line,,Elk City - Red Hills,,17872.0,,,,,
11,176086927,117755285,138000,6,line,60,,,22803.0,,,,,Yes
12,174360081,137369931,345000,6,line,60,,,15434.0,,,,,Yes
13,174360081,117755285,138000,6,line,60,,,9017.0,,,,,Yes
14,425146900,449480342,138000,,line,,Southwestern - Carnegie,,26603.0,,,,,
15,137225623,90393447,345000,6,line,60,,,19301.0,,,,,Yes
16,137225623,137369931,345000,6,line,60,,,23095.0,,,,,Yes
17,449225093,448900756,138000,,line,,Woodward - FIXME,,30635.0,,,,,
18,449225093,448896185,138000,,line,,,,31492.0,,,,,
19,156523808,156523819,138000,3,line,60,,,16945.0,,,,,
20,156523808,155225651,138000,6,line,60,,,11736.0,,,,,Yes
21,449026367,208144697,138000,3,line,60,,,5662.0,,,,,
22,155772710,425144298,138000,3,line,60,,,117.0,,,,,
23,155772710,167521726,345000,6,line,60,,Public Service Company of Oklahoma,36184.0,,,,,Yes
24,448905201,166794344,138000,3,line,60,,,6950.0,,,,,
25,448905201,448905202,138000,,line,,,,7930.0,,,,,
26,449480342,218340470,138000,,line,,Carnegie - Hobart Jct,,41507.0,,,,,
27,448901546,448901854,138000,,line,,Morewood - FIXME,,61475.0,,,,,
28,449221167,448896185,138000,,line,,,,44907.0,,,,,
29,170934705,90393447,138000,3,line,60,,,12450.0,,,,,
30,155225651,156544846,138000,6,line,60,,,24224.0,,,,,Yes
31,155225651,155557047,138000,3,line,60,,,19373.0,,,,,
32,449001912,448953449,138000,,line,,Anadarko - FIXME,,17614.0,,,,,
33,208144697,167471852,138000,3,line,60,,,1535.0,,,,,
34,167521726,167521727,138000,3,line,60,,,192.0,,,,,
35,167521726,347394677,138000,3,line,60,,,22645.0,,,,,
36,208149503,449026658,138000,3,line,60,,,17407.0,,,,,
37,208149503,208150177,138000,3,line,60,,,9977.0,,,,,
38,448896712,448896185,138000,,line,,Dewey - Taloga,,6712.0,,,,,
39,166899023,166899025,138000,3,line,60,,,149.0,,,,,
40,166899023,166794343,345000,6,line,60,,,10709.0,,,,,Yes
41,449003740,165665527,138000,3,line,60,Lawton Eastside - FIXME,,34066.0,,,,,
42,160765288,449225867,138000,,line,,Moreland - FIXME,,17324.0,,,,,
43,167471852,167471853,138000,6,line,60,,,1603.0,,,,,Yes
44,168486273,401708565,161000,3,line,60,,,854.0,,,,,
45,165570502,165633357,161000,3,line,,Fort Smith Substation to Arkoma Substation 161kV,,7188.0,,,,,
46,168486118,168486290,161000,3,line,60,,,1985.0,,,,,
47,222584520,222584522,161000,,line,,,,45.0,,,,,
48,165633357,165633360,161000,,line,,Arkoma Substation to Third Street Substation 161kV,,3895.0,,,,,
49,168486290,401708565,161000,3,line,60,,,67.0,,,,,
50,168486295,401708565,161000,3,line,60,,,66.0,,,,,
51,166794347,166794344,345000,3,line,60,Northwest - Sooner 345kV,,12215.0,,,,,
52,166794347,150300543,345000,6,line,60,,,99799.0,,,,,Yes
53,167701636,167703435,345000,3,line,60,,,19996.0,,,,,
54,167701636,167471853,345000,3,line,60,,,14745.0,,,,,
