l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,165788672,187625957,230000,3,line,60,,,8286.0,,,,
2,84974085,139514782,230000,3-6,line,60,,,31608.0,,,,
3,139590161,29753748,230000,,line,60,230kV transmission line,Entergy,9498.0,,,,
4,167651349,165477519,230000,3,line,60,,Entergy,3272.0,,,,
5,186591255,186589480,230000,3-6,line,60,,,27006.0,,,,
6,186591255,186600585,230000,3-6,line,60,,,28947.0,,,,
7,186591255,39590485,230000,3-6,line,60,,,30008.0,,,,
8,186591255,186591260,230000,3,line,60,,,7377.0,,,,
9,186732571,186732578,230000,3,line,60,,,8314.0,,,,
10,186732571,139670694,230000,3-6,line,60,,,35293.0,,,,
11,186732571,172723853,230000,3-6,line,60,,,49716.0,,,,
12,186732571,186846801,230000,3-6,line,60,,,43821.0,,,,
13,186732571,186846800,230000,3-6,line,60,,,43619.0,,,,
14,186591260,33727899,230000,3-6,line,60,,,37374.0,,,,
15,186591260,187112688,230000,3,line,60,,,34411.0,,,,
16,186591260,186596511,230000,3-6,line,60,,,10158.0,,,,
17,186591260,186573893,230000,3,line,60,,,711.0,,,,
18,189018144,175481586,230000,3,line,60,,,1460.0,,,,
19,189018144,189018154,230000,3,line,60,,,4899.0,,,,
20,139516961,139514782,230000,3-6,line,60,,,3488.0,,,,
21,139516961,139517767,230000,3-6,line,60,,,5125.0,,,,
22,139516961,139523974,230000,3,line,,230kV transmission line,,8779.0,,,,
23,186732578,186732583,230000,3,line,60,,,6411.0,,,,
24,186732579,186723000,230000,3,line,60,,,19643.0,,,,
25,186732579,186732583,230000,3,line,60,,,13911.0,,,,
26,186810918,186723000,230000,3,line,60,Vacherie - Thibodaux 230kV,Entergy Louisiana,24056.0,,,,
27,189018152,189018161,230000,3-6,line,60,,Entergy,2039.0,,,,
28,189018152,189018172,230000,3-6,line,60,,Entergy,11563.0,,,,
29,189018152,189018159,230000,3-6,line,60,,Entergy,10921.0,,,,
30,189018152,189018155,230000,3-6,line,60,,Entergy,2992.0,,,,
31,189018152,340468656,230000,3,line,60,,Entergy,4627.0,,,,
32,189018152,189018164,230000,3,line,60,,Entergy,3157.0,,,,
33,187617959,187558671,230000,3,line,60,,Cleco Power,27262.0,,,,
34,187617959,187617949,230000,3,line,60,,Cleco Power,20564.0,,,,
35,189018161,189018165,230000,3,line,60,,Entergy,4456.0,,,,
36,186670130,186657728,230000,3,line,60,Hammond - Independence 230kV,Entergy Louisiana,15517.0,,,,
37,186670130,186670175,230000,3,line,60,,,13954.0,,,,
38,174490676,187141532,230000,3,line,60,,,6536.0,,,,
39,174490676,33839408,230000,3,line,60,,,8319.0,,,,
40,186670133,186690218,230000-115000,3-6,line,60,,,11631.0,,,,
41,186670133,186690217,230000-115000,3-6,line,60,,,12595.0,,,,
