l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,164577670,164673290,220000,,line,50,,,56225.0,,,,,
2,164577670,163252342,220000,,line,50,,,64799.0,,,,,
3,167447437,162958201,220000,,line,50,,,42448.0,,,,,
4,230767376,163205323,220000,3,line,50,,,90879.0,,,,,Yes
5,230767376,162958201,220000,,line,50,,,38117.0,,,,,
6,230767384,230767411,220000,6,line,50,,,65629.0,,,,,
7,230767384,230767422,220000,3,line,50,,,43380.0,,,,,Yes
8,168387539,162720632,220000,,line,50,,,253178.0,,,,,
9,168387539,168398398,220000,,line,50,,,4490.0,,,,,
10,281998037,230690299,220000,6,line,50,,,28264.0,,,,,
11,164784866,230690299,220000,6,line,50,,,178252.0,,,,,
12,163252342,230690299,220000,,line,50,-Avenida Santiago Lecuizamón,,48399.0,,,,,
13,258696364,221357412,500000,3,line,50,,,88581.0,,,,,
14,32302779,32300871,500000,3,line,50,,,9170.0,,,,,
15,32302779,32236291,500000,3,line,50,,,2032.0,,,,,
16,32300871,32236291,500000,3,line,60,,,8221.0,,,,,
