l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,31268353,147521567,110000,6,line,50,-110 kV Hartenau Nord|Süd,RWE,8977.0,,,,,
2,31268353,154225739,110000,6,line,50,Ltg. Biebesheim Süd-110 kV,SWM-Netze EnRM,5580.0,,,,,
3,263730690,44158873,110000,6,line,0,-Aschaffenburg - Weiterstadt-Isenburg West/Ost 110kV,DB_Energie,52172.0,,,,,Yes
4,263730690,148523406,110000,10,line,0,110 kV Isenburg West|Ost- 110 kV Bahnstrom Aschaffenburg - Weiterstadt 1|2--Isenburg West/Ost 110kV,DB_Energie,11335.0,,,,,Yes
5,263730690,23284340,110000,6,line,,Sprendlingen Nord/Süd 110kV,,9521.0,,,,,
6,147698184,24536211,110000,6,line,,,,3380.0,,,,,Yes
7,146735116,40382025,110000,6,line,50,,TENNET (e-on),12793.0,,,,,
8,146735116,145628245,110000,6,line,50,,TENNET (e-on),11559.0,,,,,
9,147480077,50898216,110000,12,line,,,Süwag,22919.0,,,,,Yes
10,160929294,29309786,110000,12,line,50,,EON_Netz-TenneT,8477.0,,,,,Yes
11,160929294,68505892,380000,12,line,50,-3026 Mecklar - Vieselbach/Eisenach-1764 Waldkappel-Mecklar,EON_Netz-TenneT-EON_Mitte,37296.0,0.00833333333333,0.0833333333333,41.1,7.8,Yes
12,160929294,68505893,380000,12,line,50,-3026 Mecklar - Vieselbach/Eisenach-1764 Waldkappel-Mecklar-1705,EON_Netz-TenneT-EON_Mitte,24474.0,0.00833333333333,0.0833333333333,41.1,7.8,Yes
13,160929294,61670585,380000,12,line,50,-3026 Mecklar - Vieselbach/Eisenach,EON_Netz-TenneT,8334.0,0.00833333333333,0.0833333333333,41.1,7.8,Yes
14,160929294,97877385,110000,6,line,50,,EON_Netz,15895.0,,,,,
15,160929294,165849891,110000,6,line,50,-Melsungen-Waldkappel,EON_Netz-TenneT,47543.0,,,,,
16,160929294,97877386,110000,12,line,50,,EON_Netz,26389.0,,,,,Yes
17,35406351,28909762,110000,8,line,0,Abzweig Wächtersbach-Flieden - Bebra-Borken1-Aschaffenburg - Flieden-Flieden - Bebra-Bebra - Borken,DB_Energie,106290.0,,,,,Yes
18,35406351,146406047,110000,8,line,0,-Flieden - Bebra-Borken1-110 kV Bahnstrom Aschaffenburg - Flieden 1|2- Flieden - Bebra 1|2-Flieden - Bebra-Bebra - Borken,DB_Energie,76687.0,,,,,Yes
19,35406351,146670556,110000,8,line,0,Bebra - Borken--Borken1-Borken - Warburg- Borken - Ehringhausen- Bebra - Borken-Flieden - Bebra-Bebra - Borken,DB_Energie,39086.0,,,,,Yes
