l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,134832527,136997706,345000,3,line,60,,,26148.0,,,,
2,134832527,139830164,345000,,line,,Carpenter Hill - Millbury 345kV transmission line,,25578.0,,,,
3,134832527,134796664,345000,,line,,Millbury - Wachusett 345kV transmission line,,20386.0,,,,
4,139830164,135200113,345000,,line,,Ludlow - Carpenter Hill 345kV transmission line,,41350.0,,,,
5,81606442,81604584,345000,3,line,,Wakefield Junction - Golden Hills 345kV transmission line,New England Power Company,3989.0,,,,
6,81606442,81700477,345000,,line,,Wakefield Junction - Tewksbury 345kV transmission line,,23845.0,,,,
7,79716400,46973544,345000,3,line,60,Auburn Street - Holbrook 345kV transmission line,,11844.0,,,,
8,79716400,144460919,345000-115000,3-6,line,60,Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,41393.0,,,,
9,81721779,81700477,345000,3,line,60,Tewksbury - Woburn 345kV transmission line,,20792.0,,,,
10,81721779,81995133,345000,3,line,60,Woburn - Lexington 345kV transmission line,NSTAR,13361.0,,,,
11,81721779,43315304,345000,6,cable,60,North Cambridge - Woburn 345kV cable,,9329.0,,,,
12,144805940,137840368,345000,3,line,,Carver - West Walpole 345kV transmission line,New England Power Company,22170.0,,,,
13,144805940,144460920,345000,,line,,Carver - Canal 345kV transmission line-Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,44012.0,,,,
14,144805940,144460925,345000,,line,,Carver - Canal 345kV transmission line,New England Power Company,32827.0,,,,
15,136924986,383037049,345000,6,cable,60,,,17577.0,,,,
16,140047680,140012533,345000,3,line,,Ocean State - Sherman Road 345kV transmission line,,301.0,,,,
17,135566530,135200088,345000,,line,,Berkshire - Northfield Mountain 345kV transmission line,,59327.0,,,,
18,135566530,139630804,345000,,line,,Alps - Berkshire 345kV transmission line,,37587.0,,,,
19,138912070,135200088,345000,,line,,Northfield Mountain - Vernon VT 345kV transmission line,,32309.0,,,,
20,46973544,136962270,345000,,line,,Holbrook - Stoughton 345kV transmission line-Stoughton - West Walpole 345kV transmission line,,23603.0,,,,
21,136997706,136962270,345000,3,line,60,-West Medway - West Walpole 345kV transmission line,,15471.0,,,,
22,136997706,137044009,345000,3,line,60,West Medway - ANP Bellingham 345kV transmission line,,9155.0,,,,
23,136997706,137048072,345000,3,line,60,,,4053.0,,,,
24,144460920,144460919,345000,,line,,Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,4247.0,,,,
25,135200088,135200113,345000,,line,,Ludlow - Northfield 345kV transmission line,,47096.0,,,,
26,139232219,135200113,345000,,line,,Barbour Hill - Ludlow 345kV transmission line,,41320.0,,,,
27,144460903,144460919,345000,,line,,Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,7640.0,,,,
28,140046323,420142863,345000,3,line,,Brayton Point - West Farnum 345kV transmission line,,61969.0,,,,
29,140046323,140012533,345000,3,line,,West Farnum - Sherman Road 345kV transmission line,,14509.0,,,,
30,140012533,137220957,345000,3,line,,ANP Blackstone - Sherman Road 345kV transmission line,,17473.0,,,,
