l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,329137670,329111639,220000,,line,,,,47114.0,,,,,
2,329137670,329112852,220000,,line,,,,90745.0,,,,,
3,235350409,42527718,220000,6,line,,,,17900.0,,,,,
4,169000716,169248620,220000,6,line,60,,,25759.0,,,,,
5,329112852,329323507,220000,,line,,,,16102.0,,,,,
6,457599008,169279279,220000,4,line,,,,4318.0,,,,,
7,444786721,169248620,220000,6,line,60,,,91361.0,,,,,
8,265884598,265884599,220000,3,line,,,,2074.0,,,,,
9,108961999,133889140,220000,6,line,,,,12645.0,0.08,0.32,11.5,1.3,Yes
10,108961999,88597989,220000,6,line,,,,72053.0,0.08,0.32,11.5,1.3,Yes
11,108961999,329137671,220000,3,line,,,,18253.0,0.16,0.64,5.75,0.65,
12,330857322,331119341,220000,,line,,EPSA,,6513.0,,,,,
