l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,61818240,91416744,345000,3,line,60,,,35606.0,,,,
2,176727205,86818458,345000,3-6,line,60,,ATSI,15590.0,,,,
3,176727205,88043334,345000,3-6,line,60,,American Transmission Systems-ATSI,79495.0,,,,
4,176727205,80445083,345000,3-6,line,60,,American Transmission Systems-ATSI,94130.0,,,,
5,176727205,86822197,345000,3,line,60,,ATSI,56546.0,,,,
6,176727205,90341615,345000,3,line,60,-Hanna - Highland 345kV,American Transmission Systems-ATSI,87504.0,,,,
7,176727205,90238160,345000,3-6,line,60,,American Transmission Systems-ATSI,50424.0,,,,
8,36923781,129145920,345000,3,line,60,,,77457.0,,,,
9,36923781,86579709,345000,3-6,line,60,,,56582.0,,,,
10,36923781,27927002,345000,9-3-6,line,60,,,95434.0,,,,
11,36923781,28041786,345000,3,line,60,,,44155.0,,,,
12,36923781,36924532,345000,3-6,line,60,,,49909.0,,,,
13,36925322,89387039,345000,3,line,60,Miami - Shelby 345kV,Dayton Power & Light,40648.0,,,,
14,36925322,36924532,345000-138000,3-6,line,60,,,33410.0,,,,
15,36925322,83669631,345000-138000,3-6,line,60,,,14184.0,,,,
16,162356366,90341615,345000,3,line,60,,,37964.0,,,,
17,90528784,90686458,345000,3-6,line,,South Canton - Canton Central 345 kV transmission line,,9179.0,,,,
18,38416145,38418037,345000,,line,,-East Lima - Marysville 345kV transmission line,AEP,91896.0,,,,
19,38416145,89387039,345000,3,line,60,,,45398.0,,,,
20,28534034,28534040,345000,3,line,60,,,274.0,,,,
21,91377299,88385976,345000,3-6,line,60,,ATSI,80269.0,,,,
22,91377299,87748581,345000,3-6,line,60,,ATSI,80145.0,,,,
23,91377299,91454879,345000,3-6,line,60,,ATSI,33155.0,,,,
24,91377299,86818458,345000,3-6,line,60,,ATSI,88174.0,,,,
25,91377299,403401427,345000,3,line,60,,,309.0,,,,
26,28042414,28396953,345000,3,line,60,,,72856.0,,,,
27,28042414,27927002,345000,3-6,line,60,,,110682.0,,,,
28,28042414,27667833,345000,3-6,line,60,,,129421.0,,,,
29,28042414,129145081,345000,6,line,60,,,57556.0,,,,
30,180015255,180015256,345000,3,line,60,,,57106.0,,,,
31,180015255,180022425,345000,3,line,60,,,19188.0,,,,
32,28396953,36915104,345000,3,line,60,,,115073.0,,,,
33,86818458,87748581,345000,3-6,line,60,,ATSI,12720.0,,,,
34,86818458,90238160,345000,3,line,60,,ATSI,45119.0,,,,
35,80445083,409014439,345000,3,line,60,,,724.0,,,,
36,38422812,91375242,345000,,line,,345kV transmission line,,39144.0,,,,
37,38422812,90776277,345000,,line,,,ATSI,38006.0,,,,
38,36915104,107015084,345000,,line,,,,81138.0,,,,
39,93292194,129145920,345000,,line,,,AEP,77299.0,,,,
40,93292194,33108092,345000,,line,,,AEP,17320.0,,,,
41,33171108,86355284,345000,3-6,line,60,-Marysville - Hyatt 345kV transmission line,AEP,37493.0,,,,
42,104146297,33170755,345000-138000,3-6,line,60,-Bixby - Kirk 345kV transmission line,AEP,48552.0,,,,
43,104146297,36808033,345000,3-6,line,60,-Bixby - Kirk 345kV transmission line,AEP,31066.0,,,,
44,104146297,419984185,345000,3-6,line,60,-345kV transmission line-Bixby - Kirk 345kV transmission line,AEP,12242.0,,,,
45,104146297,40420939,345000,,line,,Jug Street - Kirk 345kV transmission line,AEP,30001.0,,,,
46,33264424,27927002,345000-138000,3-6,line,60,,,25419.0,,,,
47,33264424,33264538,345000,3-6,line,60,,,7441.0,,,,
48,27668010,27667833,345000-138000,3-6,line,60,,,9457.0,,,,
49,102012999,254602492,345000,,line,,,ATSI,70.0,,,,
50,102012999,91375242,345000,,line,,,ATSI,34922.0,,,,
51,138292349,42062430,345000,,line,,Sporn - Waterford 345 kV transmission line-Waterford - Muskingum River 345 kV transmission line,,78380.0,,,,
52,86822197,90686458,345000,,line,,Star - South Canton 345kV transmission line,ATSI,54672.0,,,,
53,152586740,129145081,345000,3,line,60,,,205.0,,,,
54,91375242,91351804,345000,3,line,60,-Fostoria - Lemoyne 345 kV transmission line,,37936.0,,,,
