l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,135090177,55570888,110000,3,line,50,,EON_Avacon,15236.0,,,,,Yes
2,135090177,27108467,110000,3,line,50,,EON_Avacon,34847.0,,,,,Yes
3,135090177,202617274,110000,3,line,50,,EON_Avacon,33438.0,,,,,Yes
4,56672776,31903938,110000,3,line,50,HLO-HLSP-HLD 1-2,enviaM,2365.0,,,,,Yes
5,56672776,64018282,110000,6,line,50,HLO-HLSP-HLD 1-2,enviaM,3357.0,,,,,
6,173541388,157105175,110000,6,line,,,,15622.0,,,,,
7,173541388,173544077,110000,6,line,,-Reinsdorf-Wischroda,enviaM,6812.0,,,,,
8,25993753,26530266,110000,3,line,50,Mgd-Dd 3-Mgd-Dd 2-Mgd-Dd 3,HSN,845.0,,,,,Yes
9,157071898,137015119,110000,3,line,50,,enviaM,24061.0,,,,,Yes
10,157071898,25526912,110000,3,line,50,,enviaM,35734.0,,,,,Yes
11,157071898,174930528,110000,3,line,50,,enviaM,16208.0,,,,,Yes
12,157071898,136180850,110000,3,line,50,-Ad - BrK - BrN 3-BrS - BrN 10-BrN - Stf 1-Ad - BrK - BrN 3-BrS - BrN 10-Stf - Po - Su - DeA 5,,9831.0,,,,,Yes
13,157071898,136180847,110000,3,line,50,-Ad - BrK - BrN 3-BrS - BrN 10-BrN - Stf 1-Ad - BrK - BrN 3-BrS - BrN 10-Stf - Po - Su - DeA 5,,9877.0,,,,,Yes
14,157071898,142300749,110000,3,line,50,-Stf - Po - Su - DeA 5-BrN - Stf 1-Ad - BrK - BrN 3-BrS - BrN 10-Stf - Po - Su - DeA 5,,12088.0,,,,,Yes
15,157071898,149624642,110000,3,line,50,,,20232.0,,,,,Yes
16,157071898,149625295,110000,3,line,50,,,16932.0,,,,,Yes
17,157071898,149466985,110000,3,line,50,,,35281.0,,,,,Yes
18,157071898,119612646,110000,3,line,50,,,45575.0,,,,,Yes
19,157071898,54032230,110000,3,line,50,-Fr - Dr - Klm 1,,33796.0,,,,,Yes
20,157071898,149625927,110000,3,line,50,,,11552.0,,,,,Yes
21,36847142,263116994,110000,6,line,50,Mgd-MDN-Rot 1,HSN,6205.0,,,,,
22,36847142,35069360,110000,6,line,50,MDNW-MDN-Rot 4- Mgd-MDNW 2-Mgd-MDN-Rot 1,HSN,9589.0,,,,,
23,36847142,26530266,110000,3,line,50,Mgd-MDN-Rot 1-Mgd-MDNW 2-Mgd-MDNW-Mgd-MDN-Rot 1,HSN,13599.0,,,,,Yes
24,40153639,49967909,110000,2,line,0,Abzweig Niemberg-Muldenstein - Leipzig Wahren-Wahren2-Niemberg2,DB_Energie,32280.0,,,,,Yes
25,157104461,172678304,110000,6,line,50,,enviaM,3843.0,,,,,
26,167086771,70908399,110000,3,cable,50,Ste-RoW-Os- Ste-SinW-Os-Ste-RoW-Os-Ste-SinW-Os,HSN,7031.0,,,,,Yes
27,167086771,27108467,110000,3,line,50,Ste-RoW-Os- Ste-SinW-Os-Ste-RoW-Os,HSN,18937.0,,,,,Yes
28,167086771,35609935,110000,3,line,50,Ste-RoW-Os- Ste-SinW-Os-Ste-RoW-Os,HSN,10054.0,,,,,Yes
29,69781557,156469624,110000,3,line,50,,EON_Avacon,8510.0,,,,,Yes
30,69781557,22764795,110000,3,line,50,,EON_Avacon,9765.0,,,,,Yes
