n_id,longitude,latitude,type,voltage,frequency,name,operator
183515372,-97.2770233207,48.5851596061,substation,230000-115000,60,,
175888639,-96.9339854728,48.5717781318,substation,None,,,
396307086,-97.1682836509,48.3541975006,substation,None,,,
59136018,-101.802452612,47.228981427,station,None,,Coyote Substation,MDU
159993327,-102.68286379,46.9056497873,substation,None,,,
128092950,-97.6571166498,46.6119540854,substation,None,,,
127997266,-97.6345576469,46.0965199813,substation,None,,Forman Substation,WAPA
128073541,-97.9769833227,46.9076203401,substation,None,,Valley City Substation,WAPA
159760146,-101.188877758,48.2179250531,sub_station,None,,,
159783922,-101.211354893,48.117267226,sub_station,None,,,
60686107,-102.750481326,46.8386119157,station,None,,Dickinson Substation,
151714590,-96.6541077697,47.7681094818,sub_station,None,,Crookston Substation,
151601576,-97.0634359587,47.9834127248,substation,None,,,
138112032,-99.9968825417,48.3529956491,substation,None,,Rugby Substation,WAPA
159834363,-100.495100463,48.3126284706,sub_station,None,,,
159834364,-99.8703356132,48.3475347895,sub_station,None,,,
159688293,-101.760590659,48.3265005933,sub_station,None,,,
58672943,-101.761014664,47.2696575887,station,None,,Beulah Substation,MDU
165150577,-102.365983542,47.341869045,sub_station,None,,,
59582656,-101.50556322,47.3505077953,sub_station,None,,,
59986162,-98.6839510917,46.8760139022,station,230000,,Jamestown Substation,WAPA
127997263,-97.6324102682,46.0960465622,substation,None,,Forman Substation,Otter Tail Power Company
126299478,-98.865597737,48.1002100144,station,None,,Devils Lake Substation,WAPA
128673240,-98.3481916701,48.0218002257,station,None,,Lakota Substation,WAPA
126299479,-99.1136920667,47.6462390801,station,None,,Barlow Substation,WAPA
57871976,-99.1111119306,47.4579986099,station,None,,Carrington Substation,CA
47972844,-100.925715872,46.8549214653,station,None,,Northwest Mandan Swicthing Station,MDU
48719854,-100.885184832,46.866533169,station,None,,,
59877248,-101.156281816,47.3735694377,station,None,,Underwood Substation,
128196834,-101.098319238,47.372681505,sub_station,None,,,
58755531,-101.3335873,47.2865915972,sub_station,None,,,
59338421,-100.885123318,48.0214875904,sub_station,None,,,
163890928,-103.030604261,49.0980448077,substation,None,,,
159843952,-102.862587186,48.408209039,sub_station,None,,,
125417221,-96.8602646146,46.8317696661,substation,None,,,
174949423,-95.991308968,46.8609052109,substation,None,,Audobon 230KV Substation,
126003785,-96.9486224388,46.8347652689,substation,None,,Fargo Substation,WAPA
139884254,-96.8740878161,46.9175148876,substation,None,,,
126100976,-96.8729684824,46.7741598746,substation,None,,Frontier Substation,
173689823,-103.662845565,46.1662474084,station,None,,Rhame Substation,
137864809,-103.070074658,46.8417721598,substation,None,,Belfield Substation,
173686133,-103.329889618,46.119746774,station,None,,Bowman Substation,
173697138,-104.266328037,46.3839950055,substation,None,,Baker Substation,
60326407,-102.619866799,46.0327645594,substation,None,,Hettinger Substation,
159935987,-102.661908697,45.5299732628,sub_station,None,,Bison Substation,
59434249,-101.213496759,47.0675840262,sub_station,None,,,
59433504,-101.199082428,47.0718262112,sub_station,None,,,
151517323,-97.8947637322,47.3297793869,sub_station,None,,,
151504553,-97.8313649211,47.2127663825,sub_station,None,,,
159843959,-102.859715287,48.4077849389,sub_station,None,,,
59293069,-101.429865233,47.5008966798,station,None,,Garrison Substation,WAPA
59877270,-101.036977662,47.3048032538,substation,None,,Washburn Substation,WAPA
183932125,-99.9661824978,48.4864661589,station,None,,,
183879407,-99.9579225192,48.3516348759,station,None,,,
46694887,-100.728919735,46.813637104,station,None,,Bismarck Substation,WAPA
159923551,-100.798297962,47.1145043251,sub_station,None,,,
128007705,-99.0103443608,45.9391321829,sub_station,None,,,
127947260,-98.9781869879,46.1048880735,sub_station,None,,,
59433498,-101.195950509,47.071797497,station,None,,,
59433500,-101.199297508,47.0759394855,station,None,,Center 345kV switchyard,
180120063,-101.199409318,47.0700759693,sub_station,None,,,
178495186,-103.732262376,48.1440162209,station,None,,,
138249763,-96.8636932595,45.6456149787,sub_station,None,,,
128076413,-96.888152962,46.1172129375,substation,None,,Hankinson Substation,
151504552,-97.8955276941,47.1236774704,sub_station,None,,,
151504554,-97.8953724153,47.1249289847,sub_station,None,,,
127991239,-98.0900763716,46.0445036582,sub_station,None,,,Otter Tail Power Company
127947259,-98.5675335447,46.0092287416,station,None,,Ellendale Substation,WAPA
58745573,-101.318760325,47.283062716,sub_station,None,,,
128461870,-99.9744231646,48.1048964763,sub_station,None,,Balta Substation,
128196835,-100.007094858,47.7942161674,station,None,,Harvey Substation,
128467162,-98.8240029727,48.0864854592,sub_station,None,,,
126670640,-96.7483096469,46.7682371492,sub_station,None,,Moorhead Substation,
151601594,-97.0649044334,47.9817067959,substation,None,,,
128467164,-97.1133121964,47.9061109598,substation,None,,,
59432768,-101.331512474,47.2770287188,substation,None,,,
128467155,-97.1079712958,47.9069565312,substation,None,,,
58745565,-101.315342114,47.2823975186,station,None,,Leland Olds 345 kV Substation,
127865192,-99.7646860928,46.8533770032,station,None,,Weber Substation,
126100983,-96.6019090902,46.2887413064,substation,None,,Wahpeton Substation,
160009539,-103.160399873,47.3421375257,sub_station,None,,,
58710287,-101.842334755,47.3709945055,station,None,,Antelope Valley Substation,
