l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,105925824,319970478,115000,3,line,60,,,29.0,,,,,
2,105925824,105925801,115000,3,line,60,,,30562.0,,,,,
3,105925824,105925819,115000,3,line,60,,,915.0,,,,,
4,105925824,105925797,115000,3,line,60,,,67.0,,,,,
5,105925824,173716561,115000,3,line,60,,,31150.0,,,,,
6,105925824,105925806,115000,3,line,60,,,80.0,,,,,
7,105925824,105925790,115000,3,line,60,,,80.0,,,,,
8,105925824,173716559,115000,3,line,60,,,27430.0,,,,,
9,105925824,173698477,115000,3,line,60,,,41501.0,,,,,
10,105925824,105925787,115000,3,line,60,,,74.0,,,,,
11,231455133,187993657,115000,3,line,60,,,19772.0,,,,,
12,187993657,169628357,115000,3,line,60,,,15179.0,,,,,
13,105903680,386638285,115000,6,line,60,,,2024.0,,,,,Yes
14,105903680,105903716,115000,3,line,60,,,47398.0,,,,,Yes
15,105903680,105903690,115000,6,line,60,,,40118.0,,,,,Yes
16,169628357,173716559,115000,3,line,60,,,14611.0,,,,,
17,344754639,30408669,115000,3,line,60,,,90.0,,,,,
18,105903716,386638322,115000,6,line,60,,,28181.0,,,,,Yes
19,163546944,163546903,138000,6,line,60,,,11265.0,,,,,Yes
20,163546944,181981049,138000,6,line,60,,,13865.0,,,,,Yes
21,177188041,105925785,138000,6,line,60,,,23385.0,,,,,Yes
22,432966218,105925785,138000,3,line,60,,,35083.0,,,,,
23,163546903,181981049,138000,3,line,,,,12598.0,,,,,
24,105925806,105925785,138000,3,line,60,,,2356.0,,,,,
25,106471938,106471939,230000,6,line,,,,473.0,,,,,Yes
26,106471938,158627607,230000,6,line,,,,12816.0,,,,,Yes
27,106471938,106479092,230000,6,line,,,,7420.0,,,,,Yes
28,106471938,173698493,230000,6,line,60,,,48428.0,,,,,Yes
29,106471939,30568847,230000,6,line,60,,,12918.0,,,,,Yes
30,106471939,137619994,230000,6,line,60,,,16588.0,,,,,Yes
31,106471939,30692633,230000,6,line,,,,10049.0,,,,,Yes
32,163267086,181967059,230000,3,line,60,,,10328.0,,,,,
33,105031194,105031252,230000,6,line,60,,,9956.0,,,,,Yes
34,105031194,105031253,230000,6,line,60,,,18579.0,,,,,Yes
35,105031194,216909674,230000,6,line,60,,,41751.0,,,,,Yes
36,105031194,105199141,230000,6,line,60,,,54661.0,,,,,Yes
37,105031194,386386478,230000,6,line,60,,,83969.0,0.04,0.16,23.0,2.6,Yes
38,105031194,386386479,230000,6,line,60,,,84038.0,0.04,0.16,23.0,2.6,Yes
39,105031194,77275243,230000,3,line,60,,,82810.0,0.16,0.64,5.75,0.65,
