n_id,longitude,latitude,type,voltage,frequency,name,operator
35555163,26.0387399203,59.4498727861,substation,110000-10000,,Viitna alajaam,Elering-Elektrilevi
35555166,25.7343972342,59.585530955,substation,110000-10000,,Loksa alajaam,Elering-Elektrilevi
35555165,25.9745918819,59.5698896965,substation,110000-10000,,Võsu alajaam,Elering-Elektrilevi
35555161,26.1237544364,59.340307934,substation,110000-10000,,Kadrina alajaam,Elering-Elektrilevi
36977398,25.9789710139,58.4078528644,substation,110000-15000,,Oiu alajaam,Elering-Elektrilevi
180118919,26.7773760746,58.6696011838,substation,110000-15000-10000,,Saare alajaam,Elering-Elektrilevi
263253461,27.0834340219,57.6454710735,substation,110000-10000,,Ruusmäe alajaam,Elering-Elektrilevi
35022081,23.2323837611,58.5832448629,substation,110000-10000,,Muhu alajaam,Elering-Elektrilevi
34988518,23.3909473488,58.5531322004,substation,110000-35000-10000,,Võiküla alajaam,Elering-Elektrilevi
34988522,23.3558895675,58.5891596739,substation,110000-35000-10000,,Tusti alajaam,Elering-Elektrilevi
29978896,25.1625202487,59.4684929303,substation,110000-20000,,Jägala alajaam,Elering-Elektrilevi
35384083,25.4272432047,59.4472897673,substation,110000-35000-10000,,Kuusalu alajaam,Elering-Elektrilevi
35555171,25.6103206851,59.4978619143,substation,110000-10000,,Kolga alajaam,Elering-Elektrilevi
263282458,26.2288329076,58.7290936733,substation,110000-10000,,Põdra alajaam,Elering-Elektrilevi
34988486,24.2156954478,59.2325527454,substation,110000-35000-10000,,Rummu alajaam,Elering-Elektrilevi
34988525,23.7882642286,58.8372867477,substation,110000-10000,,Martna alajaam,Elering-Imatra Elekter
35594731,24.0885501649,58.8861822201,substation,110000-10000,,Kullamaa alajaam,Elering
101177924,23.5884273077,59.0934865327,substation,110000,,Aulepa alajaam,Elering
34988531,23.7035945005,58.9613266606,substation,110000-10000,,Taebla alajaam,Elering-Imatra Elekter
34988527,23.5462731431,58.9323259431,substation,110000-35000-10000,,Haapsalu alajaam,Elering-Imatra Elekter
34988495,23.7191844207,59.208762045,substation,110000-10000,,Nõva alajaam,Elering
34685101,27.903982374,59.2685214952,substation,330000,,Eesti EJ alajaam,Elering
34682061,28.1210037533,59.3538537752,generator,None,,,
