l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,123115522,135260775,110000,6,line,,,,12418.0,,,,,
2,123115522,28766884,110000,6,line,,,,4625.0,,,,,
3,94232595,83500268,110000,12,line,,,TIWAG-E.ON Netz GmbH,4925.0,,,,,Yes
4,94232595,94406313,110000,12,line,,,TIWAG,13798.0,,,,,Yes
5,96358427,99761298,110000,6,line,,Hohe Wand - Wiener Neustadt,EVN,18216.0,,,,,Yes
6,96358427,83202471,110000,6,line,,Ternitz - Wiener Neustadt-Ternitz - Neudörfl-Ternitz - Wiener Neustadt-Ternitz - Wiener Neustadt-Wiener Neustadt - Ebenfurth-Ternitz - Wiener Neustadt-Neudörfl - Ebenfurth,Austrian Power Grid AG,23754.0,,,,,Yes
7,96358427,97586384,110000,6,line,,Ternitz - Wiener Neustadt-Ternitz - Wiener Neustadt-Wiener Neustadt - Ebenfurth-Ternitz - Wiener Neustadt-Neudörfl - Ebenfurth-Ternitz - Neudörfl-Neudörfl - Ebenfurth,Austrian Power Grid AG,3223.0,,,,,Yes
8,96358427,95094291,110000,6,line,,-Ternitz - Wiener Neustadt-Ternitz - Wiener Neustadt-Wiener Neustadt - Ebenfurth-Wiener Neustadt - Ebenfurth-Neudörfl - Ebenfurth,Austrian Power Grid AG,11014.0,,,,,Yes
9,96358427,143024167,110000,6,line,,-Wiener Neustadt - Wiener Neustadt Flugfeld,EVN,2922.0,,,,,Yes
10,91250729,90498611,110000,4,line,0,St. Johann im Pongau – Mallnitz-Mast 72 – Dorfgastein,ÖBB,34249.0,,,,,Yes
11,105080874,23899163,110000,6,line,,,,1102.0,,,,,
12,174466040,96346322,110000,6,line,,-Bisamberg - Schönkirchen-Schönkirchen - Gänserndorf-Eibesbrunn - Gänserndorf-Schönkirchen - Gänserndorf,EVN,2196.0,,,,,Yes
13,174466040,24253250,110000,6,line,,-Eibesbrunn - Gänserndorf-Bisamberg - Schönkirchen-Bisamberg - Schönkirchen-Schönkirchen - Gänserndorf-Bisamberg - Eibesbrunn-Bisamberg - Eibesbrunn-Bisamberg - Schönkirchen,EVN,25670.0,,,,,Yes
14,174466040,28504203,110000,6,line,,-Eibesbrunn - Gänserndorf-Bisamberg - Schönkirchen-Bisamberg - Schönkirchen-Schönkirchen - Gänserndorf-Bisamberg - Eibesbrunn-Bisamberg - Eibesbrunn-Eibesbrunn - Gänserndorf,EVN,15224.0,,,,,Yes
15,83742775,83740194,110000,6,line,,-Zwaring - Werndorf,,5054.0,,,,,Yes
16,83742775,95790224,110000,10,line,,,Stromnetz Steiermark GmbH,12837.0,,,,,Yes
17,83742775,95783711,110000,6,line,,,Stromnetz Steiermark GmbH,16887.0,,,,,Yes
18,83742775,83740188,110000,6,line,,Werndorf - Leibnitz,,14896.0,,,,,Yes
19,83742775,167350226,110000,6,line,,,,374.0,,,,,Yes
20,171116600,33750614,110000,6,line,50,,Wien Energie,1656.0,,,,,
21,211095612,85387750,110000,6,line,,,KELAG,3161.0,,,,,
22,211095612,84014731,110000,6,line,,,KELAG,5240.0,,,,,
23,211095612,85389628,110000,6,line,,-Warmbad - Fürnitz-Siemens - Gailitz,KELAG,5744.0,,,,,Yes
24,211095612,85387757,110000,6,line,,-Warmbad - Fürnitz-Siemens - Gailitz-Fürnitz- Gailitz-Siemens - Gailitz,KELAG,15841.0,,,,,Yes
25,211095612,98245350,110000,6,line,,,KELAG,2870.0,,,,,Yes
26,123689023,169361887,110000,6,line,,Hohenems - Weiler/Klaus-Hohenems - Werben-Hohenems - Weiler/Klaus-Götzis - Werben-Meiningen - Götzis weiß-Götzis - Werben,,5535.0,,,,,
27,123689023,61108302,110000,6,line,,Hohenems - Weiler/Klaus-Hohenems - Werben-Hohenems - Weiler/Klaus-Götzis - Werben-Meiningen - Götzis weiß-Meiningen - Weiler/Klaus blau-Meiningen - Götzis weiß-Hohenems - Weiler/Klaus-Meiningen - Götzis weiß,,10235.0,,,,,Yes
28,123689023,100478972,110000,6,line,,Hohenems - Weiler/Klaus-Hohenems - Werben-Hohenems - Weiler/Klaus-Götzis - Werben-Meiningen - Weiler/Klaus blau-Hohenems - Weiler/Klaus-Hohenems - Weiler/Klaus-Meiningen - Götzis weiß,,9476.0,,,,,
29,90683456,97402227,110000,2,line,0,Mistelbach – Zellerndorf,ÖBB,56873.0,,,,,
30,90683456,95227815,110000,4,line,0,Absdorf – Göpfritz-Mast 144 – Zellerndorf,ÖBB,77747.0,,,,,
31,85291082,162826525,110000,6,line,,Lienz - Amlach,Tiwag Netz AG,6824.0,,,,,
32,85291082,52954814,110000,6,line,,Amlach - Sillian,TIWAG,25860.0,,,,,Yes
33,169304139,32293834,110000,6,line,,Frastanz - Feldkirch weiß,,4699.0,,,,,Yes
34,169304139,114715432,110000,3,line,,Gisingen - Feldkirch blau,,2253.0,,,,,Yes
35,61108302,32293834,220000,12,line,,Meiningen - Frastanz gelb-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Bürs VKW blau-Frastanz - Meiningen gelb-Werben - Walgauwerk violett-Brederis - Meiningen rot-Meiningen - Frastanz gelb-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Meiningen rot-Frastanz - Meiningen gelb,,12004.0,0.02,0.08,46.0,5.2,Yes
36,61108302,119687430,220000,12,line,,Bürs - Meiningen grün-Bürs - Walgauwerk orange-Brederis - Bürs VKW blau-Frastanz - Nenzing rot-Meiningen - Frastanz gelb-Werben - Walgauwerk violett-Brederis - Meiningen rot-Meiningen - Frastanz gelb-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Bürs VKW blau-Frastanz - Nenzing rot-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Bürs VKW blau-Frastanz - Meiningen gelb-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Bürs VKW blau-Nenzing - Frastanz rot-Werben - Walgauwerk violett-Bürs - Meiningen grün-Brederis - Meiningen rot-Frastanz - Meiningen gelb,,18586.0,0.02,0.08,46.0,5.2,Yes
