l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,88144346,33835720,345000,3,line,,,,77052.0,,,,
2,88144346,88315373,345000,3,line,,,,77244.0,,,,
3,104285127,33835720,345000-138000,3-6,line,,,,115720.0,,,,
4,33835720,33655642,345000,3-6,line,,,,74706.0,,,,
5,33835720,104573131,345000,3,line,,,,77111.0,,,,
6,33835720,104538864,345000,3,line,,,,33800.0,,,,
7,33545098,33656122,345000,,line,,,,11415.0,,,,
8,104573131,105200979,345000,3,line,,,,78404.0,,,,
9,104573131,33658199,345000,3,line,,,,49623.0,,,,
10,104573131,165926152,345000,3-6,line,60,,,31473.0,,,,
11,88146572,104538864,345000,3,line,,,,15893.0,,,,
12,33544879,33655642,345000,6,line,,,,16973.0,,,,
13,104538864,165926152,345000,3-6,line,60,,,42240.0,,,,
14,33724884,33724191,345000,3-6,line,,,,28910.0,,,,
15,163683054,33655642,345000,3-6,line,,,,13255.0,,,,
16,163683054,33656122,345000,3-6,line,,,,23796.0,,,,
17,33658199,33655642,345000,3-6,line,,,,56214.0,,,,
