l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,71516164,71516148,138000,3,line,,,,416.0,,,,,
2,69963095,69963098,138000,3,line,,,,23148.0,,,,,
3,69963095,69824921,138000,3,line,,,,13679.0,,,,,
4,71583374,71583534,138000,3,line,,,,12091.0,,,,,
5,71583374,71583518,138000,6,line,,,,12078.0,,,,,Yes
6,71583376,71583187,138000,6,line,,,,5328.0,,,,,Yes
7,71583376,71516148,230000,6,line,,,,6852.0,,,,,Yes
8,95260178,142178596,138000,,line,,,,27813.0,,,,,
9,69824921,69812320,138000,3,line,,,,26208.0,,,,,
10,69824921,69809995,138000,3,line,,,,16379.0,,,,,
11,71583518,71583534,138000,6,line,,,,293.0,,,,,
12,71583518,71583187,138000,6,line,,,,6838.0,,,,,Yes
13,71583518,71583411,138000,6,line,,,,4194.0,,,,,Yes
14,69468764,69468758,138000,3,line,,,,437.0,,,,,
15,68301618,68286515,138000,3,line,,,,14544.0,,,,,
16,68301618,68301631,138000,3,line,,,,19793.0,,,,,
17,68286515,71516148,230000,6,line,,,,23288.0,,,,,Yes
18,69678656,69678684,138000,3,line,,,,6321.0,,,,,
19,69678656,69468758,138000,3,line,,,,18877.0,,,,,
20,69678656,69678685,138000,6,line,,,,11094.0,,,,,Yes
21,69468741,69468758,138000,3,line,,,,180.0,,,,,
22,69809995,69810004,138000,3,line,,,,384.0,,,,,
23,68848845,69468758,138000,3,line,,,,34438.0,,,,,
24,67967182,71516126,138000,3,line,,,,8486.0,,,,,
25,69576148,69576185,138000,3,line,,,,14278.0,,,,,
26,69468758,69468740,138000,3,line,,,,268.0,,,,,
27,69468758,69812320,138000,3,line,,,,41032.0,,,,,
28,69468758,69576185,138000,3,line,,,,19609.0,,,,,
29,71516164,71583187,230000,6,line,,,,9938.0,,,,,Yes
30,69468741,69468764,230000,3,line,,,,338.0,,,,,
31,102135174,102033582,230000,,line,,Bridgeport - Pedricktown 230kV transmission line,,4308.0,,,,,
32,69809995,69468764,230000,3,line,,,,42369.0,,,,,
33,69809995,68073269,230000,3,line,,,,37665.0,,,,,
34,68999642,69468764,230000,3,line,,,,41596.0,,,,,
