l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,211687616,82814444,132000,6,line,,,,15288.0,,,,,
2,211761952,211840907,132000,6,line,,,,12580.0,,,,,
3,211761952,201313630,132000,6,line,,,,20462.0,,,,,
4,211761952,211761954,132000,6,line,,,,24144.0,,,,,
5,211761952,180732429,132000,6,line,,,,16552.0,,,,,
6,211761954,83067192,132000,3,line,,,,16239.0,,,,,
7,211761954,82814444,132000,6,line,,,,50236.0,,,,,Yes
8,83357924,27618715,132000,6,cable,,,,79.0,,,,,
9,211792135,83067198,132000,6,line,,,,20050.0,,,,,
10,211792135,82814444,132000,6,line,,,,18409.0,,,,,
11,171782702,205752717,132000,6,line,,,,40617.0,,,,,
12,200000150,82814444,132000,6,line,,,,27871.0,,,,,
13,83067192,83067198,132000,6,line,,,,16935.0,,,,,
14,83067192,27618715,132000,6,line,,,,32961.0,,,,,
15,211779197,27618715,132000,6,line,,,,2547.0,,,,,
