l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,76964352,146967433,345000,6,line,60,,,16338.0,,,,,Yes
2,78837889,170057266,345000,6,line,60,,,40071.0,,,,,Yes
3,202817410,104475587,161000,,line,,Arnold - Vinton 161kV transmission line,,31125.0,,,,,
4,166180101,166180107,161000,3,line,60,,,185.0,,,,,
5,165674887,170057266,345000,6,line,60,,,23017.0,,,,,Yes
6,166535818,166547988,161000,8,line,,,,5821.0,,,,,
7,166535818,177084172,161000,,line,,,,2961.0,,,,,
8,166180107,237823311,161000,3,line,60,,,384.0,,,,,
9,177084172,177068143,161000,,line,,,,4459.0,,,,,
10,146967440,45814368,345000,6,line,60,,,13741.0,,,,,Yes
11,128398226,237823311,161000,6,line,60,,,15374.0,,,,,Yes
12,170057262,170057263,345000,6,line,60,,,34005.0,,,,,Yes
13,75928514,170491114,345000,6,line,60,,,83900.0,,,,,Yes
14,45814368,131641064,161000,3,line,60,,,8926.0,,,,,
15,37712528,36896369,345000,6,line,60,,,12510.0,,,,,Yes
16,166560624,27052403,345000,6,line,60,,,3425.0,,,,,Yes
17,27051494,27051487,230000,3,line,60,,,310.0,,,,,
18,173111639,86068025,230000,3,line,60,,,32440.0,,,,,
19,173111639,173111642,230000,3,line,60,,,35783.0,,,,,
20,173111639,173549244,230000,3,line,60,,,19525.0,,,,,
21,173111642,27051487,230000,3,line,60,,,53546.0,,,,,
22,76964352,146967433,345000,6,line,60,,,16413.0,,,,,Yes
23,76964352,170046938,345000,6,line,60,,,23555.0,,,,,Yes
24,170024065,45814368,345000,6,line,60,-345kV transmission line,,13931.0,,,,,Yes
25,170024065,146967433,345000,6,line,60,,,2098.0,,,,,Yes
26,166180101,237823311,345000,3,line,60,,,113.0,,,,,
27,165674887,170046937,345000,6,line,60,,,26447.0,,,,,Yes
28,165674887,170057261,345000,6,line,60,,,58962.0,,,,,Yes
29,165674887,165469706,345000,3,line,60,,,15564.0,,,,,
30,165674887,170046938,345000,6,line,60,,,21205.0,,,,,Yes
31,104336398,104334522,345000,3,line,60,Quad Cities - Sub 91 345kV,,21932.0,,,,,
32,104336398,104356586,345000,,line,,,,21651.0,,,,,
33,170017168,170148552,345000,3,line,60,-Raun - Lehigh 345kV,Mid-American Energy,105869.0,,,,,
34,170017168,27052403,345000,6,line,60,,,78200.0,,,,,Yes
35,104394647,104475587,345000,,line,,Arnold - Tiffin 345kV transmission line,,51705.0,,,,,
36,104394647,104394692,345000,,line,,345kV transmission line,,20330.0,,,,,
37,170057261,158706990,345000,6,line,60,,,127238.0,,,,,Yes
38,170057261,237823311,345000,6,line,60,,,114757.0,,,,,Yes
39,158706990,170046938,345000,3,line,60,,,14384.0,,,,,
40,27052403,27051487,345000,,line,,,,37761.0,,,,,
41,27052403,166560624,345000,6,line,60,,,3375.0,,,,,Yes
42,104334522,75701627,345000,3,line,60,,,8021.0,,,,,
43,104480315,104475587,345000,,line,,Arnold - Hazleton 345kV transmission line,,60854.0,,,,,
44,104480315,104535667,345000,,line,,Adams - Hazelton 345 kV transmission line,,53097.0,,,,,
45,104394692,170772177,345000,,line,,345kV transmission line,,26254.0,,,,,
46,104394692,170674897,345000,3,line,60,,,27199.0,,,,,
47,104394692,45814368,345000,,line,,345kV transmission line,,91809.0,,,,,
48,170148552,170148553,345000,6,line,60,,,23340.0,,,,,Yes
49,170148552,170046937,345000,3,line,60,,,74137.0,,,,,
50,170772175,170674897,345000,3,line,60,,,41252.0,,,,,
51,170772175,170772177,345000,3,line,60,,,38490.0,,,,,
52,170772175,389629673,345000,3,line,60,,,216.0,,,,,
53,170046937,36896369,345000,6,line,60,-345kV transmission line,,12245.0,,,,,Yes
54,45814368,36896369,345000,6,line,60,-Bondurant - Sycamore 345kV transmission line,,15091.0,,,,,Yes
55,170772177,104356586,345000,,line,,345kV transmission line,,44808.0,,,,,
56,75701627,170491114,345000,6,line,60,,,80388.0,,,,,Yes
57,166180092,237823311,345000,3,line,60,,,90.0,,,,,
