l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,48270465,90909120,345000,3-6,line,60,,,140524.0,,,,
2,48270465,91007067,345000,3-6,line,60,,,106047.0,,,,
3,48270465,175459854,345000,3-6,line,60,,,102292.0,,,,
4,48270465,90799384,345000,3-6,line,60,,,45485.0,,,,
5,48270465,175498592,345000,3,line,60,-Coventry-Majestic,Detroit Edison,32437.0,,,,
6,48270465,30480743,345000,3,line,60,-Coventry-Majestic-Coventry-Monroe,Detroit Edison,49983.0,,,,
7,48270465,175519692,345000,3-6,line,60,-Coventry-Majestic-Coventry-Monroe,Detroit Edison,105535.0,,,,
8,48270465,90775035,345000,3-6,line,60,,,56612.0,,,,
9,48270465,175146086,345000,3-6,line,60,,,40031.0,,,,
10,175003401,207029038,345000,3,line,60,,,2730.0,,,,
11,175003401,174995056,345000,3-6,line,60,,,58411.0,,,,
12,175003401,175002029,345000,3-6,line,60,,,67429.0,,,,
13,175003401,175002089,345000,3-6,line,60,,,67329.0,,,,
14,175352847,175352848,345000,3-6,line,60,,,27832.0,,,,
15,175352847,175368403,345000,3-6,line,60,,,2700.0,,,,
16,175352847,175368290,345000,3-6,line,60,,,47627.0,,,,
17,175352847,175368291,345000,3-6,line,60,,,77258.0,,,,
18,175352847,91157563,345000,3-6,line,60,,,74734.0,,,,
19,102604304,102604305,345000,3-6,line,60,,Detroit Edison,15122.0,,,,
20,102604304,175517052,345000,3-6,line,60,,Detroit Edison,24765.0,,,,
21,102604305,418197244,345000,3-6,line,60,,,88659.0,,,,
22,102604305,175146086,345000,3-6,line,60,,,89121.0,,,,
23,102604305,175002089,345000,3-6,line,60,,,112270.0,,,,
24,102604305,175002029,345000,3-6,line,60,,,112420.0,,,,
25,102604305,175530858,345000,3-6,line,60,,,29802.0,,,,
26,129008274,173370196,345000,3,line,60,-Keystone - Ludington 345kV,,81285.0,,,,
27,129008274,165518846,345000,3-6,line,60,-Keystone - Ludington 345kV,,75479.0,,,,
28,129008274,174869398,345000,3,line,60,Keystone - Livingston 345kV,,70940.0,,,,
29,120985491,175519690,345000,3-6,line,,,,46635.0,,,,
30,120985491,104526986,345000,6,line,,,,24812.0,,,,
31,120985491,30480743,345000,3-6,line,60,,,36088.0,,,,
32,174869398,174995056,345000,3,line,60,Livingston - Gallagher - Tittabawassee 345kV,,71439.0,,,,
33,38422812,90776277,345000,,line,,,ATSI,38006.0,,,,
34,175002029,175090744,345000,3-6,line,60,,,49860.0,,,,
35,175002029,175008206,345000,3-6,line,60,,,103826.0,,,,
36,175265417,175008206,345000,3,line,60,,,3423.0,,,,
37,91157563,90909120,345000,3-6,line,60,-Palisades - Argenta 345kV,,64450.0,,,,
38,91157563,152944370,345000,3-6,line,60,,,605.0,,,,
39,91157563,152944362,345000,3,line,60,,,1052.0,,,,
40,175352864,175352848,345000,3,line,60,,,948.0,,,,
41,224872775,30480743,345000,3-6,line,60,,Detroit Edison,57645.0,,,,
42,224872775,175517052,345000,3-6,line,60,,Detroit Edison,28657.0,,,,
43,224872775,175517050,345000,3,line,60,,,20040.0,,,,
44,175519690,90775035,345000,3-6,line,60,,ITC Transmission,51607.0,,,,
45,175519690,175519692,345000,,line,,,,2387.0,,,,
46,175007694,174995056,345000,3,line,60,,,4159.0,,,,
47,175007694,311156937,345000,3,line,60,,,230.0,,,,
48,176266191,176402024,345000-138000,3-6,line,60,,,53325.0,,,,
49,175160144,206885817,345000,3,line,60,,,478.0,,,,
50,175163256,175008206,345000,3-6,line,60,,,84348.0,,,,
51,175163256,175368291,345000,3,line,60,,,57099.0,,,,
52,175163256,165518846,345000,3-6,line,60,-Ludington - Kenowa 345kV,,72501.0,,,,
53,175007698,174995056,345000,3-6,line,60,,,19793.0,,,,
54,175352848,207636447,345000,3,line,60,,,955.0,,,,
55,175146085,418197244,345000,3,line,60,,,117.0,,,,
56,152944362,152944375,345000,3,line,60,,,59.0,,,,
57,175530904,175530858,345000,3-6,line,60,,,13326.0,,,,
58,175530904,418197244,345000,3-6,line,60,,,30885.0,,,,
59,165518846,207654284,345000,3,line,60,,,560.0,,,,
