n_id,longitude,latitude,type,voltage,frequency,name,operator
48270465,-83.9808458694,42.3779348506,station,None,,Majestic Substation,
90909120,-85.6083586196,42.4361966967,station,None,,Argenta Substation,Michigan Electric Transmission Company
91007067,-85.158411075,42.3686780684,substation,None,,Battle Creek Substation,Michigan Electric Transmission Company
175459854,-84.7851300587,42.6856175283,station,None,,Oneida Substation,Michigan Electric Transmission Company
90799384,-84.4855151972,42.4154474178,station,None,,Tompkins,
175498592,-83.6230888779,42.3531478068,substation,345000,,Coventry Substation,
30480743,-83.4651521877,42.3101055083,substation,345000,,Wayne Substation,
175519692,-83.3487491753,41.892811413,substation,345000,60,,
90775035,-83.6531963224,42.1112608831,substation,None,,Milan Substation,
175146086,-83.4533534545,42.9234489815,station,None,,,
175003401,-83.8251368751,43.6311656148,substation,None,,Hampton Substation,
207029038,-83.8384880064,43.6434061451,plant,None,,D.E. Karn/J.C. Weadock Generating Complex,
174995056,-84.1814077457,43.5738421977,substation,None,,Tittabawassee Substation,
175002029,-83.6304987715,43.1583654411,station,None,,Thetford Substation,
175002089,-83.6281306532,43.1582505873,station,None,,,
175352847,-85.9768843954,42.8324599495,station,None,,Roosevelt Substation,Michigan Electric Transmission Company
175352848,-86.1908618754,42.9151825558,substation,None,,,
175368403,-85.9969824642,42.8207177039,substation,None,,,
175368290,-85.5536021938,42.8177764131,substation,None,,Gaines Substation,Michigan Electric Transmission Company
175368291,-85.4154318556,43.0000275391,substation,None,,Vergennes Substation,
91157563,-86.3064888721,42.3210986631,substation,None,,Palisades Substation,
102604304,-83.4567201418,42.7107096102,substation,None,,,
102604305,-83.2835237401,42.731633486,substation,None,,,
175517052,-83.5282362333,42.5128515444,substation,345000,,Wixom Substation,
418197244,-82.487767727,42.7715028321,plant,None,,Belle River Power Plant,
175530858,-83.0084992982,42.7180515928,station,None,,,
129008274,-85.6163225806,44.6956286727,sub_station,None,,Keystone Substation,
173370196,-86.3630626462,43.9464725779,station,None,,,
165518846,-86.4414072142,43.8899377193,substation,None,,Ludington Substation,
174869398,-84.7327944781,45.0295185265,substation,None,,Livingston Substation,
120985491,-83.2487860477,42.116047346,substation,None,,Brownstown Substation,
175519690,-83.3463608213,41.893569841,substation,345000,60,,
104526986,-83.2605134787,41.9626568523,plant,None,,Enrico Fermi Nuclear Generating Station,
38422812,-83.9184946953,41.4752464539,substation,345000-138000,,,
90776277,-83.7791184361,41.7221065191,substation,345000-138000,,Allen Junction Substation,ATSI
175090744,-83.943308858,43.0240320656,station,None,,Goss Substation,
175008206,-84.8301087149,43.2108297963,station,None,,Nelson Road Substation,
175265417,-84.8430213048,43.1870814936,station,None,,Renaissance Station,
152944370,-86.3143125743,42.3221043791,plant,None,,Palisades Nuclear Generating Station,
152944362,-86.2939661602,42.321524905,substation,None,,Covert Substation,
175352864,-86.2001260036,42.9099067732,substation,None,,,
224872775,-83.2306029418,42.4430877215,substation,None,,,
175517050,-83.4422977107,42.490217678,substation,None,,,
175007694,-84.2249333181,43.5841576168,substation,None,,,
311156937,-84.2239927657,43.5861793766,plant,None,,Midland Cogeneration Venture,Borealis Infrastructure
176266191,-87.9734109672,45.8021846044,substation,None,,Plains Substation,American Transmission Company
176402024,-87.4072022993,46.577118498,substation,None,,Dead River Substation,American Transmission Company
175160144,-82.7018042896,43.1029784558,substation,None,,,
206885817,-82.6972535481,43.1056399441,plant,None,,Greenwood Energy Center,DTE Energy Electric Company
175163256,-85.821286703,43.1794797947,substation,None,,Kenowa Substation,
175007698,-84.2165893033,43.4330145429,substation,None,,,
207636447,-86.2011149229,42.9090871709,plant,None,,J.H. Campbell Generating Complex,
175146085,-82.495247915,42.7720448754,station,None,,,
152944375,-86.2934368822,42.3225345424,plant,None,,Covert Generating Project,
175530904,-82.8484302608,42.7248745429,station,None,,,
207654284,-86.444783039,43.8938083331,plant,None,,Ludington Pumped Storage Power Plant,Consumers Energy
