l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,288142977,141116805,115000,,line,,,,41225.0,,,,,
2,141116805,141116797,115000,3,line,,115kV transmission line,,17901.0,,,,,
3,141116805,134861262,115000,6,line,,,New England Power Company,41363.0,,,,,
4,88556810,383405172,115000,3,line,60,,,1214.0,,,,,
5,39197835,81936800,115000,,line,,,,48318.0,,,,,
6,39197835,50320663,115000,,line,,,,4533.0,,,,,
7,39197835,50321455,115000,,line,,,,9363.0,,,,,
8,39197835,81628921,115000,,line,,,,9890.0,,,,,
9,39197835,119877999,115000,3,line,60,,,17788.0,,,,,
10,39197835,39197836,115000,,line,,,,303.0,,,,,
11,39197835,51101590,115000,,line,,,,9907.0,,,,,
12,81632528,81936800,115000,,line,,,,7452.0,,,,,
13,81632528,81628921,115000,,line,,,,30966.0,,,,,
14,50330898,83892391,115000,,line,,,,17854.0,,,,,
15,50330898,119877999,115000,3,line,60,,,12740.0,,,,,
16,141116821,83892391,115000,,line,,,,8199.0,,,,,
17,141116821,141116823,115000,,line,,,,24965.0,,,,,
18,81936800,383405172,115000,3,line,60,,,8860.0,,,,,
19,141078307,141116797,115000,3,line,,115kV transmission line,,7723.0,,,,,
20,141078307,141078311,115000,3,line,,115kV transmission line,,11298.0,,,,,
21,50329512,119877999,115000,3,line,60,,,262.0,,,,,
22,81855154,114913874,115000,3,line,60,Madbury - Dover 115kV transmission line,PSNH,10937.0,,,,,
23,81855154,81529768,115000,3,line,60,Deerfield - Madbury 115kV transmission line,PSNH,20745.0,,,,,
24,42674098,119877999,115000,3,line,60,,,2673.0,,,,,
25,383405172,301152338,115000,3,line,60,,,329.0,,,,,
26,82806080,83892391,115000,,line,,,,8727.0,,,,,
27,50321861,83892391,115000,,line,,,,17411.0,,,,,
28,114913874,220626781,115000,3,line,,,,16262.0,,,,,
29,141116823,141116797,115000,3,line,,-115kV transmission line,,41623.0,,,,,
30,141078306,101817259,345000,3,line,60,Fitzwilliam - Amherst 345kV transmission line,,51350.0,,,,,
31,141078306,138912070,345000,,line,,Vernon VT - Fitzwilliam 345kV transmission line,,32907.0,,,,,
32,138912070,135200088,345000,,line,,Northfield Mountain - Vernon VT 345kV transmission line,,32309.0,,,,,
33,81529768,39197836,345000,,line,,Scobie Pond - Deerfield 345kV transmission line,,29889.0,,,,,
34,101817259,39197836,345000,3,line,60,Amherst - Scobie Pond 345kV transmission line,,25888.0,,,,,
35,39197836,81823632,345000,,line,,Seabrook - Scobie Pond 345kV transmission line,,47851.0,,,,,
36,368310186,81823632,345000,3,line,60,Seabrook - Timber Swamp 345kV transmission line,,6888.0,,,,,
37,368310186,84790909,345000,3,line,60,Timber Swamp - Newington 345kV transmission line,,20652.0,,,,,
38,81823632,162312930,345000,,line,,Seabrook - West Amesbury - Ward Hill 345kV transmission line,,17160.0,,,,,
39,81823632,399003558,345000,3,cable,60,,,273.0,,,,,
40,84790909,84790911,345000,3,line,60,,,109.0,,,,,
