l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,172096000,172096004,230000,3,line,,,,10877.0,,,,
2,172096000,164660268,230000,3,line,,,,14232.0,,,,
3,174404608,174404609,230000,,line,,,,19772.0,,,,
4,174404608,172096005,230000,,line,,,,43357.0,,,,
5,53154820,177843299,230000,3,line,,,,56958.0,,,,
6,53154820,174399121,230000,3,line,,,,74904.0,,,,
7,53154820,171039375,230000,3,line,,,,56680.0,,,,
8,53154820,174534089,230000,3,line,,,,36940.0,,,,
9,53154820,163762723,230000,3,line,,,,84828.0,,,,
10,172096005,165831924,230000,3,line,,,,48202.0,,,,
11,172096005,172096004,230000,3,line,,,,33386.0,,,,
12,170166791,170166801,230000,,line,,,,4635.0,,,,
13,170166791,52019569,230000,,line,,,,13477.0,,,,
14,177931272,177931230,230000,3-6,line,,,,8351.0,,,,
15,177931272,177931262,230000,3-6,line,,,,4988.0,,,,
16,178742281,159758301,230000,3,line,,,,44996.0,,,,
17,178742281,175158197,230000,3-6,line,,,,5891.0,,,,
18,159061003,148903288,230000,3,line,,,,12799.0,,,,
19,159061003,174710421,230000,3,line,,,,23559.0,,,,
20,159061003,174697783,230000,3,line,,,,3440.0,,,,
21,53270541,53270552,230000,3,line,,,,741.0,,,,
22,52156430,171571429,230000,3,line,,,,17624.0,,,,
23,52156430,52407184,230000,3,line,,,,12689.0,,,,
24,171166735,171166737,230000,3,line,,,,1458.0,,,,
25,171166735,159784565,230000,3,line,,,,24288.0,,,,
26,171166735,163891152,230000,3,line,,,,15071.0,,,,
27,171166735,163891164,230000,3,line,,,,12986.0,,,,
28,171166735,171171652,230000,3-6,line,,,,26495.0,,,,
29,170166801,52060780,230000,,line,,,,8923.0,,,,
30,170166803,52020827,230000,,line,,,,7223.0,,,,
31,170166803,170166810,230000,,line,,,,4372.0,,,,
32,163762708,163762719,230000,3,line,,,,21026.0,,,,
33,163762708,171967077,230000,3,line,,,,6242.0,,,,
34,163762708,171967073,230000,3,line,,,,15967.0,,,,
35,163762708,163891145,230000,3,line,,,,8209.0,,,,
36,53265941,53270552,230000,3,line,,,,31501.0,,,,
37,53270552,171713848,230000,3,line,,,,227.0,,,,
38,53270552,171713858,230000,3,line,,,,15546.0,,,,
39,163762713,163762719,230000,3,line,,,,32614.0,,,,
40,163762713,163762722,230000,3,line,,,,21125.0,,,,
41,163762719,170999705,230000,3,line,,,,40909.0,,,,
42,171540513,171540512,230000,3,line,,,,27552.0,,,,
43,171540513,171540474,230000,3,line,,,,50197.0,,,,
44,163762722,163762723,230000,3,line,,,,17660.0,,,,
45,163762723,171730740,230000,3,line,,,,18725.0,,,,
46,163762723,171730466,230000,3,line,,,,53629.0,,,,
47,177931281,159758301,230000,3,line,,,,19150.0,,,,
48,177931281,177931264,230000,3,line,,,,2257.0,,,,
49,170991653,170991656,230000,,line,,,,12801.0,,,,
50,170991653,160308063,230000,3,line,,,,55750.0,,,,
51,171540518,52460256,230000,3,line,,,,42746.0,,,,
52,171540518,171571429,230000,3,line,,,,19914.0,,,,
53,171540518,171583087,230000,3,line,,,,31303.0,,,,
54,171540518,171583088,230000,3,line,,,,29143.0,,,,
55,171540518,171583091,230000,3,line,,,,13387.0,,,,
56,171540518,256579730,230000,3,line,,,,1205.0,,,,
57,171540519,171540528,230000,3,line,,,,5286.0,,,,
58,170991656,170991661,230000,,line,,,,47262.0,,,,
59,52019753,170156542,230000,,line,,,,41513.0,,,,
60,52019753,170295993,230000,3-6,line,,,,41119.0,,,,
61,52019753,170296000,230000,3,line,,,,59591.0,,,,
62,52019753,160308056,230000,3,line,,,,74194.0,,,,
63,52019753,170685415,230000,3,line,,,,34873.0,,,,
64,171967079,171967073,230000,3,line,,,,1082.0,,,,
65,164660268,164660269,230000,3,line,,,,3263.0,,,,
66,164660269,171039375,230000,3,line,,,,8987.0,,,,
67,171540526,171540528,230000,3-6,line,,,,15150.0,,,,
68,171540526,171540512,230000,3,line,,,,7381.0,,,,
69,175000623,175000637,230000,3,line,,,,4450.0,,,,
70,175000623,175000634,230000,3-6,line,,,,8368.0,,,,
71,175000623,159758324,230000,3-6,line,,,,26670.0,,,,
72,175000623,175000624,230000,3-6,line,,,,19360.0,,,,
73,175000623,175000638,230000,3-6,line,,,,25031.0,,,,
74,180250120,159784565,230000,3,line,,,,861.0,,,,
75,51815986,179892665,230000,3-6,line,,,,12330.0,,,,
76,171583070,177612855,230000,3,line,,,,5966.0,,,,
77,171583070,177612863,230000,3,line,,,,10546.0,,,,
78,171583070,171583083,230000,3,line,,,,3372.0,,,,
79,171583070,171583091,230000,3,line,,,,22557.0,,,,
80,176896777,175826909,230000,3-6,line,,,,21875.0,,,,
81,176896777,176896782,230000,3,line,,,,1640.0,,,,
82,176896777,176906118,230000,3,line,,,,2942.0,,,,
83,176896777,176896776,230000,3,line,,,,78.0,,,,
84,175000632,175000626,230000,3-6,line,,,,7369.0,,,,
85,175000632,175000633,230000,3,line,,,,3369.0,,,,
86,175000632,175000637,230000,3,line,,,,5061.0,,,,
87,171642656,171642664,230000,,line,,,,3681.0,,,,
88,171642656,171642633,230000,,line,,,,15545.0,,,,
89,171479105,171479139,230000,3-6,line,,,,5814.0,,,,
90,171479107,159784541,230000,3-6,line,,,,25308.0,,,,
91,171479107,171479143,230000,3-6,line,,,,15227.0,,,,
92,171479107,171479149,230000,3-6,line,,,,13094.0,,,,
93,171479107,171479139,230000,3-6,line,,,,2328.0,,,,
94,171479107,171479142,230000,3-6,line,,,,14679.0,,,,
95,171479107,159758306,230000,3-6,line,,,,18785.0,,,,
96,171479108,171479149,230000,3-6,line,,,,2740.0,,,,
97,177612855,176906118,230000,3,line,,,,14502.0,,,,
98,165844042,165831924,230000,3,line,60,,,47308.0,,,,
99,170991661,170296008,230000,,line,,,,9440.0,,,,
100,177931277,178018840,230000,3,line,,,,5547.0,,,,
101,177931277,177931217,230000,3,line,,,,4679.0,,,,
102,177931277,177931192,230000,3,line,,,,5324.0,,,,
103,180131624,159758306,230000,3-6,line,,,,15150.0,,,,
104,180131624,159784550,230000,3-6,line,,,,11471.0,,,,
105,171523257,171523275,230000,3,line,,,,4804.0,,,,
106,171523257,171523286,230000,,line,,,,11934.0,,,,
107,52020827,52020722,230000,,line,,Peach Orchard 230kV transmission line,Georgia Power,9140.0,,,,
108,159784541,171479143,230000,3,line,,,,10157.0,,,,
109,159784541,171523305,230000,3,line,,,,3796.0,,,,
110,159784541,175826906,230000,3,line,,,,5511.0,,,,
111,159784542,180131620,230000,3,line,,,,10750.0,,,,
112,159784542,159784550,230000,3,line,,,,11035.0,,,,
113,171967077,171967073,230000,3,line,,,,9707.0,,,,
114,171967073,186411647,230000,3,line,60,,,28857.0,,,,
115,171967073,186411651,230000,3,line,60,,,37836.0,,,,
116,171967073,186406383,230000,3,line,60,,,14032.0,,,,
117,171967073,186406805,230000,3,line,60,,,8981.0,,,,
118,171967073,186406808,230000,3-6,line,60,,,17193.0,,,,
119,52408419,52168409,230000,3,line,,,,1716.0,,,,
120,52408419,52407184,230000,3,line,,,,13564.0,,,,
121,171479142,171171652,230000,3-6,line,,,,15441.0,,,,
122,159784551,171173870,230000,3-6,line,,,,9180.0,,,,
123,159784551,159758306,230000,3-6,line,,,,8859.0,,,,
124,159784551,159784560,230000,3-6,line,,,,4089.0,,,,
125,52060780,52019564,230000,,line,,,Georgia Power,4568.0,,,,
