l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,408613857,91823933,220000,6,line,50,,,13499.0,,,,,
2,408613857,33814243,220000,6,line,50,,,11214.0,,,,,
3,63089603,89176939,220000,6,line,50,,,10359.0,,,,,Yes
4,63089603,91823933,220000,12,line,50,,,17903.0,0.02,0.08,46.0,5.2,Yes
5,95233545,33814365,220000,12,line,50,-220 kV Schifflange - Berchem,,12787.0,,,,,Yes
6,89176939,151967290,220000,6,line,50,,Amprion,23592.0,,,,,
7,89176939,89176956,220000,6,line,50,,,2617.0,,,,,
8,160406929,160406932,220000,6,line,50,,,5173.0,,,,,Yes
9,33814243,33814365,220000,6,line,50,,,10505.0,,,,,
10,33814365,160579781,220000,6,line,50,,,4331.0,,,,,
11,33814398,160579781,220000,3,line,50,,,28.0,,,,,
