id,lon,lat,name,osm_id,voltage,type,line_string
1,69.5807530445,28.0415699191,None,245252748,132000,line,0102000020E6100000290000000D42E206A6685140CF930EC371083C4016CA1ECFA5685140E7EB5BED96083C40D03DE697A46851402915C425E8083C4067D2D7D2A3685140B140E2C32A093C405B2C532983685140C3937171B1093C4063331C8B62685140C169737F380A3C401A8213374068514000235BFEC70A3C40BC8A83E51E685140DD3149D9510B3C405C263E82FD6751408F963537DC0B3C40BA260ACBDF67514058C5A134570C3C4019DE7601C66751405441A7EBC10C3C40D88AA6987F6751401C6CB113150D3C40D8A4A6C368675140CA353624450D3C402686550B3B6751404713C6D0830D3C40E3FDFDC00B675140465EEB7B430D3C40F5172D66E9665140457E1702BE0C3C401E7C7E91C76651409CA22166410C3C40C8EC6223AA665140077128CBD50B3C40D4D952A48C6651405BC33A42BD0B3C40AB14A9C9536651407484FEC98D0B3C401A1DEC4918665140F1B15B1C5C0B3C40187B36E1DE6551409FF3912D2C0B3C40C09AB907A8655140D38C1260FE0A3C40787353A36D655140207E4A9CCD0A3C400048066E33655140274054009D0A3C40B26844D8F8645140530E78146C0A3C40D8B96378BE64514079FC44943B0A3C40393D4A75886451401D4DD2B10E0A3C40B967B1854E645140F5623E8DDE093C40CAF00EB764635140FD926E441C093C404692935930635140B62C25B450093C406E69D43CCF625140AD4C1A23B3093C40B22338A29662514009A0F3E3EB093C40E6741285F16151406311772B910A3C40F71951C9DA615140B61618EAA20A3C406C8FF688D5615140A26689C6230A3C4075475F28CF6151406FD7733098093C4092756E2EC8615140D6B43E14F6083C40AB2F40E7C0615140A3B943CA50083C402F7EB792BA61514047A5FEF1BD073C409D54345CB761514083C295179D073C40
2,74.1710601053,31.7217774495,None,245890026,132000,line,0102000020E61000003C00000024D57E687985524085DC8A147DAE3F400979A4747D85524099F6AA8398AE3F402FEF1915AE8552400E81D43821AF3F40AA7FBAC207865240990EDF9946B03F40B7D25DFD338652401F034EC4D8B03F405A7193606386524047A0B3FC71B13F40166CA3B78E865240536D4A1E00B23F401966A207A58652408D74965545B23F409DAEFE26C2865240F513A40DA0B23F40EB29F4CFF38652400DAED5C1CEB23F40841990DC2D875240F5EA3E3206B33F40B4C6B451678752406748C59D3BB33F402845D6879C8752404B720AAB6CB33F4005ADB8BED1875240D2E61E0E9EB33F4056155DC206885240C7A1C0CBD1B33F40409687D23F885240F1E7E8E006B43F40C29B3F2B7A885240756A989F3AB43F400179A515AF88524035D0E25C6EB43F40F5CA6B00E48852402F316FC2A0B43F40251D93D118895240CBB9C77AD2B43F40497C1C444B8952408139F6D700B53F40E2D8A6585C895240FE659C1922B53F40195D68587B895240FF1533945FB53F406CFE077CAE895240B8B634B6C6B53F404E8C942DE58952409D849FD82CB63F40C343B183188A52400F8FEB5094B63F405F83414C488A52400C850D5EF1B63F4012ADB5C8778A5240DC56971950B73F400B0324AAA78A524085D6FC25ADB73F40DBE36FBED78A5240EB6617DF0AB83F40814F9905088B52401075269E6BB83F40928FEB9A378B5240D97FA6FDC7B83F40DED1E5236B8B5240AE5D696E2DB93F407AEF7368948B5240404E03647FB93F404525CE1CCA8B52406B7CEEDBE8B93F40E0645EE5F98B5240E0DD00E745BA3F40F7AA9F7E288C52402EDFB741A1BA3F40362D08C5588C5240E4735F4F00BB3F40BFE15974888C5240B0581D055EBB3F40DFBF3BC8B48C52409EA57359B5BB3F4066029737E88C52400166F7191ABC3F40476E2165188D5240761952CB75BC3F40E80C57C8478D5240D50119D7D4BC3F408CE4874B758D524008D2C8D72EBD3F4096C53446A58D52404CA9D1338BBD3F40AD0B76DFD38D52404910B5E5E8BD3F403E1F6D29038E52401445BC3F45BE3F40CE326473328E5240A3A7949DA2BE3F40475C7709628E524014E2BB9FFEBE3F4024560BF7958E52400204D3B363BF3F40CCAA4810C88E52400589930FC6BF3F40C09301E0F78E5240A18307D424C03F4035D93464288F52401B38FFE483C03F4076762461588F52402F5581F8DFC03F4004C84A8B888F5240959654233EC13F407A7D20D4B78F52404925F2FD9EC13F409D76437A139052402ECFC42650C23F4057EDB191409052400F3A7B63AAC23F40D741D71A5A905240B08F706CE4C23F4070E1EB195B9052408102B23E7BC33F40
3,67.005324246,30.2393076822,None,239981849,132000,line,0102000020E61000000F00000052E3871324C050403FB52FDD93393E4059BDE5C82AC05040B557ACFAA3393E4043F2097839C05040A5B6B5D9253A3E400035F2554AC05040CACD2C1BB73A3E4056A759DC56C05040ED9B6F04253B3E409C308B8466C05040701B6A05B03B3E406B9E73A976C05040E19B09F0363C3E40B1FE1A927FC050406A81D945DF3C3E40FF80F8B674C05040C837A80D503D3E40C73EE74365C05040AB766A21F23D3E409E7CF12554C05040CBA5AD09A53E3E4062EF399344C05040B93A90FF483F3E400966CC0247C05040C1CBBA7AF33F3E402EE7AACB49C05040880B0A5EA6403E40A966CDA94BC050401E00024C16413E40
4,67.0052775291,30.2542521771,None,256271039,132000,line,0102000020E6100000020000002D04524561C05040F037610B17413E40A966CDA94BC050401E00024C16413E40
5,67.0045937315,30.254325234,None,256271048,132000,line,0102000020E6100000020000002D04524561C05040F037610B17413E40B03FB14135C0504079BE63DF1F413E40
6,66.9826649903,30.2572451396,None,256271037,132000,line,0102000020E61000000E000000B03FB14135C0504079BE63DF1F413E40304CA4E8FCBF50404A1CD9D728413E401E03769CCFBF5040A832EBAE32413E409F93F0A6A2BF50409833FF613D413E402B9C5D636ABF5040470129505A413E4032F4CD9433BF5040F57F330D75413E40A601332910BF5040B40617C388413E40837B6604DBBE5040A386C87CAA413E40CFCAB66778BE5040A12EDAAF2E423E40850C51B049BE5040F84B30406E423E40E59A409522BE504058FAAC32A1423E40E997A6B4EDBD5040A57A1FDCB0423E4005BD2CD6B2BD50404565A93CC0423E405BC75331A1BD5040CCF7DB7310433E40
7,67.005324246,30.2393076822,None,239981849,132000,line,0102000020E61000000F00000052E3871324C050403FB52FDD93393E4059BDE5C82AC05040B557ACFAA3393E4043F2097839C05040A5B6B5D9253A3E400035F2554AC05040CACD2C1BB73A3E4056A759DC56C05040ED9B6F04253B3E409C308B8466C05040701B6A05B03B3E406B9E73A976C05040E19B09F0363C3E40B1FE1A927FC050406A81D945DF3C3E40FF80F8B674C05040C837A80D503D3E40C73EE74365C05040AB766A21F23D3E409E7CF12554C05040CBA5AD09A53E3E4062EF399344C05040B93A90FF483F3E400966CC0247C05040C1CBBA7AF33F3E402EE7AACB49C05040880B0A5EA6403E40A966CDA94BC050401E00024C16413E40
8,67.0052775291,30.2542521771,None,256271039,132000,line,0102000020E6100000020000002D04524561C05040F037610B17413E40A966CDA94BC050401E00024C16413E40
9,67.0450015091,30.2275394373,None,238465442,132000,line,0102000020E61000002D0000009E4A866E44C2504022DCC11A752F3E40F71C39354BC25040304C89B2742F3E400950484361C250408FDA9600CA2F3E401B0E67F082C250407C3E55CF4A303E402DAA76ABA4C2504044524F9FCE303E4093044720C7C2504040086AA54E313E40BB462919E2C25040CC2C9F0CB8313E40D6F59E1702C350402D8E570533323E40400971631FC3504098AC50ECA2323E4005B62E0E2BC35040792514D24D333E40CCE09EF435C350406830D063FB333E407A73598241C35040A6CC1957AD343E4006F096DD4CC3504056E7B3FB5D353E40717552FB6CC3504074E9687EDA353E4055D6E0AE87C35040DABEAE753E363E4080473C6BA8C350405EA3951BBD363E40BEFCCAA9CAC35040688E79D33E373E4049669015EDC350405B851F0DC6373E40F62E255812C45040F7E9A2DD55383E4071A6E59C33C4504038A64C48D3383E40D19279743FC450400768365151393E40E767F1FD1BC45040694AC741DD393E406BC7998BFAC3504035B5B103663A3E409CE346E8D8C35040F77DEC6EEE3A3E4048960251B7C350406EA87CAF783B3E4069C0AA8694C35040DCB11D8D013C3E40F9A756E69BC350401AE76D5F993C3E4070F3B164A2C35040D3570B8B2A3D3E40361E2FB9A6C3504026E6726EA43D3E40E2D0EA2185C35040695E4F92163E3E401526939E61C3504018C1C4DA8C3E3E405CADDD7930C35040F3D3FFA9C03E3E409109280E00C35040B661F4D9F53E3E400817A77ECFC25040B7CA5539273F3E40B629AE27A8C2504046B0C57E533F3E40C6B432A578C25040FAD3B227843F3E40AF9788394AC25040F41519FEB43F3E40AD2EB4141CC2504012C52C7BE93F3E403E1F8FFDEAC150400C193DC31E403E40B138CA69BDC150400FBB5B1352403E40550612C78CC15040FD0DB69286403E40A9049C405CC15040E30BA710BB403E40B107E4F52CC15040EB469762ED403E404777C59491C05040338392C20B413E402D04524561C05040F037610B17413E40
10,63.4950707316,26.0123515701,None,239441387,132000,line,0102000020E610000058000000133CB79CF8F04F4042B6B1D26B053A40D7B02C3BFAF04F40E594E45B8D053A402796699DD4F04F40B095EA8618063A40406D4210A8F04F40565D029CBC063A40C7F58E3980F04F40F669FD914B073A40449605C99FEE4F409E5DC51D9F073A40251CEFBD30ED4F400F16C53DE2073A40A88F21EB63EB4F40E15BA84136083A40D5668874A3E94F409D53771A81083A409608CE404CE74F40F75A02ECE8083A40C185118467E54F408F31EA643E093A400E9A3996F5E44F40062E61C54F093A40177102ACD2E24F40942BDA32F9083A40C8458CE3EBE04F40DD7341BDAD083A4035D0083115E04F408629949E8C083A40A376256E4CDE4F407BAADD3C44083A40E1DF0CE8BBDC4F405389C2C406083A40A4CFF398A8DB4F402F6C4EADD8073A4018435830F6DA4F40E57DCA16C0073A40B8F4445E3CDA4F4044DF6B69A3073A403EE3F6AF9FD84F40C10E7D8762073A40C899351167D84F4037C32C76FD063A40B6EF54BA72D74F4093008E5F3A053A4088C8B1C8D5D64F40C542109810043A40A007710B5BD64F40BCE7C23A30033A40A3DE53FA10D64F40FB1A1395A9023A40C024C2C282D54F400F6ABE7CA2013A40ED2167BC52D54F409C7F89FB45013A40F5535AA25DD44F40A2F15A3834013A407B481A12A4D24F40A1C975A80E013A409A7C69A6CECF4F403C21F8BEDA003A40DF280FC313CE4F406A8B01EA50013A40A1E0C15E92CD4F407A87F86E74013A4017E25600D0CC4F40188F3845A5013A40C8ABD8F325CC4F409A76FB2CCF013A40FA86E817ACCB4F40A73797CFEE013A40E9A1D98A51CB4F403FF38BF506023A4044B4DC9BD6CA4F40D7FB93A125023A40C9013A6A76CA4F405922516741023A402E1DA0BCA8C94F4021941D227C023A40EE67B09977C84F4012CBD1BACC023A40C088044CBEC54F404B2438568D033A40EB87CFEDFCC44F404E31F930C1033A409E1CA3B897C24F40946B6924DB033A4093291080F7BF4F40EAFC9DC5D9033A40819BCF1811BE4F4022575674DA033A40C50D1930E2BA4F408F2A045CD6033A40F2D6D4C3EFB64F4022575674DA033A4083F7D4FA15B64F4045ECC862CB023A40E1806E160BB44F4097A27DF52D003A40320486D9A3B34F407D1AD5F31B003A40D1C96955FBB04F405C399C689EFF39403BB456E259AF4F4089DA8C9E57FF3940861DF3B907AE4F40E8FCA2431AFF39403D2DF9BB5FAB4F407357E86E17FF394060EE5898C9A84F40EC905D181DFF3940A193A98A8EA74F401CBDAC8726FF3940402A2E1FD3A44F401CBDAC8726FF3940A3D80AEBFCA14F405132476B28FF394024183C1E129F4F409690CB092AFF39406CA9B87F9D984F406A07CAF123013A402FCD2CF348984F40D0145D753B013A40454DCFD2F6974F4050A48FB654013A40FAAA03267F974F403F3CDABA79013A40D9861C2112974F40610A66D39A013A40673F1CAC93964F4036233D95C1013A4083E01A6A4D964F40CBBDA1EAD6013A4048EF0399F1954F405F691F9CF0013A4090EAC4B797954F400C356A170F023A4075EF48584D954F40092F35CA0D023A409D3F1525E2944F4033A44A7A0C023A40F002B04379944F4035D6BA2B0B023A405F5FAE9012944F40DE75974D0A023A40567E6E449F934F40AAA107FF08023A409629672F2D934F409939D6F205023A405FDC9FA6D8924F409939D6F205023A402BA19DF978924F40A22BC8C403023A4036AA278512924F40A22BC8C403023A40F93B041EB2914F40FD1A032901023A4014D927D4F0904F40D9A096B800023A4039BE782E90904F40DF7ED11CFE013A409BFCE00530904F401545533DFD013A408A45B742CB8F4F40DF7ED11CFE013A40AB6D8475158E4F407F70CCDBFA013A409A531551BE8D4F403F0409CAB8013A40CE5EF10B7B8D4F4008BF6E4686013A40A6447FF50C8D4F40D8A86F65CE003A4006F32951E88C4F40E3EB43BD57003A40
