geom;voltage;typ;lat;lon;v_id
246;7.79256713751168;49.8105487905969;substation;"220000;110000";010100002031BF0D0033F5203611792A41A74B42A936775841
247;6.92013046576366;49.9705819072583;substation;"220000;110000";010100002031BF0D0039C9A1CC52822741840805AD37925841
248;6.75552343093251;49.3648696290977;substation;220000;010100002031BF0D0052C353DB2AF3264193DF5E1C7A2C5841
249;9.88280432074509;51.5155075367171;substation;"220000;110000";010100002031BF0D0098C59DBE74C9304184367E29A89B5941
250;9.85139361305404;51.6491352561387;substation;"220000;110000";010100002031BF0D000040E01ECCBB304108E338E308B35941
251;8.78579308261945;48.5837674313704;substation;"380000;110000";010100002031BF0D005E713B06DCD82D412DB30B131CAB5741
252;9.04543499281662;48.9029620391364;substation;"380000;220000;110000";010100002031BF0D00E3934F6FAABA2E41AFA7F905BBDF5741
253;9.80131720045512;47.6525043492184;substation;380000;010100002031BF0D002EBCCDA305A63041373EE75A75135741
254;9.81091208305795;47.1426409452115;substation;"380000;220000";010100002031BF0D0085EDBFBC31AA3041903149F792C15641
255;8.10495964382999;52.2642614054462;substation;"220000;110000";010100002031BF0D00ADB2FDF5BF882B41A39E90448C1F5A41
256;12.1301906386214;47.9131654927098;substation;220000;010100002031BF0D009B5D26A5B69A3441486A8E33A13D5741
257;6.80182365898612;51.124788107918;substation;"220000;110000";010100002031BF0D00166DA5176F1B274103702543B1575941
258;7.98506747780853;50.8422254631609;substation;"220000;110000";010100002031BF0D00F267894A7B202B415302C322E6265941
259;7.22423634882744;53.3499242341827;substation;"220000;110000";010100002031BF0D008FFD999FCC8A284153DCD123CDE25A41
260;7.20605287251855;53.3413192735744;substation;"220000;110000";010100002031BF0D002CFBD545FC7A2841804913003CE15A41
261;9.31819528207498;54.7160494380133;substation;"380000;220000;110000;20000";010100002031BF0D002CDE0082E1A72F410FC4E8BEB1DF5B41
262;9.27063393311954;55.0370264929238;substation;"400000;220000;150000";010100002031BF0D001C385E7F847E2F4167C136E1571C5C41
263;9.43342934061142;55.0187229420135;substation;"220000;150000;60000";010100002031BF0D006A2AF68C0C0630413DC9F62CDF185C41
264;7.43348912865815;50.4365195813884;substation;220000;010100002031BF0D00BF550173C8402941E5C4D6D75AE15841
265;7.59330185837014;50.3859438273488;substation;"380000;110000";010100002031BF0D00A3C91CFEC4CB2941AF98C92FBAD85841
266;8.12215705538293;53.5658323327544;substation;220000;010100002031BF0D0079B86CC6B4972B411BCDB9CC380A5B41
267;11.561507536041;52.1238924744874;substation;"220000;110000";010100002031BF0D00A20DB8216DA33341F4532478A7065A41
268;12.8139099558581;50.8579185289825;substation;"380000;220000;110000";010100002031BF0D003F696DEE05C43541D2B01DE299295941
269;13.3823234132251;51.3559961800368;substation;"380000;110000";010100002031BF0D0082D3906D31BB36411C6FEB23D77F5941
270;12.0449825822775;50.7812567680222;substation;"380000;220000;110000";010100002031BF0D005560E253A97534411A7734DA681C5941
271;12.518222136544;51.157072596162;substation;"380000;220000;110000";010100002031BF0D00B00D271D72433541F0B9F54D495D5941
272;8.48009530408336;50.5909204714839;substation;"380000;110000";010100002031BF0D001A0F42C8FFCE2C4134889234C0FB5841
273;8.65659925853915;50.6055491603166;substation;"380000;110000";010100002031BF0D00DE77637180682D41145B2B9441FE5841
274;8.08162672435001;52.8586374919795;substation;220000;010100002031BF0D003A93BA2475742B410222A317D7895A41
275;9.56710206574622;51.325257359953;substation;"220000;110000";010100002031BF0D00B0DA29EE2C4030414E6927BA7D7A5941
276;7.74679252616918;52.2885115307228;substation;220000;010100002031BF0D004F80A3FF41512A41817B3A46DB235A41
277;7.91072937298184;48.501288357463;substation;"220000;110000";010100002031BF0D00836930BBD4DF2A41EDBD4B10919D5741
278;7.72570638711988;52.2771949193371;substation;"220000;110000";010100002031BF0D003ABCED66EB3E2A410E08D177D8215A41
279;14.2192283642215;51.1207080075153;substation;"380000;110000";010100002031BF0D003D7BCF421D2738419512465AFC565941
280;13.1034346835086;48.6667929839894;substation;"380000;220000;110000";010100002031BF0D00926236ADEB413641935178C6C3B85741
281;13.0818771402069;48.2565212678656;substation;;010100002031BF0D0037D2E0E68B3836414EA18D5B81755741
282;11.6441811640088;51.9085129245988;substation;"220000;110000";010100002031BF0D0065B8605160C73341A9E5AA129CE05941
283;11.4746908469579;50.6040154970811;plant;220000;010100002031BF0D005ED8F9BDAC7D3341F4D80554FEFD5841
284;10.9910146509867;50.5735270149254;substation;"380000;110000";010100002031BF0D000AE17C275AAB32416B53C1DFC5F85841
285;10.5054991845412;52.3018379177997;substation;220000;010100002031BF0D000C49DBD13AD83141438727AD39265A41
286;9.11362801252575;52.5457924965917;plant;;010100002031BF0D0020F2F8DBF8F52E41691FB9F3B6515A41
287;9.25195510665247;53.114776116457;substation;"380000;220000";010100002031BF0D00724AD5DC456E2F412651742B18B85A41
288;10.369230142447;52.1670924591566;substation;"220000;110000";010100002031BF0D00A9305C6BF99C3141B18B099F4E0E5A41
289;10.4195406715655;52.236960686926;substation;220000;010100002031BF0D00785B3CF6D9B23141B3965F3AB31A5A41
290;10.0876468394791;52.3151305685128;substation;"220000;110000";010100002031BF0D00E408A0B5872231419DB4A2B996285A41
291;8.40314566106411;52.6096453467869;substation;"220000;110000";010100002031BF0D00843EC7CA138C2C41C193A231235D5A41
292;10.2358513564705;52.2934509514929;substation;"380000;110000";010100002031BF0D006D46C6C2F962314118FD0804BC245A41
293;9.51420573091935;51.2590144756796;substation;"380000;110000";010100002031BF0D00C76B8A892C293041E76503BAF96E5941
294;9.38765132413669;51.6407335385965;substation;"380000;220000;110000";010100002031BF0D00F3095B2149E42F41D5D8A21590B15941
295;9.77415048127863;50.5287496740774;substation;"380000;110000";010100002031BF0D00DFF25A74359A30415DB388A31CF15841
296;9.17745969579698;49.0378098900202;substation;"380000;110000";010100002031BF0D009CBFBC477C2D2F411DCB32D80FF65741
297;9.17731116526151;49.0393782085421;substation;380000;010100002031BF0D00704427365B2D2F4170DA806C52F65741
298;9.15135010677356;49.1433826944066;substation;"380000;220000;110000";010100002031BF0D0024039644C7162F41A676286396075841
299;10.1878340307483;49.9812190756059;substation;380000;010100002031BF0D00A479207F184E31411935DAFC03945841
300;9.44691873439718;49.5902629413636;substation;"380000;110000";010100002031BF0D00103CDE2EEA0B3041E6F4F52A30525841
301;9.20736452076848;49.176638012732;generator;;010100002031BF0D00295C8F427E472F41F6285C9F1D0D5841
302;9.69465642193277;49.232592562812;substation;"380000;110000";010100002031BF0D00ACC85F37A47730414F4132026D165841
303;10.1174064728964;48.8970662114643;substation;"380000;220000;110000";010100002031BF0D0013EB6589782F314121F6A36CC1DE5741
304;12.337422941623;51.1969683564517;substation;"380000;110000";010100002031BF0D000462BAA3D3F43441CB6E405834645941
305;10.8675659384379;48.5394691326321;substation;380000;010100002031BF0D0002BF0BE8AB75324184D5A54AD5A35741
306;10.8408696020982;48.2380310170111;substation;"380000;220000;110000";010100002031BF0D004EF87715106A3241FAD6E89D7C725741
307;10.9367289569552;48.401306480313;substation;"380000;110000";010100002031BF0D0017DC3219BF933241E337A9E02D8D5741
308;10.8739358089409;47.2444239523258;substation;"380000;220000;110000";010100002031BF0D00408946FF70783241B90F357CDBD15641
309;10.8637616674018;48.5468231412265;substation;"380000;110000";010100002031BF0D0043EBBA6A04743241F41CD96B0AA55741
310;9.42551240461559;48.06435084547;station;"380000;220000;110000";010100002031BF0D00FCF2C83D9B023041298046CD2F565741
311;9.70423152066702;48.465063744646;substation;"380000;110000";010100002031BF0D00F210861CCE7B30410513D024A0975741
312;9.40063143159141;48.666942461725;substation;"380000;220000;110000";010100002031BF0D001B65190293EF2F4122B2F512CAB85741
313;7.57243737559791;48.0188750160839;substation;400000;010100002031BF0D005291D4BE9FB92941D7B189E2CA4E5741
314;7.75187090778744;48.0964621011703;station;"220000;110000";010100002031BF0D0041DBF0A4AC552A41451A246E695B5741
315;12.4772465439526;50.753120094381;substation;"220000;110000";010100002031BF0D00369A55BBA0313541AB159DCA92175941
316;14.9464973580254;51.0625862109664;substation;"380000;110000";010100002031BF0D00D91D9C795C633941182D5FFEEC4C5941
317;13.8412681302394;50.9901759706559;substation;"380000;110000";010100002031BF0D003DAA91EBC28237416597930969405941
318;13.255555029778;50.9301782754208;substation;380000;010100002031BF0D007F42D7A211843641BF2E52160E365941
319;13.0027821493857;48.2619682848282;substation;220000;010100002031BF0D0063CC7716271636416EB6310D65765741
320;12.2208353829454;48.585732999856;substation;"220000;110000";010100002031BF0D005380012C21C23441B60A20C46EAB5741
321;12.7474442671844;48.1487558579557;substation;"220000;110000";010100002031BF0D00758C36011FA73541087D4392ED635741
322;11.1937278486527;50.1622144748388;substation;"380000;110000";010100002031BF0D003B828D1580033341212A6004ACB25841
323;10.8360157761226;49.9280674466811;substation;380000;010100002031BF0D00313228C2F3673241D33698EC088B5841
324;11.8107025878306;50.1837655408821;substation;"380000;220000;110000";010100002031BF0D004A8CE265C90F344172EF057554B65841
325;12.2968838072508;48.6069099365163;substation;380000;010100002031BF0D00B52001D832E33441370BF8E2E9AE5741
326;12.082254511457;49.2974477819197;substation;"380000;220000;110000";010100002031BF0D00444C7B6BDE853441C0033FE63A215841
327;8.95368125793136;49.5674432054231;substation;"220000;110000";010100002031BF0D00E5150A7ADE6A2E41DAD219BA5C4E5841
328;12.4696440480696;51.3716629567159;substation;"220000;110000";010100002031BF0D00C585016D522E3541CF73B57291825941
329;12.2488239333733;51.197882455184;substation;"220000;110000";010100002031BF0D002910D4D74CCE34410D0BEBF05C645941
330;11.0049169401521;50.5074149865379;substation;380000;010100002031BF0D00000000C065B13241703D0AD776ED5841
331;13.0025899280761;50.8659127554399;substation;"220000;110000";010100002031BF0D0095E495B01116364102C3575BFA2A5941
332;12.2428369607183;50.5674531847227;substation;"220000;110000";010100002031BF0D00334F5760B2CB3441713E93BBBBF75841
333;13.368658482029;52.503142216111;substation;"380000;110000";010100002031BF0D00B4233B4140B53641CC219415184A5A41
334;13.3155159230367;52.521999382843;substation;"380000;110000";010100002031BF0D006D85C373249E3641A5B89C65764D5A41
335;11.7924138767477;48.8382240603814;substation;"220000;110000";010100002031BF0D00E92D0B82D5073441C0E059F607D55741
336;11.3269527279941;49.3934731408745;substation;"220000;110000";010100002031BF0D00E9B3239C6E3D334134E5D6CC40315841
337;11.5077306291349;48.7611239826781;substation;"380000;220000;110000";010100002031BF0D00AE00BDB60A8C3341B744D2794EC85741
338;11.8076056990284;48.4554268046327;substation;"220000;110000";010100002031BF0D00F73966A7700E34413F863CB60B965741
339;11.5813705373931;48.7648940914575;substation;"380000;220000;110000";010100002031BF0D006C695A4510AC33411AC1A1A5EDC85741
340;11.6393728859414;48.1787051737117;substation;"380000;110000";010100002031BF0D002DB6141049C533413812C82ACF685741
341;6.17791450795649;49.9530651407752;substation;220000;010100002031BF0D00D04C2998D4FC2441CB7BEAE0418F5841
342;6.21102035001899;49.958625762817;substation;220000;010100002031BF0D0021B4CE3E9F19254162187F6832905841
343;6.11451707744375;49.9053646883447;substation;"220000;65000";010100002031BF0D00DE4DE2DAB1C524419D9687B133875841
344;6.08346046717716;49.7764406544559;substation;"220000;65000";010100002031BF0D002B256471AFAA24416CB7413C78715841
345;6.27694180505096;49.1977400931517;substation;"400000;225000";010100002031BF0D00DF0953EEF352254156A54F26A0105841
346;6.77320788478575;49.2910742282334;substation;"380000;220000;110000";010100002031BF0D0033D8041B8C0227418D259EEC2A205841
347;6.70365239219187;49.1385112129677;substation;"400000;225000;90000";010100002031BF0D00740E6D570EC62641A32B3427C7065841
348;8.04936357880504;47.5508818875846;substation;"380000;220000";010100002031BF0D00BE120F1C66582B41CD1DA70B13035741
349;7.50006180009675;51.5351741198659;substation;220000;010100002031BF0D00F87DFA1EAE7A29418ACB6EDB179F5941
350;6.97593259448086;51.0376007513607;substation;"220000;110000";010100002031BF0D00ED9A4887DAB227410611ABE39A485941
351;13.2428490535153;52.5349540104397;generator;;010100002031BF0D002A249A368B7E364162B54B02C74F5A41
352;13.2490284051015;52.5316239158784;substation;"380000;110000";010100002031BF0D0048B876183B81364128C60BA82E4F5A41
353;8.56218199023421;49.1329499430444;substation;"380000;110000";010100002031BF0D00F0A47C7A63162D41BC779C99DA055841
354;8.44131550430227;49.2514026918789;substation;380000;010100002031BF0D00EEDB1AE345AD2C417FA83BD58E195841
355;7.93694768255969;47.6490866357769;substation;380000;010100002031BF0D007A70EEF2A1F62A4171CA6829E8125741
356;9.06879107734103;53.5666414353503;substation;"380000;110000";010100002031BF0D001DD0E068FACE2E41A364DDB65E0A5B41
357;6.74137616899692;49.3574919769119;substation;220000;010100002031BF0D001018F01FDDE62641882234DC3E2B5841
358;6.74970012443072;49.3651763762001;substation;220000;010100002031BF0D006B8A995C1AEE2641E3FC2338872C5841
359;6.76601568493305;49.3600771974691;substation;"220000;110000";010100002031BF0D00B5066CD74AFC26413E529052AD2B5841
360;12.1504016727645;49.0127518366844;substation;220000;010100002031BF0D005808F38680A334410C330559E8F15741
361;7.59135990137681;51.9284416773768;substation;"220000;110000";010100002031BF0D001A0F26A314CA2941C2CB9F471FE45941
362;8.45154722589576;49.0074408000765;substation;"220000;110000";010100002031BF0D007A1501DE2BB62C4199B7540207F15741
363;8.99620820363651;52.3795880192563;substation;380000;010100002031BF0D0038F4F1A1DA8F2E41A5F9EC3F0F345A41
364;9.56282339901178;48.7014898485108;substation;"380000;110000";010100002031BF0D00FE729EA1503E3041CFD5F75A7ABE5741
365;9.37084546081154;48.7191233300187;substation;"380000;110000";010100002031BF0D00D7A3707DABD52F41C2F5280C62C15741
366;9.37760581754005;48.8126068944115;substation;"380000;110000";010100002031BF0D00E44EE39B8CDB2F4181792914CDD05741
367;9.82158388744515;52.4248552966861;substation;"220000;110000";010100002031BF0D00E61496B7D5AE3041F36F7314203C5A41
368;9.07622547939074;49.3633869809985;substation;"220000;110000";010100002031BF0D0030FDED9871D52E418E75B4C03A2C5841
369;10.1602886936824;49.9891924544879;substation;"380000;220000;110000";010100002031BF0D002BCFE7291E423141AC86FD175D955841
370;10.1964889023409;50.0279672124052;substation;"220000;110000";010100002031BF0D006A3ED6F3DB513141A257752BEC9B5841
371;10.8431178133481;49.3786927308217;substation;"380000;220000;110000";010100002031BF0D009818855A0A6B3241A615F1E7C82E5841
372;9.09051758008411;49.970041398809;substation;"380000;220000;110000";010100002031BF0D00AFE57C93DFE12E4176B7E54920925841
373;8.81399422708791;51.9834366629029;substation;"220000;110000";010100002031BF0D00C336CCB262F12D418EA23FC9D2ED5941
374;8.9322184779311;52.1933124598334;substation;"220000;110000";010100002031BF0D0008CF750634582E41681853A5F4125A41
375;8.95904416676652;52.2784949940029;substation;"220000;110000";010100002031BF0D00ED962278886F2E4168BE729A13225A41
376;9.59430167337064;49.7984427353847;substation;"220000;110000";010100002031BF0D009125DCC6004C30410B335CA42C755841
377;10.9729039325696;49.5585074124969;substation;"380000;110000";010100002031BF0D0055480B147AA3324199410C52DD4C5841
378;8.95464418290241;50.0860157590432;substation;"220000;110000";010100002031BF0D00AC8481DCB46B2E41D4B59066C0A55841
379;7.17590444499639;51.4755782661564;substation;220000;010100002031BF0D00CDA2BE0EC4602841CEC68E46AF945941
380;10.9993330683763;52.2001420103124;substation;"380000;110000";010100002031BF0D006C2AFF27F8AE324198B359BA2A145A41
381;10.9772332757472;52.1694333350195;plant;;010100002031BF0D005F57C1045CA53241469306D6B80E5A41
382;10.2316415853389;48.5297622821597;substation;"380000;110000";010100002031BF0D001A349A21256131411264E3533DA25741
383;10.2224540615723;48.736752273795;substation;"380000;110000";010100002031BF0D0038937B61265D31410DD015CF49C45741
384;9.64533508631729;47.744596124126;station;"380000;110000";010100002031BF0D00C3AD53CA31623041DAE90D5B55225741
385;10.4015869070369;48.509929747715;substation;"380000;110000";010100002031BF0D00AF84A15B0BAB31410AC53D0AFC9E5741
386;8.80962335538861;50.2034747936076;substation;"380000;110000";010100002031BF0D00BDE76E9295ED2D413E53833CADB95841
387;9.72460612931408;54.2882702857739;substation;"380000;110000";010100002031BF0D003FC1D533AA8430415BAF38589B8F5B41
388;9.09714224323827;48.8277618563586;substation;"220000;110000";010100002031BF0D00407E007CA2E72E41DF8EA9A34DD35741
389;8.62886498196432;51.9936340947976;substation;"220000;110000";010100002031BF0D002EA53AB661502D41CE66EE9F9FEF5941
390;10.0604081360095;54.3487708354365;substation;"220000;110000";010100002031BF0D000894C882AF1631411E5D50FFE19A5B41
391;9.44963659025525;53.9672865006218;substation;"220000;110000";010100002031BF0D002FACC0BB180D304171659FCB0E545B41
392;8.25885999852837;47.634211656147;substation;"380000;220000;110000";010100002031BF0D00BF00DC2D980E2C41DC2B3AC081105741
393;8.23209447381297;47.5561435091375;sub_station;;010100002031BF0D0041F9452151F72B410CEBCD02EC035741
394;7.75259058725135;47.5391330387172;station;;010100002031BF0D006F217DDF4C562A4127D2A2A72E015741
395;8.8615258022405;47.8064353563593;substation;"220000;110000";010100002031BF0D00003A7514B91A2E41DE0DA031562C5741
396;13.1456729795316;55.5016026150068;substation;"400000;130000";010100002031BF0D001C92499F49543641C111E3FAFD745C41
397;10.802357996432;53.897547454034;substation;"380000;110000";010100002031BF0D00F4DFD4FD50593241BD7381352E475B41
398;9.21565020993259;48.8523053561223;substation;"380000;110000";010100002031BF0D00A3B436FAB24E2F4160DC97705BD75741
399;10.4012814871377;48.5146084231503;plant;;010100002031BF0D0098C1D65BE9AA3141A1B63B97C09F5741
400;8.7375726951153;51.7001693121241;substation;"220000;110000";010100002031BF0D0087205049ECAE2D41E223982EFBBB5941
401;10.6414677999401;53.9191626781128;substation;"220000;110000";010100002031BF0D003135DBC65A1332416B9BDD602B4B5B41
402;8.67371735734288;49.2904393997661;substation;"380000;220000;110000";010100002031BF0D00E69C589963772D4138F226D60F205841
403;9.48789511822337;53.6365577774589;substation;220000;010100002031BF0D0063163CA7BB1D3041BCFF08BE2D175B41
404;9.49151084954643;53.658098307544;substation;220000;010100002031BF0D009EDA95274E1F3041F512BC12211B5B41
405;7.47226690078348;47.6466103567282;substation;400000;010100002031BF0D00D54697E481622941FDA8EFDD81125741
406;13.4428542096901;48.4345464156274;substation;220000;010100002031BF0D008D6678AF83D536413590EFB09F925741
407;13.7106901435785;48.5193051781923;substation;220000;010100002031BF0D0025B8920BFB493741053656EB85A05741
408;6.02502881768955;54.3540286881643;substation;;010100002031BF0D007B14AE47DE7724410AD7A310DD9B5B41
409;6.02498902232246;54.3549885956081;substation;;010100002031BF0D00B81E856BD57724417B14AEE70A9C5B41
410;9.09183530449903;49.2946188998807;substation;"380000;220000;110000";010100002031BF0D008E49F4F304E32E413108042EC2205841
411;8.66378320316657;49.3600874127032;substation;"220000;110000";010100002031BF0D00B96179DEBF6E2D4162454EC2AD2B5841
412;8.34912539209225;49.0130521480765;substation;"220000;110000";010100002031BF0D00224B41C6185D2C4186D21517F5F15741
413;10.3884722351089;52.1513649609601;substation;220000;010100002031BF0D006016787057A53141EAD8B325850B5A41
414;8.82002488315228;53.1073883132157;substation;"220000;110000";010100002031BF0D006398885BA1F62D41608FE6A6C1B65A41
415;8.30626269672421;49.0128258799272;substation;380000;010100002031BF0D0023501ADED1372C419DEA4B7DEBF15741
416;6.21619298912827;50.9123618338628;substation;"380000;110000";010100002031BF0D0042B25EE01E1E25415C1C618AFB325941
417;5.91852741859707;51.148426414922;substation;380000;010100002031BF0D00B672BEEA3E1B2441E9F818B0C95B5941
418;6.2140153990158;50.943899913974;auxillary_T_node;380000;010100002031BF0D00F6285C0F3A1C25410AD7A3106C385941
419;10.9662584468418;47.2695304993372;substation;"220000;110000";010100002031BF0D0009C5634E96A03241F9AA2EF4E0D55641
420;11.2777217970161;47.4958778262174;substation;"220000;110000";010100002031BF0D006BAD6C3F06283341C276E53A38FA5641
421;11.2869439219167;47.4928625176028;auxillary_T_node;220000;010100002031BF0D009A9999D9082C334185EB5108BCF95641
422;13.5053369296479;52.4747789067655;auxillary_T_node;220000;010100002031BF0D00AE47E13AAFF036413D0AD7C307455A41
423;8.46542981639864;48.043523652334;substation;"380000;110000";010100002031BF0D0079BC4AAC3EC22C41F9754DABCC525741
424;8.53055554991256;47.9148481845625;auxillary_T_node;380000;010100002031BF0D0033333333E2FA2C411F85EB11E73D5741
425;8.24872907301797;48.846316555802;substation;"220000;110000";010100002031BF0D00C726E4A3C8052C415F5565295ED65741
426;8.24975045659741;48.8491773731136;auxillary_T_node;220000;010100002031BF0D00A4703D0AAC062C415C8FC225D7D65741
427;9.45967747872262;53.8646575042439;auxillary_T_node;220000;010100002031BF0D00AE47E17A76113041666666661D415B41
428;7.37185639416872;52.1977067098446;auxillary_T_node;220000;010100002031BF0D009A9999992E0B2941713D0A27BC135A41
429;7.42474524551043;51.4592583943398;auxillary_T_node;380000;010100002031BF0D0085EB51B82D39294152B81E35D6915941
430;7.12336046768833;51.4473443869048;auxillary_T_node;380000;010100002031BF0D0085EB51B81133284114AE4721C28F5941
431;7.41670797342798;51.4570521949625;substation;"380000;220000;110000";010100002031BF0D00EE7E574F30322941BC9C25AB73915941
432;7.41658270368128;51.4607824146291;auxillary_T_node;380000;010100002031BF0D00B81E856B143229417B14AE471A925941
433;6.60879226770999;51.0346787720857;auxillary_T_node;380000;010100002031BF0D007B14AEC78E732641295C8F9219485941
434;6.80890626354321;51.2686076250227;substation;380000;010100002031BF0D005CB8CBF4972127416FAEE762A4705941
435;6.72033167479422;51.3441235773954;auxillary_T_node;380000;010100002031BF0D00CDCCCCCC8FD42641B81E851BC67D5941
436;7.13937482408986;51.5608313916517;auxillary_T_node;220000;010100002031BF0D003D0AD723FF402841713D0A1794A35941
437;7.41946378046051;51.4575100936229;auxillary_T_node;220000;010100002031BF0D00C3F528DC95342941EC51B81E88915941
438;7.19597934376965;51.4115753101187;substation;220000;010100002031BF0D009FB73A8339722841796ED98585895941
439;7.17920271018964;51.4218244823956;auxillary_T_node;220000;010100002031BF0D0014AE4761A26328411F85EBE14E8B5941
440;7.3242796091518;51.6213875062827;substation;220000;010100002031BF0D0043692D27CEE12841F6F665B62CAE5941
441;7.34371343395865;51.6131049996992;auxillary_T_node;220000;010100002031BF0D0014AE47E1B4F22841B81E857BB9AC5941
442;6.52272548882226;51.3224954692993;auxillary_T_node;220000;010100002031BF0D005C8FC2F5B4282641AE47E1BA027A5941
443;7.09582677727405;50.8268716856964;substation;"220000;110000";010100002031BF0D000E59AFA51F1B28410AD3B79141245941
444;7.09435799941442;50.8269670893312;auxillary_T_node;220000;010100002031BF0D003D0AD7A3D81928415C8FC2C545245941
445;7.82599052323945;51.7500676098869;auxillary_T_node;380000;010100002031BF0D00F6285C8F22962A4114AE4701BDC45941
446;9.1451805625003;52.8532463209582;substation;"220000;110000";010100002031BF0D002411D6AF69112F41B59A8C9DDE885A41
447;9.13794801567189;52.8470269944345;auxillary_T_node;220000;010100002031BF0D000AD7A3701F0B2F411F85EB01C0875A41
448;8.31888929686007;52.0660374671048;substation;"220000;110000";010100002031BF0D0001F07D0ACD422C41C2706CAC6AFC5941
449;8.33466775124759;52.0705200978987;auxillary_T_node;220000;010100002031BF0D000AD7A3F085502C41CDCCCC9C35FD5941
450;8.57049671356967;49.4986469918577;auxillary_T_node;220000;010100002031BF0D008FC2F5A89E1D2D4152B81EB5D6425841
451;7.25465688214231;53.0266716315927;substation;380000;010100002031BF0D00B61E856B41A528416566663E27A85A41
452;7.25501782522347;53.0267136928067;auxillary_T_node;380000;010100002031BF0D007B14AEC791A528410AD7A33029A85A41
453;7.98187840842773;51.6766515664854;auxillary_T_node;380000;010100002031BF0D007B14AE47B51D2B4100000070DBB75941
454;9.92382990036197;51.8975617892672;substation;220000;010100002031BF0D00B046F4B04BDB30415113A01DAEDE5941
455;9.8524162497002;51.8987653028483;auxillary_T_node;220000;010100002031BF0D005C8FC2F53DBC304152B81E65E4DE5941
456;9.71674655813334;47.4326674334264;substation;"380000;220000";010100002031BF0D00F5C46D473F813041E43DBD250EF05641
457;9.42405272000571;48.0629521095266;auxillary_T_node;220000;010100002031BF0D00000000C0F8013041E17A148EF5555741
458;9.41368131072443;52.0274828920508;auxillary_T_node;380000;010100002031BF0D00B81E856BECFA2F41F6285C0F9AF55941
459;11.4339593349585;50.6527635232062;substation;220000;010100002031BF0D00B447EA87F66B334189D616FC58065941
460;11.4713303205045;50.5977206630367;auxillary_T_node;220000;010100002031BF0D00666666A6367C334133333353EAFC5841
461;10.3552149923206;52.1758110157759;auxillary_T_node;220000;010100002031BF0D00295C8F42E1963141EC51B83EDA0F5A41
462;10.7027320091441;47.8264598353378;substation;"380000;110000";010100002031BF0D00B31F67ADFE2D3241065CDA15942F5741
463;10.7037422782749;47.826415980499;auxillary_T_node;380000;010100002031BF0D003D0AD7236F2E324148E17A44922F5741
464;10.1949335038034;47.9709369066385;substation;"220000;110000";010100002031BF0D008EA36ACE2E51314178BF814801475741
465;10.6412868211872;48.027451234708;substation;"220000;110000";010100002031BF0D0059A25CA14613324145B74DBD2F505741
466;10.6418026309511;48.0258492685192;auxillary_T_node;220000;010100002031BF0D00CDCCCC0C801332413D0AD713ED4F5741
467;12.789238190432;50.6270562614499;substation;"380000;110000";010100002031BF0D00286AA57B4BB935419C8B67E3F0015941
468;12.881244953781;50.518645665309;substation;380000;010100002031BF0D00E7A708A14DE13541857DEA5762EF5841
469;12.8259720721456;50.656844395994;auxillary_T_node;380000;010100002031BF0D00E17A14AE44C93541EC51B81E0C075941
470;8.67009930715852;49.3092022842852;auxillary_T_node;380000;010100002031BF0D0048E17A143E742D415C8FC29530235841
471;9.22808876359609;51.8124534028391;substation;"380000;110000";010100002031BF0D00A504C94884592F41C754D059B3CF5941
472;9.23187011256161;51.810119094224;auxillary_T_node;380000;010100002031BF0D008FC2F528CE5C2F41666666464ACF5941
473;10.2341629653667;48.5289320988725;auxillary_T_node;380000;010100002031BF0D00F6285CCF3D6231410AD7A3701AA25741
474;8.73513579910005;50.1591915696539;substation;"220000;110000";010100002031BF0D00825003BDCDAC2D417C57FBB228B25841
475;8.87225969129667;50.129725329782;substation;110000;010100002031BF0D0033C3AEDC0E242E4146477B1729AD5841
476;8.74326061918;50.1623379810729;auxillary_T_node;220000;010100002031BF0D003D0AD7A3DEB32D411F85EB61B1B25841
477;7.9575374814085;47.5721591414516;substation;220000;010100002031BF0D008FB5710A8A082B414E28A48E80065741
478;7.95849118010968;47.5791483759393;generator;;010100002031BF0D0078DA0D5F5E092B413F9B26E2A0075741
479;7.95027801235215;47.5916738651471;auxillary_T_node;220000;010100002031BF0D00CDCCCCCC39022B4114AE47B1A5095741
