id,lon,lat,name,osm_id,voltage,type,poly
1,13.0668510281,47.8880544167,APG Umspannwerk Salzburg,105065132,220000,substation,0103000020E6100000010000000C0000006D80C81170212A4035AFF9319BF14740633DF092A7212A40FBFF7B51ABF14740D89A369029222A40661C3E15D1F147408D1D61A359222A4004329F94CCF147403F4BA3B90A232A40099B260ABFF147403B419349C0222A40F1B49A6FAAF14740F8DA4AF190222A40FB183F559DF147400D5BEDD03E222A40D4E50EFB82F14740F4D6627B1C222A409E35D2B387F147404649495CD0212A407A699D2C92F14740C5C95206AC212A4038BC4F9495F147406D80C81170212A4035AFF9319BF14740
2,13.0296421821,47.8310616697,Salzach,33041399,None,substation,0103000020E6100000010000000B0000006FD237B08B0E2A40D74F81F375EA47403BFA143F040F2A4081F3B67681EA4740349621080F0F2A4021ADFA857EEA4740EA1E7415150F2A401583A2147FEA4740A20B930F240F2A40626196DB7AEA47402038E1EC2A0F2A402969747C7BEA4740A2ACCE5A400F2A403D6AC43275EA4740006435ACCF0F2A404F088FF54BEA4740C86D307F410F2A40DE5CFD573EEA474081F7C998E40E2A40A76D229A5BEA47406FD237B08B0E2A40D74F81F375EA4740
3,12.7397306059,47.2776054799,Tauern,38868243,380000;220000,substation,0103000020E6100000010000001600000067F934E575792940A6E30774AEA3474082C0569381792940DC30F781AFA347405D84F6EFA879294031DC6F58B2A34740FCA693F5997A29404A57A28DC2A3474007E33026D57A2940C65BBB83A9A34740F6D7A5F1077B2940E5277D4AADA34740F26DA49C2F7B2940AAFADFED9CA34740E4036221787B29400606309AA1A347403759FBE3807B2940BA3F3484A1A3474052EC8305207C29406826AA7E5FA3474000457C689D7B2940435E973463A34740FE3959A49B7B2940A748879F60A347407FE6BAA6987B2940D2578D485CA34740360660D95C7B2940110819F956A34740A6C49033317B2940E474F55356A34740E5B70ED3DA7A29403D344CFF5AA34740A1E2F0A5937A29407F5CF2FC5FA34740173153B38B7A29400B80EAF863A347402D7359047C7A2940BAC33A2E65A347409E1B788E327A2940870ADA9D5FA347409707651C97792940EE949E14A0A3474067F934E575792940A6E30774AEA34740
4,14.0279727876,46.5683182015,KW Rosegg,86119428,220000,substation,0103000020E61000000100000005000000C66D8E5C0F0E2C40D67A288CC6484740EAB8D2EF710E2C404E872E89CB4847405B76E387950E2C40D475A8C0B6484740D5D0A2F7320E2C40ED3623C4B1484740C66D8E5C0F0E2C40D67A288CC6484740
5,14.0267783241,46.5696465968,Kraftwerk Rosegg-St. Jakob,123588260,None,plant,0103000020E6100000010000000A0000000AA4CA9E8E0D2C402FA0054BE548474060E84C5BA50D2C4089F38672F0484740F288FA91A70D2C4080391C21F1484740C595FE3EBC0D2C409DAE3413F0484740ED618327BF0D2C401A4EA1F6F0484740443122F1DA0D2C40DC59C468EF48474079509DE6D30D2C400DE92E32EB4847401B81D7D2CB0D2C4095F08D5CE6484740D27E1A41C60D2C400810CD06E34847400AA4CA9E8E0D2C402FA0054BE5484740
6,12.8057594212,46.8250590235,APG Umspannwerk Lienz,162826525,220000;110000,substation,0103000020E6100000010000001A00000053CC8F68459B29406B5E244B9B694740150182AB489B2940BBDFD994A9694740DDFD26A4509B29403CB0F4EDBF6947406DC5178D559B29406E9937ADC46947406B601E70A29B29402EAB5FF4E1694740E8BEC555B49B294010A59535E3694740603860F91C9C2940A8D18E42DB69474089490A50299D2940B7458E2CC7694740E89EFE14049D294029356B0CB8694740A773F204809D2940EC7413C6AE694740D01E4259639D2940325A0F599F6947408B58FBADAC9D294072B7AC3B99694740260F16B79E9D2940BC00EA8D946947408AD1B9A8229E29407F66D4B489694740964AD3A56A9E2940DD95FCCA836947406F41ECCC4D9E29405B96BD5077694740E6EF3FBFD39D2940B0C6205480694740F2F4958BD19D2940EBC739707F694740C818F314A19D2940AE404C4C6C694740ED27F5799A9D2940014578416C69474034BBC25A959D29401448BC396C694740A2BC7031609D2940D96DF43D57694740EA9C7D6DDD9B2940AC0AD40974694740A0C230BE849B294064AAD86C78694740429FA26FAE9B2940BCF818F79269474053CC8F68459B29406B5E244B9B694740
7,13.6798316987,46.5431945955,Umspannwerk Greuth,180468540,220000,substation,0103000020E610000001000000060000002C2431A9C45B2B4020C17E79834547401D9FC7B7D05B2B40397A0C05874547400D2F5D42435C2B403DC90521934547408C4A7A3D655C2B407D751BA08945474004202BBEE05B2B40F8EBFA9E7B4547402C2431A9C45B2B4020C17E7983454740
8,14.1729416038,46.5358450393,Freistritz,86119456,220000,substation,0103000020E61000000100000005000000F5FA79343D582C40927299CF8744474074A7CEC840582C4054B9030FA5444740AF5A5679D8582C409D023485A5444740AF5A5679D8582C4030A3641E88444740F5FA79343D582C40927299CF87444740
9,14.6815950058,46.6683523935,Umspannwerk Obersielach,83831570,380000;220000;110000,substation,0103000020E6100000010000000C00000057F2C8CEA15B2D400C5C4E088955474034191556215C2D4027340A81BE554740BF23AA02EF5D2D4088911508A0554740D89730A6D65D2D407F828BA295554740435F031A6C5E2D408446DE848B5547404C17CCF9285E2D4026C746E06B5547402815206F995D2D405EB838317555474067503031585D2D40BD5059D559554740AF4A37B3675C2D4086FA07AA6955474028C5F118815C2D4050827DC074554740AD92AFF9895C2D40EEE462A27855474057F2C8CEA15B2D400C5C4E0889554740
10,15.8850522864,48.3539879758,None,95860758,None,substation,0103000020E61000000100000005000000BDE9FB160AC52F404ED352674E2D48401A4FE71F26C52F4030FC102B542D4840CD897F1041C52F4069B4A88C502D484033D98C0125C52F40E91DEAC94A2D4840BDE9FB160AC52F404ED352674E2D4840
11,15.8551225509,48.3731809898,None,118091356,None,substation,0103000020E61000000100000005000000312676AEA5B52F4029DE699CBF2F484062660C5CCBB52F4053F16028CD2F4840B567EA51FFB52F40F6E94151C92F48400AEAFB2EDAB52F40EE80BA94BB2F4840312676AEA5B52F4029DE699CBF2F4840
12,15.8852383725,48.3289373132,Umspannwerk Dürnrohr,59531071,380000;220000;110000,substation,0103000020E6100000010000001D0000009D3C5265ECC32F40CA19AA82EB2948407E75FCFEFAC32F40B35ED6021E2A484083E4F81DFFC32F401DBBD1F91D2A484002C3B32807C42F40E0B548E81D2A4840D255B2CE08C42F40B9F9FD2C232A4840AA94433C0EC42F403D50638A342A484086A1880F02C42F407FE1F0A4342A484053821A8802C42F408579A1FE352A48401E3C4F720DC42F40AB004FD5542A4840D41B4C477EC62F4025DD2CA94D2A4840399DBFAE66C62F4082A5FD82172A4840B0FD7260F4C52F40D401A7CB182A48401715192BEAC52F4026723DE6FD29484043EBA0153EC62F4011983BECFC294840E41BCE933CC62F40F6174729F9294840AB64C6DAE1C62F405F87687DF7294840A14E5908F2C62F404381A922F429484042747030E8C62F40E3D0C142DF294840848D380AD0C62F40D4CE709CDF294840F59EF700CFC62F40A17C84D9DD294840BBCE15C492C62F40B8F8CC63DE294840FE56B37292C62F4020028ACCDF294840474E671C89C62F409A8B1AECDF2948404D549C8458C62F4044E5F090E0294840E6C2246B35C62F40A8D32E07E1294840C5DBB932D5C52F40B76890AAE32948405A2B26BF07C52F404C86BDB2EA2948407270B3A0F6C32F40FB77F324EA2948409D3C5265ECC32F40CA19AA82EB294840
13,10.9662584489,47.2695305015,None,95812231,220000;110000,substation,0103000020E61000000100000007000000B66F75A437EE2540980396039DA247405850C25DDCEE2540B26249EEA3A247401B4D400CF8EE25407BA949F790A24740E6D9094A2AEF25407C777A886EA24740ED8582353BEF2540AEEDA8EF62A247404AA5357C96EE2540AC91E4045CA24740B66F75A437EE2540980396039DA24740
14,11.0054975412,47.207630413,Kraftwerk Kühtai,156083802,None,generator,0103000020E6100000010000000700000036E10E7692022640914756467F9A4740078F3492D0022640F4058BFCAA9A474090CBD4B5EA0226407DA88D54AC9A47406C5D1B0A0703264043C8A8DBA09A4740F1A5CAFBED0226407F4B898C8C9A474047DA4806CA0226408C6841EA7C9A474036E10E7692022640914756467F9A4740
15,10.8739358166,47.2444239625,APG Umspannwerk Westtirol,95812161,380000;220000;110000,substation,0103000020E61000000100000023000000859B5B5BF7BD25409A6C4E21639F474095861F4F14BF25404AD258068C9F474009B80DF474BF25405852BD4A789F4740723C490F21C025407C654CF2909F4740033B9B3856C025401BA86656849F4740B66A1DD368C02540195ECFE27C9F47405569D76C69C025404C252A6D759F47406FFE9F126AC0254036992288719F4740FBAF4A736BC025404C895A006B9F4740B86F250B8EC025407D03C55E659F47402B2855B578C0254080A8167A5D9F4740423D0A3683C0254098FB8E0D5B9F47408176CD05E7C02540464C4B09449F47401055F080BAC02540F8D2733E3D9F47404831FB67B6C0254070BC93AB359F47405668C418B2C025407D9D8AA32D9F4740F3DC74F964C02540495D139A229F4740C9DFA95C0EC0254086CA5AA9169F4740BE4060017BBF2540C21BE418039F4740F9EB3E1016BF25408DEE1F58049F4740518AA493D7BE25402B7E97FE129F4740E13B763EC5BE25409D535084179F4740EE570B0B8BBE25401EBED0B80E9F47405E001D2748BE2540B3924C721A9F4740090A3BAB29BE2540AA2646FF209F4740790FD1F768BE2540ED5C0895299F47401635C1D572BE254032A27C0A2B9F47404EBD10F099BE254011219C95309F47405D4775ABB9BE2540EDEEE861359F474024B9FD96BCBE2540AAF4F7D2359F4740938D4D2FA8BE25407224AB65399F47403E2D91A89DBE2540D56D9C01389F4740AE28316185BE254076D5434C3D9F474088C078658BBE25404D559E5D429F4740859B5B5BF7BD25409A6C4E21639F4740
16,11.4713646948,47.2728413183,Umspannwerk Thaur,24768685,220000;110000,substation,0103000020E61000000100000009000000499FB14AC5F02640D25B0A07D0A247405B456AACCBF02640F9ED065305A34740EEBEC7C2D1F026404F19E16408A34740AE25130EE0F02640848CF0D109A34740C2BFA2C526F12640C22FF08D09A34740D85D0D85E8F12640942C59EB08A3474087139786E1F12640A2324220D1A24740DD3C0CA9AEF126407A9D5705CFA24740499FB14AC5F02640D25B0A07D0A24740
17,15.0655973693,48.1894848698,None,70497801,220000,substation,0103000020E61000000100000007000000B139D09C10212E40C0154D8C531848407709FD7A46212E40C6D846CF5B1848403D0943DD25222E4087B9EE0633184840A3D35BBBDA212E4029420591271848407404F54221212E40D3C0FBF148184840C9BD5AF232212E40C86AE5014D184840B139D09C10212E40C0154D8C53184840
18,15.0478209064,48.1467068497,Umspannwerk Ybbsfeld,30076588,220000;110000,substation,0103000020E6100000010000000500000031E4378F27172E407E5C94B0C81248402380445518192E4041A237C0F91248408652F966D0192E4073D997E3C512484096B6ECA0DF172E40C82412D49412484031E4378F27172E407E5C94B0C8124840
