id,lon,lat,name,osm_id,voltage,type,line_string,overpass
1,13.0656550316,47.8873116375,None,105065135,220000,line,0102000020E610000002000000108497518F212A4039E7ECC07DF1474081E8FEC0AB212A408F36011AA9F14740
2,13.0647349771,47.8854027106,None,105065136,220000,line,0102000020E61000000200000035B72E91BA202A40196D58FF2BF14740108497518F212A4039E7ECC07DF14740
3,13.045092779,47.8581757451,None,105065133,220000,line,0102000020E61000001900000035B72E91BA202A40196D58FF2BF14740C938B302331E2A40234BF15AEBF0474033F2C148EF1D2A40BA8E7EDD87F04740C6663103C31D2A4024E6C53B3CF04740A3799162931D2A4070E11E4CF1EF474021E6BB52B91C2A4060495D4B99EF47404D2FB3F6DA1B2A40E088A34F3EEF4740548ADDC9221B2A400BA06DF0F2EE47408EEE56E6521A2A4003375F429DEE47409FF018B772192A409F2E124843EE4740CD1DE3FE99182A40C904A9DDE9ED4740CCC3BE142A172A402A11551BA6ED474044FA803CE4152A407163645D69ED47407D978EAFAC142A401952A70530ED4740CFDF83068D132A4075B028D8FCEC4740F840C09034122A404D77B441BBEC47403C983167D3112A40FCC9ADD75BEC4740C6312206A4102A40EF24EA5414EC474028E96110610F2A40596F2A7EC9EB47401E8A4FC7A40F2A4068D88CA777EB4740022CCE85E10F2A406DB32D372EEB47409CD6A50821102A40DB1487ECE2EA47409EBB986ED70F2A405D1F9C74B1EA47407B541A11810F2A40DB04571076EA47409D53F179530F2A404F098FFC64EA4740
