l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
141,55284068,35287066,275000-400000,3-6,line,,-National Grid Coventry-?,National Grid,64485.0,,,,
142,142841192,90547674,275000-400000,3-6,line,,National Grid Lower Shelf-Bradford West--National Grid Lower Shelf-Monk Fryston,National Grid,51320.0,,,,
143,264525161,23236470,275000,3-6,line,,-National Grid Elstree-Mill Hill,,6410.0,,,,
144,237042556,109730296,275000,3-6,line,,,,1084.0,,,,
145,111528318,95374266,275000,6,line,,,,4890.0,,,,
146,315965848,35287066,275000,3,line,,,,27.0,,,,
147,264102298,88540693,275000,3,line,,,,1170.0,,,,
148,222987687,42874146,275000,3-6,line,,-National Grid,National Grid,45245.0,,,,
149,23234477,4746208,275000,3-6,line,50,-National Grid Elstree-Watford,,5429.0,,,,
150,119294903,119294905,275000,,cable,,,,275.0,,,,
151,375637875,98788846,275000,3-6,line,50,National Grid,,21045.0,,,,
152,375637875,40945651,275000,3-6,line,50,-National Grid,,6276.0,,,,
153,260300448,143105488,275000,3,line,,Scottish Power Auchencrosh-Coylton,SP Transmission,48124.0,,,,
154,125860302,143105488,275000,6,line,,Scottish Power Ayr-Coylton-Scottish Power Colyton-Ayr,SP Transmission,10692.0,,,,
155,90547674,109463536,275000,3-6,line,,Monk Fryston-Poppleton,National Grid,37807.0,,,,
156,143861248,95749833,400000,3-6,line,50,-National Grid Pembroke-?,,122279.0,,,,
157,143861248,95896505,400000,3-6,line,50,-National Grid Walham-Rassau-National Grid Pembroke-?,,170160.0,,,,
158,143861248,95895489,400000,3-6,line,50,-National Grid Pembroke-?,,123733.0,,,,
159,143861248,192220229,400000,3-6,line,50,-National Grid Pembroke-?,,62187.0,,,,
160,143861248,95600440,400000,3-6,line,50,-National Grid Swansea North-Pembroke,,62079.0,,,,
161,51424257,23059230,400000,3-6,line,50,-National Grid Cowley-Seven Springs,,6938.0,,,,
162,51424257,32117744,400000,3,cable,,-National Grid Cowley-Seven Springs,,2100.0,,,,
163,376450057,143902275,400000,3,line,,,National Grid,82.0,,,,
164,42799627,375637875,400000,3-6,line,50,,,18822.0,,,,
165,42799627,42800878,400000,3-6,line,50,,,28729.0,,,,
166,42799627,95749833,400000,3-6,line,50,,,53815.0,,,,
167,42799627,103962437,400000,6,cable,50,Cable tunnel,,3783.0,,,,
168,143384076,100077745,400000,3-6,line,,-Scottish Power Kilmarnock South-Strathaven-Scottish Power Kilmarnock South-Neilston,SP Transmission,35194.0,,,,
169,143384076,308653841,400000-275000,3-6,line,,-Scottish Power Neilston-Inverkip-Scottish Power Kilmarnock South-Strathaven-Scottish Power Neilston-?-Scottish Power Kilmarnock South-Neilston,SP Transmission,72845.0,,,,
170,143384076,86071326,400000-275000,3-6,line,,-Scottish Power Neilston-Inverkip-Scottish Power Kilmarnock South-Strathaven-Scottish Power Neilston-?-Scottish Power Kilmarnock South-Neilston,SP Transmission,88655.0,,,,
171,143384076,91038272,400000-275000,3-6,line,,-Scottish Power ?-Inverkip-Scottish Power Kilmarnock South-Neilston-Scottish Power Neilston-Inverkip-Scottish Power Neilston-?-Scottish Power Kilmarnock South-Strathaven,SP Transmission,102980.0,,,,
172,143384076,143398452,400000-275000,3-6,line,,-Scottish Power Neilston-Inverkip-Scottish Power Kilmarnock South-Strathaven-Scottish Power Neilston-?-Scottish Power Kilmarnock South-Neilston,SP Transmission,66303.0,,,,
173,143384076,308653843,400000,3-6,line,,-Scottish Power Neilston-Hunterston-Scottish Power Kilmarnock South-Strathaven-Scottish Power-Scottish Power Kilmarnock South-Neilston,SP Transmission,94507.0,,,,
174,143384076,143383456,400000,3-6,line,,-SP Transmission Coalburn-Strathaven,SP Transmission,21840.0,,,,
175,143384076,284874050,400000,3-6,line,,-SP Transmission Coalburn-Strathaven-SP Transmission Elvanfoot-Coalburn,SP Transmission,48643.0,,,,
176,143384076,96905262,400000-275000,3-6,line,,-SP Transmission Strathaven-Wishaw-SP Transmission Coalburn-?,SP Transmission,74166.0,,,,
177,143384076,262532045,400000-275000,3-6,line,,-SP Transmission Strathaven-Wishaw-SP Transmission Coalburn-?,SP Transmission,105062.0,,,,
178,143384076,262523325,400000-275000,3-6,line,,-SP Transmission Strathaven-Wishaw-SP Transmission Coalburn-?,SP Transmission,118852.0,,,,
179,143384076,97551518,400000-275000,3-6,line,50,-SP Transmission Strathaven-Wishaw-SP Transmission Coalburn-?,SP Transmission,128195.0,,,,
180,77065229,264650844,400000,3-6,line,,-National Grid Bramford-Sizewell-National Grid Bramford-Stocking Pelham,,112812.0,,,,
181,77065229,25422135,400000,3-6,line,,-National Grid Bramford-Stocking Pelham,,69449.0,,,,
182,77065229,29111908,400000,3-6,line,,-National Grid Braintree-Twinstead Tee-National Grid Bramford-Stocking Pelham-National Grid,National Grid,67011.0,,,,
183,77065229,29111844,400000,3-6,line,,-National Grid Braintree-Twinstead Tee-National Grid Bramford-Stocking Pelham-National Grid-National Grid Braintree-Rayleigh Main,National Grid,99100.0,,,,
184,77065229,25935453,400000,3-6,line,,-National Grid Pelham-Burwell Main,,43565.0,,,,
185,77065229,38528291,400000,3-6,line,,-National Grid Pelham-Burwell Main-National Grid Burwell Main-Walpole,National Grid,94237.0,,,,
186,77065229,25385285,400000,3-6,line,,-Stocking Pelham-?-National Grid Rye House-?-National Grid Rye House-Stocking Pelham,,23688.0,,,,
187,77065229,22975329,400000,3-6,line,,-Stocking Pelham-?-National Grid Rye House-Waltham Cross-National Grid Rye House-?-National Grid Rye House-Stocking Pelham,,29025.0,,,,
188,77065229,24165071,400000,3-6,line,,-National Grid Stocking Pelham-Wymondley,,27013.0,,,,
189,97256377,81048391,400000,3-6,line,50,-National Grid Eccleshill-Kearsley-National Grid Penwortham-Eccleshill,National Grid,44417.0,,,,
190,97256377,55578199,400000,3-6,line,,-National Grid Eccleshill-Kearsley-National Grid Eccleshill-Padiham,National Grid,39488.0,,,,
191,97256377,92529432,400000,3-6,line,50,,,15791.0,,,,
192,97256377,92676046,400000,3-6,line,,,,14054.0,,,,
193,97256377,92737152,400000,3-6,line,50,,National Grid,23042.0,,,,
194,97256377,293584682,400000,3-6,line,50,,,16772.0,,,,
195,159038999,291629706,400000,12,cable,50,-Woodhead Tunnel 3,National Grid,4991.0,,,,
196,159038999,90539508,400000,3-6,line,,,National Grid,12638.0,,,,
197,159038999,101077623,400000,3-6,line,,,National Grid,25305.0,,,,
198,159038999,313495303,400000,3-6,line,,,National Grid,58305.0,,,,
199,159038999,34383059,400000,3-6,line,,,National Grid,58325.0,,,,
200,159038999,90547679,400000,3-6,line,,,National Grid,55232.0,,,,
201,102198808,308788887,400000,3-6,line,,-Eccles-?,,65753.0,,,,
202,102198808,310502642,400000,3-6,line,,,,83572.0,,,,
203,102198808,91955171,400000,3-6,line,,,,63916.0,,,,
204,102198808,97551523,400000,3-6,line,50,-Eccles-?,,34313.0,,,,
205,314338845,143905069,400000,3-6,line,,-High Marnham-?,,8301.0,,,,
206,314338845,91003253,400000,3-6,line,50,-High Marnham-?,,27707.0,,,,
207,314338845,35287066,400000,3-12-6,line,50,-High Marnham-?,,71189.0,,,,
208,314338845,314338790,400000,3,line,,,,617.0,,,,
209,314338845,314338851,400000,3-6,line,,,,6708.0,,,,
210,314338845,314338849,400000,,cable,,,,204.0,,,,
211,310495264,81048391,400000,3-6,line,50,National Grid Penwortham-Stanah,National Grid,23752.0,,,,
212,310495264,94004582,400000,3-6,line,50,-National Grid Penwortham-Stanah-Heysham-Stanah,National Grid,29932.0,,,,
213,314338849,314338790,400000,3,line,,,,102.0,,,,
214,29111844,100773252,400000,3-6,line,,-National Grid-National Grid Rayleigh Main-Tilbury,,14190.0,,,,
215,29111844,94530230,400000,3-6,line,,-National Grid-National Grid Rayleigh Main-Tilbury,,21137.0,,,,
216,29111844,264214748,400000,3-6,line,50,National Grid-National Grid Rayleigh Main-Tilbury,,21919.0,,,,
