l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,106471938,106471939,230000,3-6,line,,,,473.0,,,,
2,106471938,158627607,230000,3-6,line,,,,12816.0,,,,
3,106471938,106479092,230000,3-6,line,,,,7420.0,,,,
4,106471938,173698493,230000,3-6,line,60,,,48428.0,,,,
5,106471939,30568847,230000,3-6,line,60,,,12918.0,,,,
6,106471939,137619994,230000,3-6,line,60,,,16588.0,,,,
7,106471939,30692633,230000,3-6,line,,,,10049.0,,,,
8,163267086,181967059,230000,3,line,60,,,10328.0,,,,
9,105031194,105031252,230000,3-6,line,60,,,9956.0,,,,
10,105031194,105031253,230000,3-6,line,60,,,18579.0,,,,
11,105031194,216909674,230000,3-6,line,60,,,41751.0,,,,
12,105031194,105199141,230000,3-6,line,60,,,54661.0,,,,
13,105031194,386386478,230000,3-6,line,60,,,83969.0,,,,
14,105031194,386386479,230000,3-6,line,60,,,84038.0,,,,
15,105031194,77275243,230000,3,line,60,,,82810.0,,,,
16,157616671,82008878,230000,3,line,60,,,35695.0,,,,
17,157616671,168292258,230000,3,line,60,,,81848.0,,,,
18,157616673,182246722,230000,3,line,60,,,58303.0,,,,
19,105199141,102757784,230000,3,line,60,,,11826.0,,,,
20,105199141,216909674,345000-230000,3-6,line,60,,,27143.0,,,,
21,386386478,83118429,230000,3,line,60,,,151.0,,,,
22,386386478,386386479,230000,3-6,line,60,,,399.0,,,,
23,386386478,83115914,230000,3,line,60,,,18523.0,,,,
24,91042863,91042866,230000,3,line,60,,,20492.0,,,,
25,91042863,91020505,230000,3,line,60,,,18393.0,,,,
26,187993648,173219320,230000,3-6,line,60,,,73785.0,,,,
27,187993648,173698493,230000,3,line,60,,,56511.0,,,,
28,187993648,397175804,230000,3-6,line,60,,,13129.0,,,,
29,187993648,187993663,230000-69000,3-6,line,60,,,15725.0,,,,
30,91042866,90961067,230000,3,line,60,,,32736.0,,,,
31,91042866,91020511,230000,3,line,60,,,24036.0,,,,
32,105780277,83118429,230000-500000,3-6,line,60,,,43984.0,,,,
33,105780277,102757784,230000-500000,3-6,line,60,,,2773.0,,,,
34,105780281,182143658,230000,3,line,60,,,24788.0,,,,
35,105780281,168292258,230000,3,line,60,,,32926.0,,,,
36,153671228,105925804,230000,3,line,60,,,52497.0,,,,
37,153671228,173698493,230000,3,line,60,,,45933.0,,,,
38,153671228,177188057,230000,3,line,60,,,14667.0,,,,
39,187993663,106086544,230000,3,line,60,,,51455.0,,,,
40,104717376,111006070,230000,3,line,60,,,90874.0,,,,
41,104717376,217473025,230000,3-6,line,60,,,11806.0,,,,
42,104717379,217473025,230000,3,line,60,,,91.0,,,,
43,90961477,90961067,230000,3,line,60,,,6331.0,,,,
44,105780303,102757784,230000,3,line,60,,,5090.0,,,,
45,105031252,77275243,230000,3,line,60,,,82810.0,,,,
46,105031253,86377610,230000,3-6,line,60,,,13508.0,,,,
47,61348439,83118429,230000,9-3-6,line,60,,,10666.0,,,,
48,61348439,65683752,230000,9-3-6,line,60,,,14686.0,,,,
49,61348439,157362595,230000,9-3-6,line,60,,,6089.0,,,,
50,77275227,77275282,230000,3,line,60,,,20839.0,,,,
51,105903716,106086552,230000,3-6,line,,,,15610.0,,,,
52,105903716,105903683,230000,3-6,line,60,,,57047.0,,,,
53,77275243,75776205,230000,3,line,60,,,16634.0,,,,
54,173301870,301426840,230000,3,line,,,,20147.0,,,,
55,181967040,181977556,230000,3-6,line,60,,,58481.0,,,,
56,181967040,102739824,230000,3-6,line,60,,,33587.0,,,,
57,153678470,28808694,230000,3-6,line,60,,,14732.0,,,,
58,153678471,187998117,230000,3-6,line,60,,,35200.0,,,,
59,106086540,328304736,230000,3,line,,,,105.0,,,,
60,106086544,45083494,230000,3,line,60,,,12408.0,,,,
61,52000414,181977556,230000,3,line,60,,,59830.0,,,,
62,155109541,187982026,230000,3,line,60,,,11283.0,,,,
63,182143655,182143656,230000,3,line,60,,,117.0,,,,
64,182143656,105097928,230000,3,line,60,,,2407.0,,,,
65,182143656,168561498,230000,3,line,60,,,57208.0,,,,
66,173109930,91020511,230000,3,line,60,,,82972.0,,,,
67,105925804,319970478,230000,3,line,60,,,672.0,,,,
68,169628350,173698481,230000,3-6,line,60,,,32515.0,,,,
69,75776191,75355478,230000,3,line,60,,,33420.0,,,,
70,75776191,75776205,230000,3,line,60,,,60669.0,,,,
71,75776191,75776195,230000,3,line,60,,,41836.0,,,,
72,75776195,75776205,230000,3,line,60,,,20208.0,,,,
73,181967047,181967059,230000,3,line,60,,,44314.0,,,,
74,181967047,181967062,230000,3,line,60,,,11831.0,,,,
75,187982026,216909674,230000,3-6,line,60,,,4489.0,,,,
76,181967059,181967064,230000,3,line,60,,,11096.0,,,,
77,163602133,181977554,230000,3,line,60,,,20429.0,,,,
78,181967062,181967063,230000,3,line,60,,,52980.0,,,,
79,181967063,102739824,230000,3,line,60,,,38528.0,,,,
80,345641705,91189239,500000-230000,3,line,,,,9688.0,,,,
81,30692633,45083494,230000,3-6,line,60,,,19424.0,,,,
82,30692633,328304736,230000,3-6,line,,,,10517.0,,,,
83,386386479,30568847,230000,3-6,line,60,,,40115.0,,,,
84,386386479,83118429,230000,3-6,line,60,,,1578.0,,,,
85,386386479,30408669,230000,3-6,line,60,,,40748.0,,,,
86,82008875,82005359,230000,3,line,60,,,10950.0,,,,
87,82008875,82008878,230000,3,line,60,,,25364.0,,,,
88,187993650,397175804,230000,3,line,60,,,741.0,,,,
89,82008878,172983651,230000,3,line,60,,,48034.0,,,,
90,75355478,82005359,230000,3,line,60,,,44426.0,,,,
91,75355478,75355415,230000,3,line,60,,,453.0,,,,
92,168561498,182143658,230000,3,line,60,,,53342.0,,,,
93,83118429,45083494,230000,3-6,line,60,,,34931.0,,,,
94,82005353,82005359,230000,,line,60,,,511.0,,,,
95,172983659,172983651,230000,3,line,,,,92.0,,,,
96,172983659,82005359,230000,3,line,60,,,12531.0,,,,
97,111006070,166319062,230000,3,line,60,,,32182.0,,,,
98,187993664,255220439,230000,3,line,60,,,391.0,,,,
99,83115914,168292258,230000,3,line,60,,,18796.0,,,,
100,173698477,173698481,230000,3,line,60,,,28374.0,,,,
101,173698481,173698493,230000,3,line,60,,,23860.0,,,,
102,344754639,30408669,230000,3,line,60,,,124.0,,,,
103,181977554,181977555,230000,3,line,60,,,43119.0,,,,
104,181977555,181977556,230000,3,line,60,,,47832.0,,,,
105,344754645,30408669,230000,3,line,60,,,180.0,,,,
106,173219320,255220439,230000,3-6,line,60,,,32659.0,,,,
107,105065729,104717376,345000,3,line,60,,,80060.0,,,,
108,105065729,386386478,345000,3,line,60,,,81855.0,,,,
109,163267075,163546904,345000,3-6,line,60,,,84682.0,,,,
110,163267075,163546903,345000,3-6,line,60,,,150284.0,,,,
111,163267075,181967050,345000,3,line,60,,,17570.0,,,,
112,163267075,163267086,345000,3,line,60,,,682.0,,,,
113,163267075,104746095,345000,3,line,60,,,82618.0,,,,
114,163546903,110025393,345000,3,line,,,,22196.0,,,,
115,163546904,181967040,345000,3,line,60,,,56.0,,,,
116,104746911,104746095,345000,3,line,60,,,35796.0,,,,
117,104746911,386625009,345000,3,line,60,,,196.0,,,,
118,82008878,79734755,345000,3,line,,,,59507.0,,,,
119,110025393,153596912,345000,3,line,,,,83976.0,,,,
120,105097928,83118429,345000,3-6,line,60,,PNM,180676.0,,,,
121,105097928,397175290,345000,3-6,line,60,,PNM,510.0,,,,
122,130675935,104746095,345000,3-6,line,60,,,91085.0,,,,
123,104746095,386617554,345000,3,line,60,,,736.0,,,,
124,105097974,397175290,345000,3,line,60,,PNM,1062.0,,,,
125,106471938,28808694,500000,3,line,,,,32490.0,,,,
126,106471938,106479082,500000,3,line,,,,963.0,,,,
127,105903683,28808694,500000,3,line,60,,,62104.0,,,,
128,105903683,104746911,500000,3,line,60,,,82402.0,,,,
129,91154325,206961851,500000,3,line,60,,,76437.0,,,,
130,91154325,345641704,500000,3,line,60,,,609.0,,,,
131,91154325,91154327,500000,3,line,60,,,3962.0,,,,
132,91154325,91154331,500000,3,line,60,,,1947.0,,,,
133,91154325,106479082,500000,3,line,60,,,32264.0,,,,
134,91154325,314075077,500000,3,line,60,,,667.0,,,,
135,91154325,91182230,500000,3,line,60,,,32545.0,,,,
136,91154325,153596912,500000,3,line,60,,,37.0,,,,
137,91154325,28706177,500000,3,line,60,,,5126.0,,,,
138,105925785,105925819,500000,3,line,60,,,1864.0,,,,
139,105031194,82008878,500000,3,line,,,,81783.0,,,,
140,91085597,28706177,500000,3,line,60,,,83347.0,,,,
141,104746911,105107003,500000,3,line,60,,,80360.0,,,,
142,104944547,105780281,500000,3,line,60,,,81250.0,,,,
143,104944547,217473025,500000,3,line,60,,,80091.0,,,,
144,105199141,105780277,500000,3,line,60,,,13203.0,,,,
145,105199141,105780281,500000,3,line,60,,,42608.0,,,,
146,105199141,28706177,500000,3,line,,,,72792.0,,,,
147,91154343,105031253,500000-230000,3-6,line,60,,,57318.0,,,,
148,206961851,206961850,500000,3,line,60,,,362.0,,,,
149,206961851,90966380,500000,3,line,60,,,19655.0,,,,
150,182041776,154421542,500000,3,line,60,,,45.0,,,,
151,182041776,106479082,500000,3,line,60,Gila River - Jojoba 500kV,Arizona Public Service Company,31972.0,,,,
152,105199157,79734755,500000,3,line,,,,81313.0,,,,
153,105107003,105097928,500000,3,line,60,,,38320.0,,,,
154,105925819,105097928,500000,3,line,60,,,721.0,,,,
155,105780277,83118429,500000-230000,3-6,line,60,,,43398.0,,,,
156,105780277,217473025,500000,3,line,60,,,72683.0,,,,
157,105097928,397175290,500000,3,line,,,,302.0,,,,
