n_id,longitude,latitude,type,voltage,frequency,name,operator
105925824,-111.299693521,32.551375993,substation,None,,,
319970478,-111.299537816,32.552684143,plant,None,,Saguaro Power Plant,
105925801,-110.982372564,32.6009269416,substation,None,,,
105925819,-111.296433528,32.5567896232,substation,None,,Saguaro Substation,Tucson Electric Power
105925797,-111.298483786,32.5509331286,substation,None,,,
173716561,-111.197731649,32.3867869457,substation,None,,,
105925806,-111.300314499,32.5508624132,substation,None,,,
105925790,-111.299085905,32.5508660313,substation,None,,,
173716559,-111.569499448,32.6031191252,substation,None,,,
173698477,-111.638142736,32.6740568547,substation,None,,,
105925787,-111.300957698,32.5508149848,substation,None,,,
231455133,-111.416513898,32.8166348247,substation,None,,,
187993657,-111.56669869,32.8707502058,substation,None,,,
169628357,-111.567613282,32.7346125423,substation,None,,,
105903680,-111.122552432,33.2940296338,substation,None,,,
386638285,-111.103997565,33.3031632607,substation,None,,,
105903716,-111.509191618,33.4527130755,substation,None,,Goldfield Substation,
105903690,-111.492503205,33.3866155659,substation,None,,,
344754639,-111.911190212,33.4264950039,substation,None,,,Arizona Public Service
30408669,-111.913212928,33.4250844124,generator,None,,Ocotillo Power Plant,APS
386638322,-111.343845411,33.5907116397,plant,None,,,
163546944,-110.72189233,32.0351048385,substation,None,,,
163546903,-110.81313577,32.0699786898,substation,None,,Vail Substation,
181981049,-110.756823592,32.1165705735,substation,None,,,
177188041,-111.125752515,32.4002996547,substation,None,,,
105925785,-111.285879983,32.543765414,substation,None,,Tortolita Substation,Tucson Electric Power
432966218,-110.96985667,32.4250336954,substation,None,,,
106471938,-111.941983967,33.3518168056,substation,None,,Kyrene Substation,
106471939,-111.936035109,33.3540053472,substation,None,,Kyrene Substation,
158627607,-112.045320828,33.3803266501,substation,None,,,
106479092,-111.965291916,33.2918690849,substation,None,,Knox Substation,
173698493,-111.995130298,32.9603230385,substation,None,,Santa Rosa Substation,
30568847,-111.912344369,33.4390686839,substation,None,,,
137619994,-111.941110298,33.4837294141,substation,None,,,Salt River Project
30692633,-111.829703285,33.3578818694,substation,None,,Corbell Substation,
163267086,-109.169193066,32.9707400763,substation,None,,,
181967059,-109.275136847,32.9885377982,substation,None,,,
105031194,-112.500284849,33.4122281237,substation,None,,Liberty Substation,Arizona Public Service
105031252,-112.592471463,33.4367943072,substation,None,,Buckeye Substation,Arizona Public Service
105031253,-112.317070092,33.4101446176,substation,None,,,
216909674,-112.218587008,33.5569732801,substation,None,,,
