n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
179490336,27.5505176232,-21.1670738042,substation,220000,,Francistown Substation,Botswana Power,
179496198,27.3026048185,-21.9441212967,substation,220000,,Serule Substation,Botswana Power,
179490334,27.7451567463,-21.2270171807,substation,220000,,Tati Substation,Botswana Power,
179496196,27.8571189885,-21.9397594465,substation,220000,,Selebi Pikwe Substation,Botswana Power,
179488572,27.7860241122,-21.9574427311,substation,400000;220000,,Phokoje Substation,Botswana Power,
179496197,25.3799537921,-21.3169513871,substation,220000,,Orapa Substation,Botswana Power,
179496204,25.4169908249,-21.3156608397,substation,220000,,Orapa Substation,Botswana Power,
179496206,25.4172871654,-21.3183261876,generator,0,,,,
179509359,27.0378781722,-22.5212459705,substation,0,,,,
179509355,27.0363218314,-22.520087333,generator,0,,,,
179509364,25.9496654706,-24.630805739,substation,220000,,Gaborone Substation,Botswana Power,
