l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,39183360,35551888,110000,,cable,50,,Stromnetz Berlin,4255.0,,,,,
2,39183360,47489608,110000,,cable,50,,Stromnetz Berlin,2542.0,,,,,
3,46539794,46526160,110000,,cable,,,Vattenfall Europe AG,1275.0,,,,,
4,39250468,46510764,110000,3,cable,50,,Stromnetz Berlin,5938.0,,,,,
5,39250468,46604720,110000,3,cable,50,,Stromnetz Berlin,2200.0,,,,,
6,27259944,187916423,110000,,cable,50,,Stromnetz Berlin,291.0,,,,,
7,27259944,27527457,110000,,cable,50,,Stromnetz Berlin,2557.0,,,,,
8,27259944,46613883,110000,,cable,50,,Stromnetz Berlin,6439.0,,,,,
9,46614058,46614492,110000,,cable,50,,Vattenfall Europe AG,1973.0,,,,,
10,46829615,27527457,110000,,cable,50,,Stromnetz Berlin,2344.0,,,,,
11,32479810,47805291,110000,,cable,,,Vattenfall Europe AG,1949.0,,,,,
12,32479810,46615737,110000,,cable,50,,Vattenfall Europe AG,4742.0,,,,,
13,32479810,382594698,110000,,cable,,,Vattenfall Europe AG,984.0,,,,,
14,20562009,24477871,110000,3,line,50,MOW-BIN-808- 815- 816- 817,Stromnetz Berlin,2460.0,,,,,Yes
15,20562009,40895836,110000,3,cable,50,,Stromnetz Berlin,140.0,,,,,
16,46337808,46337809,110000,,cable,50,,Stromnetz Berlin,36.0,,,,,
17,46542097,30303506,110000,,cable,50,,Stromnetz Berlin,1857.0,,,,,
18,46542097,46542110,110000,,cable,50,,Vattenfall Europe AG,1019.0,,,,,
19,46337810,20562114,110000,,cable,,,Vattenfall Europe AG,5431.0,,,,,
20,128565871,48860107,110000,,cable,50,,Stromnetz Berlin,4297.0,,,,,
21,128565871,47014670,110000,,cable,50,615 WUL-RU-,Stromnetz Berlin,8680.0,,,,,
22,128565871,22973052,110000,3,cable,50,615 WUL-RU-WUL-RU-614 WUL-MOI- 615 WUL-RU- 728 WUL-MOI- 729 WUL-MOI,Stromnetz Berlin,5066.0,,,,,Yes
23,128565871,46606091,110000,,cable,50,,Stromnetz Berlin,2269.0,,,,,
24,128565871,27527457,110000,,cable,50,,Stromnetz Berlin,11462.0,,,,,
25,128565871,46606305,110000,,cable,50,,Stromnetz Berlin,3561.0,,,,,
26,46653552,30303506,110000,,cable,50,,Stromnetz Berlin,4500.0,,,,,
27,46653552,27527457,110000,,cable,50,,Stromnetz Berlin,2621.0,,,,,
28,22973052,145591735,110000,12,line,50,870 WUL - HKK1- 871 WUL - HKK2- 872 WUL - HKK3- 873 WUL - HKK4,Stromnetz Berlin,2337.0,,,,,
29,22973052,46510764,110000,3,cable,50,,Stromnetz Berlin,1477.0,,,,,
30,22973052,46510461,110000,3,cable,50,,Stromnetz Berlin,2313.0,,,,,
31,22973052,46508946,110000,6,line,50,706 WUL-FRH-707 WUL-FRH,Stromnetz Berlin,4233.0,,,,,
32,24517761,20562114,110000,3,line,50,768-770- 771 (MOW-MUE)-768- 769- 770- 771 (MOW-MUE),Stromnetz Berlin,15967.0,,,,,Yes
33,29051015,43165578,110000,6,cable,50,-748-749,Stromnetz Berlin,2442.0,,,,,Yes
34,29051015,16412237,110000,,cable,50,,Stromnetz Berlin,2852.0,,,,,
35,35551888,39243044,110000,6,cable,50,837-838-835 (BIN-DBR)-836 (BIN-DBR)-837-838-837 (BIN-HKL)-836 (BIN-FRH),Stromnetz Berlin,2506.0,,,,,Yes
36,35551888,24217497,110000,12,cable,50,733 (HKL-FRH)-734 (HKL-FRH)-836 (BIN-FRH)-838 (HKL-FRH)-733-734-836-838,Stromnetz Berlin,3884.0,,,,,Yes
37,35553430,46614492,110000,,cable,50,,Vattenfall Europe AG,1838.0,,,,,
38,35553430,42372025,110000,,cable,50,,Vattenfall Europe AG,968.0,,,,,
39,24481431,46991616,110000,,cable,50,,Stromnetz Berlin,3897.0,,,,,
40,24481431,39496398,110000,,cable,50,,Stromnetz Berlin,2804.0,,,,,
41,14037659,185569568,110000,6,cable,50,671- 672,Stromnetz Berlin,3394.0,,,,,Yes
42,24477871,39243044,110000,6,line,50,808-827-808-825-826-827,Stromnetz Berlin,2616.0,,,,,Yes
43,46615737,46526160,110000,,cable,50,,Vattenfall Europe AG,595.0,,,,,
44,46615737,4763495,110000,,cable,50,,Vattenfall Europe AG,434.0,,,,,
45,46615737,59459927,110000,,cable,50,,Vattenfall Europe AG,495.0,,,,,
46,48215742,30132732,110000,,cable,50,,Vattenfall Europe AG,4798.0,,,,,
47,20562114,22981090,110000,6,line,50,GBN-MOW 1-GBN-MOW 2,Stromnetz Berlin,4518.0,,,,,
48,20562114,43165578,110000,3,cable,50,765-767 (MOW-BUH),Stromnetz Berlin,6024.0,,,,,Yes
49,20562114,40895836,110000,3,line,50,-MOW-FAL-805- 806- 807 (MOW-FAL)- 808 (MOW-BIN),Stromnetz Berlin,3731.0,,,,,Yes
50,20562114,53617348,110000,3,line,50,811-810- 811- 812- 813 (MOW-LUN),Stromnetz Berlin,7652.0,,,,,Yes
51,53617348,33806708,110000,3,cable,50,810,Stromnetz Berlin,61.0,,,,,
52,39496398,30303506,110000,,cable,50,,Stromnetz Berlin,2155.0,,,,,
53,39496398,274724925,110000,,cable,50,,Stromnetz Berlin,2329.0,,,,,
54,121486033,46616429,110000,,cable,50,,Vattenfall Europe AG,963.0,,,,,
55,121486033,47497187,110000,,cable,50,,Vattenfall Europe AG,1644.0,,,,,
56,30954714,24217497,110000,12,cable,50,-733-734-735-838 (FRH-BIN),Stromnetz Berlin,1321.0,,,,,
57,30954714,51997456,110000,6,cable,50,-WUL,Stromnetz Berlin,2736.0,,,,,
58,27159777,49612625,110000,3,cable,50,,Stromnetz Berlin,125.0,,,,,
59,27159777,24051064,110000,3,cable,50,,Stromnetz Berlin,2685.0,,,,,
60,27159777,46337809,110000,3,cable,50,,Stromnetz Berlin,2495.0,,,,,
61,46613741,46613883,110000,,cable,50,,Stromnetz Berlin,1566.0,,,,,
62,46991616,33806708,110000,,cable,50,,Stromnetz Berlin,1825.0,,,,,
63,46606088,48860107,110000,,cable,50,,Stromnetz Berlin,1094.0,,,,,
64,46606088,46606092,110000,,cable,,,Vattenfall Europe AG,1631.0,,,,,
65,46606091,46606305,110000,,cable,50,,Stromnetz Berlin,3331.0,,,,,
66,46606092,32455487,110000,,cable,,,Vattenfall Europe AG,2784.0,,,,,
67,46337807,24051064,110000,3,cable,50,,Stromnetz Berlin,946.0,,,,,
68,51997456,46508946,110000,,cable,50,,Stromnetz Berlin,1354.0,,,,,
69,46337809,24051064,110000,3,cable,50,,Stromnetz Berlin,3408.0,,,,,
70,30303506,46542110,110000,,cable,50,,Stromnetz Berlin,2609.0,,,,,
71,30303506,48860107,110000,,cable,50,,Stromnetz Berlin,6757.0,,,,,
72,30303506,33718255,110000,,cable,50,,Stromnetz Berlin,991.0,,,,,
73,27527457,145591734,110000,,cable,50,,Stromnetz Berlin,4600.0,,,,,
74,27527457,46512519,110000,,cable,50,,Stromnetz Berlin,5958.0,,,,,
75,119055662,46607750,110000,,cable,50,,Stromnetz Berlin-Vattenfall Europe Berlin,2299.0,,,,,
