l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,66154498,64341967,115000,6,line,60,,,4873.0,,,,,Yes
2,66154498,66201173,115000,6,line,60,,,4705.0,,,,,Yes
3,334573059,138397897,115000,6,line,,,PRPA,12478.0,,,,,
4,162921990,247730182,115000,3,line,,,,11338.0,,,,,
5,95609004,95608996,115000,6,line,,,,3967.0,,,,,Yes
6,95609004,95609081,115000,6,line,,,,8365.0,,,,,Yes
7,95609004,219359355,115000,6,line,60,,,8764.0,,,,,Yes
8,104068619,104066138,115000,3,line,,,,8888.0,,,,,
9,134153230,134152074,115000,6,line,60,,,9889.0,,,,,Yes
10,134153230,291781411,115000,6,line,60,,,9101.0,,,,,Yes
11,64225295,66112624,230000,6,line,,,,4058.0,,,,,Yes
12,127489041,133651009,115000,,line,,115kV transmission line,,44537.0,,,,,
13,219196946,219359355,115000,6,line,60,,,3627.0,,,,,Yes
14,219196946,288409626,115000,6,line,60,,,1714.0,,,,,Yes
15,105443758,105443770,115000,3,line,60,,,15818.0,,,,,
16,288409626,364720575,115000,6,line,60,,,21468.0,,,,,Yes
17,17147931,17147604,115000,3,line,60,,,27591.0,,,,,
18,290847579,290847580,115000,3,line,60,,,3710.0,,,,,
19,247730182,247765913,115000,,line,,,,41577.0,,,,,
20,292069414,292069415,115000,3,line,60,,,26979.0,,,,,
21,292069414,300053438,115000,3,line,60,,,29031.0,,,,,
22,292069415,397588059,115000,3,line,60,,,11676.0,,,,,
23,14080092,300980579,115000,3,line,60,,,24398.0,,,,,
24,14080092,300053438,115000,3,line,60,,,19020.0,,,,,
25,14080092,167563850,115000,3,line,60,,,40167.0,,,,,
26,266266164,266260288,115000,3,line,,,,6567.0,,,,,
27,361493001,104303714,115000,6,line,,,,16215.0,,,,,Yes
28,361493001,105107827,115000,3,line,,,,26394.0,,,,,
29,300980575,301812494,115000,3,line,60,,,34168.0,,,,,
30,131695171,127516248,230000,6,line,,-115kV transmission line,,13062.0,,,,,Yes
31,167563850,132309268,115000,3,line,60,,,41192.0,,,,,
32,253128273,299362904,115000,3,line,60,,,1384.0,,,,,
33,375037523,81286418,115000,3,line,60,,,186.0,,,,,
34,375037523,228772630,115000,3,line,60,,,57726.0,,,,,
35,375037523,17147604,115000,3,line,60,,,35643.0,,,,,
36,375037523,81282343,230000,6,line,60,,,54311.0,,,,,Yes
37,127516247,127516248,115000,,line,,115kV transmission line,,19819.0,,,,,
38,104066138,354415856,115000,3,line,60,,,15711.0,,,,,
39,104066138,105443770,115000,3,line,60,,,30404.0,,,,,
40,397588059,291956537,115000,3,line,60,,,6786.0,,,,,
41,127484508,125492017,115000,,line,,115kV transmission line,,44072.0,,,,,
42,95666782,86353195,115000,6,line,,,,8958.0,,,,,
43,104303714,266260288,115000,3,line,,,,21037.0,,,,,
44,104303714,329918105,230000,6,line,,,,3082.0,,,,,Yes
45,157468945,255329402,115000,3,line,,,,27.0,,,,,
46,192568936,134152075,115000,3,line,60,,,25409.0,,,,,
47,192568936,291394912,230000,6,line,60,,,7710.0,,,,,Yes
48,103749750,299362904,115000,3,line,60,,,13559.0,,,,,
49,299553912,17153448,115000,3,line,60,,,28632.0,,,,,
50,323599481,42377520,115000,6,line,,,,3026.0,,,,,Yes
51,162586133,105557952,115000,,line,,,,77896.0,,,,,
52,228772630,291956537,115000,3,line,60,,,31398.0,,,,,
53,228772630,290847580,115000,3,line,60,,,36717.0,,,,,
54,334624417,95745933,1150000,6,line,60,,,11584.0,,,,,Yes
55,132240556,66204943,115000,3,line,60,,,5948.0,,,,,
56,132240556,277483329,115000,6,line,60,,,4683.0,,,,,Yes
57,132240556,95745933,115000,6,line,60,,,312.0,,,,,Yes
58,325656243,127703776,115000,3,line,,115kV transmission line,,22773.0,,,,,
59,65180359,64341967,115000,6,line,,,,2575.0,,,,,Yes
60,138397896,50315600,115000,,line,,,PRPA,7004.0,,,,,
61,138397897,126826462,115000,6,line,,,PRPA,6506.0,,,,,Yes
62,138397897,125670759,115000,6,line,,,PRPA,13005.0,,,,,Yes
63,138397897,126669518,115000,6,line,,,PRPA,7823.0,,,,,Yes
64,127703776,93859652,115000,6,line,,115kV transmission line,,15525.0,,,,,Yes
65,17073904,132309268,115000,3,line,60,,,17376.0,,,,,
66,95609081,66366108,115000,6,line,,,,4232.0,,,,,
67,125481223,125492017,115000,,line,,115kV transmission line,,6737.0,,,,,
