l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,99284610,138640111,115000-230000,3-6,line,,230kV transmission line-115kV transmission line,,8433.0,,,,
2,99284610,138595444,115000,,line,,115kV transmission line,,219.0,,,,
3,99284610,138595428,115000,,line,,115kV transmission line,,3837.0,,,,
4,99284610,165359711,115000,,line,,115kV transmission line,,12511.0,,,,
5,99284610,138604489,115000-230000,6,line,,115kV transmission line-115 / 230 kV transmission line,,10356.0,,,,
6,99284610,138604484,115000-230000,3-6,line,60,-115kV transmission line-115 / 230 kV transmission line,,15223.0,,,,
7,99284610,138640104,115000-230000,6,line,,115 kV transmission line-115kV transmission line-115 / 230 kV transmission line,,22097.0,,,,
8,339574285,339582793,115000,3,line,60,,,4498.0,,,,
9,139788302,138615955,115000,3-6,line,60,-115kV transmission line,,2989.0,,,,
10,139788302,165359004,115000,3,line,60,,,4654.0,,,,
11,138615952,138615955,115000,,line,,115kV transmission line,,375.0,,,,
12,138615955,138595428,115000,,line,,115kV transmission line,,11007.0,,,,
13,138615955,138618812,115000,,line,,115kV transmission line,,7468.0,,,,
14,339518754,339518739,115000,3-6,line,60,,,3674.0,,,,
15,138661924,138661926,115000-230000,3-6,line,60,-115kV transmission line-115 / 230kV transmission line,,8738.0,,,,
16,138661924,138661925,115000-230000,3-6,line,60,,,9586.0,,,,
17,138636199,138636213,115000,,line,,115kV transmission line,,5755.0,,,,
18,138636211,138604484,115000,,line,,115kV transmission line,,2471.0,,,,
19,99456116,139788287,115000,,line,,115kV transmission line,,17850.0,,,,
20,138626902,138630646,115000,,line,,115kV transmission line- Medical Center Substation,,6214.0,,,,
21,165359711,165359714,115000,,line,,115kV transmission line,,8264.0,,,,
22,165359714,165359717,115000,,line,,115kV transmission line,,2077.0,,,,
23,98839598,98068261,161000,,line,,161kV Transmission Line-161kV transmission line,TVA,61031.0,,,,
24,98699542,98717614,161000,,line,,161kV transmission line,TVA,29479.0,,,,
25,139788318,98717614,161000,,line,,161kV transmission line,TVA,72516.0,,,,
26,90962732,152826471,161000,3-6,line,60,-161kV transmission line,,16024.0,,,,
27,90962732,98106301,161000,3-6,line,60,,,21319.0,,,,
28,98717614,263961803,161000,,line,,161kV transmission line,TVA,31528.0,,,,
29,98717614,98838319,161000,,line,,161kV transmission line,TVA,29333.0,,,,
30,138626912,138604484,230000-115000,3-6,line,60,-230 kV transmission line,,4211.0,,,,
31,138626912,138661925,230000-115000,3-6,line,60,-230kV transmission line-115 / 230kV transmission line,,24520.0,,,,
32,99284610,138615952,230000,6,line,60,230kV transmission line,,14572.0,,,,
33,99284610,165359712,230000-500000,3,line,60,,Entergy Mississippi,8268.0,,,,
34,90962691,90962732,230000,3,line,60,,,882.0,,,,
35,106780294,186559904,230000,3,line,60,,,10419.0,,,,
36,106780294,186576152,230000,3,line,60,,,59112.0,,,,
37,106780294,186570753,230000-115000,3-6,line,60,,,61896.0,,,,
38,186570753,186580858,230000,3,line,60,,,61447.0,,,,
39,186570753,186577139,230000,3,line,60,,,71252.0,,,,
40,107036682,186949692,230000,3-6,line,60,,,2486.0,,,,
41,186995083,90962732,230000-500000,3-6,line,60,,TVA,6190.0,,,,
42,139788302,138615952,230000,3-6,line,60,-230kV transmission line,,2825.0,,,,
43,139788302,186935043,230000,3-6,line,60,,,10949.0,,,,
44,139788302,186933836,230000,3-6,line,60,,,12552.0,,,,
45,139788302,186933828,230000,3-6,line,60,,,21485.0,,,,
46,139788302,186933833,230000,3-6,line,60,,,21485.0,,,,
47,139788302,165359715,230000,3,line,60,,,278.0,,,,
48,186576152,165797608,230000,3,line,60,,,27612.0,,,,
49,186933828,138661925,230000,3,line,60,,,14035.0,,,,
50,186933828,186940708,230000,3-6,line,60,,,4557.0,,,,
51,186994190,186994186,230000,3-6,line,60,,Entergy Mississippi,12417.0,,,,
52,186994190,186988851,230000-115000,3-6,line,60,,Entergy Mississippi,25636.0,,,,
53,98939040,186973554,230000,3,line,60,Indianola - McAdams 230kV,Entergy Mississippi,25406.0,,,,
54,98939040,186951652,230000,3,line,60,,,2082.0,,,,
55,186949697,186949693,230000,3,line,60,,,36309.0,,,,
56,186949672,186949673,230000,3,line,60,,,6491.0,,,,
57,186949673,186949692,230000,3-6,line,60,,,15499.0,,,,
58,186949673,186949693,230000,3-6,line,60,,,16403.0,,,,
59,186949673,186935880,230000,3-6,line,60,,,8005.0,,,,
60,139893291,25052353,230000,3,line,60,,,24663.0,,,,
61,139893291,186370095,230000,3,line,60,,,2677.0,,,,
62,139893291,165797604,230000,3,line,60,,Alabama Power Company,39587.0,,,,
63,186370095,165797603,230000,3,line,60,,,14689.0,,,,
64,186438704,419990965,230000,3,line,60,,,67280.0,,,,
65,186438704,186519100,230000,3,line,60,,,38026.0,,,,
66,186438704,165797603,230000,3,line,60,,,14325.0,,,,
67,186559904,186526644,230000,3,line,60,,,31317.0,,,,
68,186988851,186986193,230000,3,line,60,-Tunica - Ritchie 230kV,Entergy Mississippi,44063.0,,,,
69,25052353,165797603,230000,3,line,60,,,27520.0,,,,
70,186573893,186539098,230000,3,line,60,,,14047.0,,,,
71,186987595,186986193,230000,3,line,60,,,37802.0,,,,
72,186539088,186539098,230000,3,line,60,,,25993.0,,,,
73,168978641,186403426,230000,3,line,60,,,32337.0,,,,
74,186986195,107091304,230000,3,line,60,,,16063.0,,,,
75,186986195,186981876,230000,3,line,60,,Entergy Mississippi,26321.0,,,,
76,186986195,186986192,230000,3-6,line,60,,Entergy Mississippi,13563.0,,,,
77,186986197,107091304,230000,3,line,60,,,737.0,,,,
78,165359712,186973554,230000,3,line,60,-Gerald Andrus - Indianola 230kV,Entergy Mississippi,78821.0,,,,
79,186403426,186403435,230000,3,line,60,,,52294.0,,,,
80,165797605,165797610,230000,3,line,60,,,35532.0,,,,
81,186986193,107091304,230000,3,line,60,,,53315.0,,,,
82,186973554,186981876,230000,3,line,60,Indianola - Tillatoba 230kV,Entergy Mississippi,7782.0,,,,
83,186258679,186258681,230000,3,line,60,,,51716.0,,,,
84,99284610,139788302,500000-230000,3,line,60,-Lakeover - Ray Braswell 500kV,Entergy Mississippi,36166.0,,,,
85,99284610,420139939,500000,,line,,Baxter Wilson - Ray Braswell 500 kV transmission line,,57401.0,,,,
86,99284610,99456116,500000,,line,,Ray Braswell - Franklin 500 kV transmission line,,93694.0,,,,
87,90962691,90962732,500000,3,line,60,,,673.0,,,,
88,165914379,98117841,500000,,line,,,,43878.0,,,,
89,165914379,98699542,500000,,line,,,,21154.0,,,,
90,139788302,98939040,500000,3,line,60,McAdams - Lakeover 500kV,Entergy Mississippi,83979.0,,,,
91,138642521,99456116,500000,,line,,Bogalusa - Franklin 500 kV transmission line,,29063.0,,,,
92,139788318,98932772,500000,,line,,500kV transmission line,TVA,60141.0,,,,
93,139788318,98945649,500000,,line,,500kV transmission line,TVA,34166.0,,,,
