n_id,longitude,latitude,type,voltage,frequency,name,operator
171145029,13.2896316504,49.6246063887,substation,110000-22000,,Chlumčany,
176768642,16.9416506262,49.7737331249,substation,110000,50,Rozvodna Mohelnice,
176768644,17.2706451864,49.7283578657,substation,110000,50,Šternberk,
28882575,16.7899156058,49.8687497038,substation,110000,50,Hoštejn ČD,
52063889,18.6322431834,49.7027020714,substation,110000,,,
53452451,17.4626848088,49.0730976912,substation,110000,50,,
171146918,13.1573121164,49.2659194877,generator,None,,Nýrsko,
153269963,16.8965896274,49.5909060903,substation,110000-22000,50,Konice,E.ON
229971722,14.6168066468,50.9042850121,substation,None,,,
127256281,17.1590786686,49.7796597694,substation,110000,50,UNEX Uničov,
302022440,16.2487042426,50.4232869348,substation,110000-20000,50,"Stacja elektroenergetyczna 110kV ""Kudowa""",Tauron Dystrybucja-S.A.
172949353,16.3821137095,50.4072687645,substation,110000-20000,50,"Stacja elektroenergetyczna 110/20kV ""Duszniki""",Tauron Dystrybucja-S.A.
28345900,15.4521029488,50.0279681122,plant,None,,Elektrárna Chvaletice,
344320517,13.4345097905,50.4555679205,substation,None,,,
28099187,13.3264050704,50.3463722141,substation,400000-220000,,Hradec,ČEPS
178756295,15.6848981719,50.8873708798,substation,220000-110000,,"Stacja elektroenergetyczna ""Cieplice"" 220/110 kV",PSE Operator
213898037,14.1811166121,49.606927331,generator,None,,Orlík,
22996231,16.1244682276,49.1243775687,generator,None,50,Přečerpávací elektrárna Dalešice,
180790872,17.1796879689,50.0857038993,generator,None,,Dlouhé stráně,ČEZ
28345714,13.6772472398,50.4274780578,plant,None,,Elektrárna Počerady,
28347031,13.7764818472,50.5788094885,generator,None,,Elektrárna Ledvice,
