l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,90962691,90962732,500000,3,line,60,,,673.0,,,,
2,107422086,419366186,500000,,line,,,,61963.0,,,,
3,107422086,106991607,500000,,line,,500kV transmission line,TVA,11752.0,,,,
4,107422086,106941083,500000,,line,,Davidson - Montgomery 500kV transmission line,TVA,65715.0,,,,
5,108232587,108642694,500000,,line,,500kV transmission line,TVA,24027.0,,,,
6,108232587,108805167,500000,,line,,500kV transmission line,TVA,12810.0,,,,
7,108232587,108137138,500000,,line,,500kV transmission line,TVA,34209.0,,,,
8,106941083,106994871,500000,,line,,Maury - Davidson 500kV transmission line,TVA,45016.0,,,,
9,106941083,106991607,500000,,line,,Pin Hook - Wilson 500kV transmission line-Davidson - Pin Hook 500kV transmission line,TVA,67425.0,,,,
10,106941083,419366186,500000,,line,,-Cumberland - Davidson 500kV transmission line,TVA,77239.0,,,,
11,106941083,106782533,500000,,line,,Johnsonville - Davidson 500kV transmission line,TVA,91630.0,,,,
12,83111088,80436792,500000,6,line,,500kV transmission line,TVA,65137.0,,,,
13,83111088,108137138,500000,,line,,500kV transmission line-Watts Bar - Bull Run 500kV transmission line,TVA,82222.0,,,,
14,83111088,158980802,500000,,line,,500kV transmission line,TVA,63520.0,,,,
15,98068261,98117841,500000,,line,,Benton - Cordova 500kV transmission line,TVA,67798.0,,,,
16,98068261,158794205,500000,,line,,,TVA,65086.0,,,,
17,90962732,97824719,500000,,line,,500kV transmission line,,16512.0,,,,
18,108137138,158980802,500000,,line,,500kV transmission line,TVA,25375.0,,,,
19,106994871,82533246,500000,,line,,Browns Ferry - Maury 500kV transmission line,TVA,81338.0,,,,
20,106994871,164138694,500000,,line,,,,44744.0,,,,
21,106994871,164024535,500000,,line,,,,21048.0,,,,
22,80436792,164024535,500000,,line,,-500kV transmission line,TVA,101304.0,,,,
23,80436792,159758308,500000,,line,,-500kV transmission line,TVA,28141.0,,,,
24,158980802,106991607,500000,,line,,500kV transmission line,TVA,117485.0,,,,
25,106782533,419366186,500000,,line,,,,53405.0,,,,
26,106782533,106806181,500000,,line,,Johnsonville - Jackson 500kV transmission line,TVA,3479.0,,,,
27,108642694,151115344,500000,,line,,500kV transmission line,TVA,44993.0,,,,
28,108642694,108696701,500000,,line,,500kV transmission line,TVA,21764.0,,,,
29,108642694,108718796,500000,,line,,500kV transmission line,TVA,78111.0,,,,
30,108721482,108718796,500000,,line,,500kV transmission line,AEP-TVA,79812.0,,,,
31,108718796,108696701,500000,,line,,-500kV transmission line,TVA,63252.0,,,,
32,97824719,97824720,500000,,line,,500kV transmission line,,8765.0,,,,
33,158794205,106806181,500000,3,line,60,500kV transmission line,TVA,42037.0,,,,
