id,n1_id,n2_id,length,voltage
1,1,2,5440.60868334,110000
2,1,3,4002.36379355,110000
3,4,5,8120.30024923,110000
4,6,7,7591.09826588,110000
5,8,9,27860.3064983,110000
6,2,10,9884.93869918,110000
7,11,12,31336.4322552,110000
8,11,13,51706.3069244,110000
9,5,14,4380.96611563,110000
10,15,9,15378.6073719,110000
11,16,17,25121.5764453,115000
12,18,19,50785.1175899,115000
13,20,21,21861.8829586,115000
14,22,23,4.21331585802,138000
15,24,25,16734.242645,138000
16,24,26,4029.40417016,138000
17,27,28,44040.3547709,138000
18,29,30,11802.8119478,138000
19,29,31,12286.7580386,138000
20,29,32,19417.7743147,138000
21,33,34,18139.878702,138000
22,35,36,8718.51272772,138000
23,37,38,14784.2961048,138000
24,38,39,23364.2124139,138000
25,38,40,30548.3317629,138000
26,28,41,33319.8236818,138000
27,42,40,175.172680807,138000
28,43,23,48863.6658697,138000
29,25,44,24341.8370542,138000
30,23,45,39131.1078747,138000
31,46,47,8632.64635628,138000
32,48,40,24.9273389131,138000
33,39,40,55472.9135104,138000
34,49,13,34206.7192805,220000
35,50,51,4727.66307336,220000
36,52,53,130166.780111,220000
37,52,54,40798.785604,220000
38,55,10,9220.6175498,220000
39,56,8,20897.8461734,220000
40,56,5,50443.6433129,220000
41,56,10,122556.627101,220000
42,8,57,104158.860494,220000
43,8,58,108612.573141,220000
44,59,13,75438.9826754,220000
45,54,10,24296.5901797,220000
46,60,13,79860.1621686,220000
47,5,14,4409.44921622,220000
48,5,10,29442.8218737,220000
49,61,62,26659.7350345,230000
50,63,64,17537.441545,230000
51,63,65,12787.1809311,230000
52,64,66,76037.1096637,230000
53,67,68,12978.9034486,230000
54,69,70,98814.5348345,230000
55,69,71,42175.0475038,230000
56,72,73,37636.4184427,230000
57,74,68,18909.6596711,230000
58,71,75,229392.178816,230000
59,76,30,13359.9133392,230000
60,77,78,19581.2779335,230000
61,79,80,88998.5930915,230000
62,79,81,120554.557831,230000
63,79,82,102102.377764,230000
64,79,83,105256.839202,230000
65,84,78,25419.3982449,230000
66,85,86,70025.7053312,230000
67,75,87,305.875659934,230000
68,80,88,32782.6365418,230000
69,80,89,23870.4094691,230000
70,90,91,19790.256234,230000
71,92,93,413.927523194,230000
72,94,95,84250.6090216,230000
73,96,17,53825.95684,230000
74,91,97,43503.5615003,230000
75,95,98,16004.4163484,230000
76,98,17,37561.754986,230000
