id,lon,lat,name,osm_id,voltage,type,poly
1,-82.3307036701,23.1180308388,None,148063170,110000,substation,0103000020E61000000100000006000000B0180AC9309554C0B16758273B1E37407D4EC4BD299554C0CFC878BD3C1E3740CD0D2B1D259554C0FB15F48F431E37408C4EE6C9249554C015812556371E37404FDED5B02C9554C048FA9C002B1E3740B0180AC9309554C0B16758273B1E3740
2,-82.297559981,23.0894998905,Power Plant,146972172,110000,substation,0103000020E610000001000000090000001D7E7C5F169354C0C83DB4DBE516374024C4FB2C0D9354C022525F4818173740FF307264089354C0ECAF37FD081737409B4B595A039354C0EBF64630FD163740F140C1B8049354C032040356F51637401E21528A009354C090C18FF0E8163740340B29D0069354C056E1E537C516374001AC37ED089354C09BA23D0CBB1637401D7E7C5F169354C0C83DB4DBE5163740
3,-82.3561221886,23.1184975071,None,148063487,110000,substation,0103000020E61000000100000007000000D55FCE53D09654C0B5EED6DF791E3740FFEBDC4ECE9654C01531B064801E37408C7DD9A6C69654C057C14199691E37406FEBFDB3C49654C03CCE751C351E374070FFEFC0CA9654C04B7302C8311E3740EB15F815CE9654C0FE3623D5391E3740D55FCE53D09654C0B5EED6DF791E3740
4,-81.9213451426,23.1451639378,None,146977090,110000,substation,0103000020E61000000100000006000000368578F8FF7A54C0641E6C1F20253740728EB595FD7A54C0D66168084A2537406413F54AEE7A54C091B7E8643E253740CE97364BF17A54C0DE7F64D808253740C5A81999FD7A54C0A090469A10253740368578F8FF7A54C0641E6C1F20253740
5,-81.9906096041,23.1510696427,None,38491193,220000;110000,substation,0103000020E61000000100000010000000AA94FA56807F54C038EDED3BC926374063D2CD8E727F54C0B97D2BFC05273740B05B33EF677F54C024BC3663E52637402A5039C0647F54C0640AD76DF3263740E4C84E25597F54C0DFCE00D1CF263740B390BAD0507F54C0014F7A41B62637401F10BBA2577F54C091C9C03398263740328BAFA54C7F54C0CD9F397D762637409BC69193537F54C074E856F15726374041E8FB865D7F54C04E5B117976263740BFC21B09647F54C0654D80C859263740422C008F6A7F54C0013612CD6D263740FF93FEED6C7F54C0F3D4C45763263740DD68DC9A727F54C017BEC7C17426374052AE62F16C7F54C061F188B78D263740AA94FA56807F54C038EDED3BC9263740
6,-82.3875802697,23.0778442598,Planta Naranjito,38493796,110000,substation,0103000020E61000000100000007000000AD295DB1DC9854C064B84113FB13374059476D42C49854C08B2ECC6314143740D8388660C29854C0F552046FF61337401C23B65CC09854C0E4C7E90ADA13374087AB7809D29854C08414F3A7CD13374039A9A19BD99854C0E6796080D1133740AD295DB1DC9854C064B84113FB133740
7,-82.449846998,23.0514259429,None,38489593,110000,substation,0103000020E61000000100000005000000F0DCB43CD79C54C03779E9AE250D3740BC97B616C99C54C0AB668191590D3740508D9937BD9C54C0A00C136C310D3740508A92A8CB9C54C07AF07296F90C3740F0DCB43CD79C54C03779E9AE250D3740
8,-81.5893858547,23.0012293474,None,147108133,220000;110000,substation,0103000020E61000000100000006000000944A9B6AD06554C0DC26B48D46003740AB39CDBAC56554C06F3CFBA47D00374016BCD41BBE6554C0CCFF585CA700374018A6C24BA06554C097C3C52D5B00374001F2C5BAB36554C040738798F9FF3640944A9B6AD06554C0DC26B48D46003740
9,-81.3586684413,23.0651904848,None,284081758,110000,substation,0103000020E61000000100000005000000F00613E2FA5654C0F90852E2AC103740C4CB91DAF35654C0EFBC97ABC5103740EBBC1FD6EE5654C02B3F8612AF103740BA987020F35654C023800C959D103740F00613E2FA5654C0F90852E2AC103740
10,-82.2208432094,23.0393096817,None,38491455,220000;110000,substation,0103000020E6100000010000001200000049C550543D8E54C0D5DF9D0EE7093740F6021C5C278E54C06D8D92827B0A37407CD3ED391B8E54C01C37A42C630A3740F283D526188E54C03730FFF1770A374010B732C9068E54C0AE52A41D550A374009F1B9B20C8E54C06490662D2D0A37407779A3A90A8E54C0A4940F19290A3740CFBD32D41A8E54C0111152DBBB0937409B35AAC31C8E54C0196E5BBCBF0937402A6461BA228E54C0B9D76770970937405322C9BD2B8E54C034DC3183A909374083110B6E318E54C0F1D5E5E7B4093740DE0C62D0318E54C040669DAFB5093740DB7AB019338E54C0F76B2D45B80937409D54A5B8318E54C01C4A1298C10937407AC068DC388E54C025267AECCF0937406BC0533E378E54C05A7081D8DA09374049C550543D8E54C0D5DF9D0EE7093740
11,-75.595199293,20.7273125142,None,147580686,110000,substation,0103000020E610000001000000070000008DD876A827E652C08B74F2BA4BBA34403A9F241E0CE652C0301CF40F52BA344064B408190BE652C0077B43E713BA3440BFB76E4222E652C0753B33940EBA34403641060F23E652C0E83AB94A3FBA3440E0EB527027E652C024662E4A3EBA34408DD876A827E652C08B74F2BA4BBA3440
