l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,68834307,87637074,110000,6,line,50,,Schleswig-Holstein Netz AG,11783.0,,,,,Yes
2,68834307,35702899,110000,6,line,50,,Schleswig-Holstein Netz AG,13299.0,,,,,Yes
3,150574599,89430569,110000,6,line,50,,Schleswig-Holstein Netz AG,15290.0,,,,,
4,150574599,88520246,110000,6,line,50,,EON_Netz-Schleswig-Holstein Netz AG,4530.0,,,,,Yes
5,150574599,89007103,110000,12,line,50,,EON_Netz-Schleswig-Holstein Netz AG,10381.0,,,,,Yes
6,150574599,401194997,110000,6,line,50,,Schleswig-Holstein Netz AG-Schleswig-Holstein Netz,15554.0,,,,,Yes
7,130794504,74893662,110000,6,line,50,117,EON_Netz-Schleswig-Holstein Netz,11862.0,,,,,Yes
8,130794504,97387973,110000,6,line,50,114-152,EON_Netz-Schleswig-Holstein Netz,19639.0,,,,,Yes
9,130794504,87637074,110000,6,line,50,-114,EON_Netz-Schleswig-Holstein Netz AG-Schleswig-Holstein Netz,57448.0,,,,,Yes
10,130794504,87649129,110000,6,line,50,-114,EON_Netz-Schleswig-Holstein Netz AG-Schleswig-Holstein Netz,34999.0,,,,,Yes
11,130794504,208672835,110000,6,line,50,126,Schleswig-Holstein Netz AG,11186.0,,,,,Yes
12,130794504,180954295,110000,6,line,,154,EON_Netz-Schleswig-Holstein Netz,1910.0,,,,,Yes
13,26724365,89095924,110000,12,line,50,,EON_Netz-Schleswig-Holstein Netz AG,23275.0,,,,,Yes
14,26724365,68111319,110000,6,line,50,,EON_Netz,17306.0,,,,,
15,26724365,33910224,110000,6,line,50,,,21978.0,,,,,
16,87952813,226085135,110000,6,line,50,,EON_Netz,6164.0,,,,,
17,87952813,87962811,110000,6,line,50,,EON_Netz-Schleswig-Holstein Netz,10306.0,,,,,
