n_id,longitude,latitude,type,voltage,frequency,name,operator,not_accurate
68834307,10.7746504359,54.2967732472,substation,110000,,Weißenhäuser Strand,Schleswig-Holstein Netz AG,
87637074,10.9385101806,54.2843647132,substation,110000,50,Göhl,Schleswig-Holstein Netz AG,
35702899,10.5887964529,54.2879164739,substation,110000,50,Helmstorf,Schleswig-Holstein Netz,
150574599,8.96172697252,54.6765747849,substation,110000,50,Umspannwerk Loheide,Schleswig-Holstein Netz AG,
89430569,8.8607512905,54.7923844606,substation,20000,50,Niebüll,Schleswig-Holstein Netz AG,Yes
88520246,8.99837570948,54.6420327432,substation,110000,,Dörpum,,
89007103,8.98699772883,54.6002348293,substation,110000,,Breklum,,
401194997,9.06288570889,54.6278815833,substation,0,,Vollstedt,,
130794504,10.6414678006,53.9191626822,substation,30000,50,Lübeck,TenneT-Schleswig-Holstein Netz,Yes
74893662,10.7608353105,53.9097453618,substation,110000,,Umspannwerk Siems,,Yes
97387973,10.8326707149,53.9603252033,substation,110000,50,,,
87649129,10.7789986731,54.1102009128,substation,110000,50,,,
208672835,10.59668682,53.8245060958,substation,110000,50,Niendorf,Schleswig-Holstein Netz,
180954295,10.663164173,53.9093386181,substation,110000,50,,,
26724365,9.9621156044,54.6661437852,substation,110000,50,Umspannwerk Ellenberg,EON_Netz,
89095924,9.67445996207,54.7553643601,substation,110000,,,access,
68111319,9.98357565601,54.5624748273,substation,0,,Großwaabs,,
33910224,9.83339325084,54.49799663,substation,110000,50,Barkelsby,EON_Netz,
87952813,9.40949578807,54.6700748919,substation,110000,50,Tarp,EON_Netz,
226085135,9.44332757784,54.6371343847,substation,110000,50,Umspannwerk Sieverstedt,EON_Netz,
87962811,9.40580100302,54.7527160843,substation,20000,50,Weding,Schleswig-Holstein Netz,Yes
32265241,9.77037375393,53.7703433068,substation,10000,50,UW Heede,Schleswig-Holstein Netz AG,Yes
25306938,9.77654483983,53.6906353016,substation,110000,50,Kummerfeld,TenneT,Yes
52246487,9.69134368736,53.7426520003,substation,110000,,Umspannwerk Elmshorn-Ost,Schleswig-Holstein Netz AG,
146225295,9.486287731,53.9316872558,substation,60000,,Umspannwerk Itzehoe-Mitte,Schleswig-Holstein Netz AG,Yes
60032354,9.44963657331,53.9672865118,substation,110000,50,Itzehoe/West,TenneT,Yes
29342689,9.50029210974,53.9110656415,substation,110000,50,Umspannwerk Itzehoe-Süd,EON_Netz,
