l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,149402624,36183042,110000,6,line,50,,enviaM,19407.0,,,,,Yes
2,149402624,176222682,110000,6,line,50,,enviaM,9370.0,,,,,
3,36183042,166604824,110000,6,line,50,Crottendorf - Zwönitz,,19386.0,,,,,
4,36183042,150279447,110000,6,line,50,Zwönitz-Auerbach Erzgebirge,enviaM,12248.0,,,,,Yes
5,36183042,35931184,110000,6,line,50,Zwönitz-Annaberg-Pockau-Olbernhau,,37709.0,,,,,Yes
6,36183042,173145567,110000,6,line,50,,,22036.0,,,,,Yes
7,23491587,94570203,110000,6,line,50,-LzI-LzS3-LzS-LzK5-LzI-LzS3-LzK-LzO4,,4615.0,,,,,Yes
8,23491587,169099536,110000,6,line,50,-LzK-LzO4-LzK-LzO5-LzI-LzS3-LzK-LzO4,,3786.0,,,,,Yes
9,23491587,22931543,110000,6,line,50,,,2737.0,,,,,Yes
10,23491587,23161029,110000,6,line,50,,Stadtwerke Leipzig,5238.0,,,,,Yes
11,23491587,27991766,110000,6,line,50,,,2695.0,,,,,Yes
12,177936388,175762742,110000,6,line,,,,12646.0,,,,,
13,177936388,178167136,110000,6,line,,,,552.0,,,,,
14,174306563,138255356,110000,6,line,50,-Doppelstich Anschluß Lohsa,enviaM,12728.0,,,,,Yes
15,174306563,30164703,110000,6,line,50,-Bl. 6900 Lauta-Graustein-Doppelstich Anschluß Lohsa,enviaM,50130.0,,,,,Yes
16,159209994,10212613,110000,12,line,50,,,1532.0,,,,,Yes
17,174294028,175762742,110000,12,line,,,,5781.0,,,,,Yes
18,41063426,49273386,110000,6,line,50,,ENSO,3853.0,,,,,Yes
19,41063426,88300476,110000,6,line,50,,ENSO,9670.0,,,,,
20,107760643,22879352,110000,12,line,50,-KN - MBG 4- LZT - MBG 5,Stadtwerke Leipzig,15359.0,,,,,Yes
21,173769988,29177271,110000,6,line,,,,13185.0,,,,,
22,173769988,173764855,110000,6,line,,,,30929.0,,,,,
23,173778461,34583651,380000,12,line,50,-589-590 Pulgar-Vieselbach,MITNETZ-50Hertz Transmission,20749.0,0.00833333333333,0.0833333333333,41.1,7.8,Yes
24,173778461,34106131,380000,12,line,50,-589-590 Pulgar-Vieselbach,MITNETZ-50Hertz Transmission,14431.0,0.00833333333333,0.0833333333333,41.1,7.8,Yes
25,156799006,167352587,110000,6,line,50,Herlasgrün-Plauen A,enviaM,11190.0,,,,,
26,307426821,23161029,110000,6,line,50,-Taucha-Seehausen-Delitzsch-Delitzsch Biokraftwerk-Lützschena-Rackwitz-Delitzsch-Delitzsch Biokraftwerk-Lützschena,enviaM,42109.0,,,,,Yes
27,307426821,22931760,110000,6,line,50,-Taucha-Seehausen-Delitzsch-Delitzsch Biokraftwerk-Lützschena-Rackwitz-Delitzsch-Delitzsch Biokraftwerk-Lützschena,enviaM,34653.0,,,,,Yes
28,175275042,32843531,110000,12,line,,-Eula-Polenz-Wurzen-Eula-Grimma,enviaM,18690.0,,,,,Yes
