l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,175766529,175766583,230000,3,line,60,Willis - Plattsburgh 230kV #1,New York Power Authority,54387.0,,,,
2,118097924,146665131,230000,3-6,line,60,,,27370.0,,,,
3,175833225,175784546,230000,3,line,60,,,75018.0,,,,
4,175833225,175833186,230000,3-6,line,60,,,75431.0,,,,
5,175833231,140540233,230000,3,line,60,,,19897.0,,,,
6,146647696,146646819,230000,3,line,60,,,8800.0,,,,
7,144818449,175833186,230000,3,line,60,,,53679.0,,,,
8,138527134,137623969,230000,3,line,60,,,16826.0,,,,
9,138527134,162784585,230000,3,line,60,,,17829.0,,,,
10,138527134,168747175,230000-345000,3-6,line,60,,,69943.0,,,,
11,146646819,146645873,230000,3,line,60,,,19887.0,,,,
12,94483111,112381234,230000,3-6,line,60,,,32386.0,,,,
13,146665131,92967236,230000,3,line,60,,,49230.0,,,,
14,112381234,92967236,230000-115000,3-6,line,60,,,19963.0,,,,
15,387265182,139587105,230000,3,line,,Bear Swamp - Rotterdam 230kV transmission line,National Grid,38005.0,,,,
16,162784585,79293030,230000,3-6,line,60,,,66415.0,,,,
17,162784585,168747175,230000-345000,3-6,line,60,,,74501.0,,,,
18,175668416,175784546,230000,3,line,60,Watercure - Oakdale 230kV,,68193.0,,,,
19,92967236,146645873,230000-345000,3-6,line,60,,,18314.0,,,,
20,139587105,168747175,230000-345000,3-6,line,60,,,42870.0,,,,
21,175766583,79293030,230000,3-6,line,60,,,59607.0,,,,
22,79293030,142431633,230000,3-6,line,60,,,13197.0,,,,
23,79293030,273634028,230000,3-6,line,60,,,7359.0,,,,
24,166062068,176046713,230000,3,line,60,,,7535.0,,,,
25,135584387,139903895,345000,3-6,line,60,-Gilboa - New Scotland 345kV transmission line,,59270.0,,,,
26,135584387,140111530,345000,3-6,line,,-Gilboa - New Scotland 345kV transmission line,,51226.0,,,,
27,135584387,161897427,345000,3,line,60,,,54665.0,,,,
28,118097924,115339578,345000,3,line,60,,,68802.0,,,,
29,118097924,148402399,345000,3,line,60,,,39920.0,,,,
30,383102725,73578036,345000,9-3,cable,60,,Consolidated Edison,14072.0,,,,
31,419984183,150246110,345000,3-6,line,60,,,50853.0,,,,
32,419984183,173867575,345000,3-6,line,60,,,21587.0,,,,
33,383102723,339711332,345000,6,cable,60,,Consolidated Edison,6025.0,,,,
34,139903894,86251100,345000,3-6,line,60,-Athens - Pleasant Valley 345kV transmission line,ConEd,63998.0,,,,
35,139903894,139903895,345000,3-6,line,,-Athens - Pleasant Valley 345kV transmission line-Leeds - Pleasant Valley 345kV transmission line,ConEd,126085.0,,,,
36,139903895,140111530,345000,3,line,,Leeds - New Scotland 345kV transmission line,ConEd,41457.0,,,,
37,140251931,140259930,345000,3,line,,Roseton - Hurley Avenue 345kV transmission line,ConEd,48785.0,,,,
38,150583898,150583879,345000,3,line,60,,,1503.0,,,,
39,173874082,173867615,345000,3-6,line,60,,,4490.0,,,,
40,86249380,74203235,345000,3-6,line,60,,,25815.0,,,,
41,86249380,73571276,345000,3-6,line,60,,,20170.0,,,,
42,86249380,86251100,345000,3-6,line,60,,ConEd,45063.0,,,,
43,86249380,86220650,345000,3-6,line,60,,,25608.0,,,,
44,176696229,86220649,345000,9,cable,60,,,1515.0,,,,
45,176696229,140259930,345000,3,line,60,,,1138.0,,,,
46,79211814,175648229,345000,3-6,line,60,,,74350.0,,,,
47,79211814,95825721,345000,,line,,Rock Tavern – Ramapo 345kV transmission line,,44170.0,,,,
48,79211814,140259930,345000,3,line,60,Roseton - Rock Tavern 345kV,Central Hudson Gas & Electric,27807.0,,,,
49,140111530,168747174,345000-230000,3-6,line,60,,,62107.0,,,,
50,140111530,107706686,345000,3,line,60,,Niagra Mohawk,73336.0,,,,
51,150583879,150583874,345000,3,cable,60,,,618.0,,,,
52,175926062,162864817,345000,3-6,line,60,,,8093.0,,,,
53,175926062,95825721,345000,3-6,line,60,-Ramapo to Buchanan 345 kV transmission line,ConEd,9029.0,,,,
54,175926062,86300404,345000,3-6,line-cable,60,-Ramapo to Buchanan 345 kV transmission line,ConEd,17624.0,,,,
55,73578036,383102704,345000,12,cable,60,,Consolidated Edison,12951.0,,,,
56,73578036,73568847,345000,3-6,line,60,,,14748.0,,,,
57,73578036,73667439,345000,3-6,line,60,,,1764.0,,,,
58,173867614,107706686,345000,3,line,60,,,72792.0,,,,
59,173867614,309505686,345000,3,line,60,,,156.0,,,,
60,173867614,173867615,345000,3,line,60,,,1600.0,,,,
61,188367030,146402114,345000,6,cable,60,,Consolidated Edison,6499.0,,,,
62,188367030,383102704,345000,6,cable,60,,Consolidated Edison,13279.0,,,,
63,173867575,168747174,345000,3,line,60,Volney - Marcy 345kV,Niagra Mohawk,72793.0,,,,
64,173867575,173867615,345000,3,line,60,,,14279.0,,,,
65,173867575,107706683,345000,3,line,60,Volney - Clay 345kV,Niagra Mohawk,29802.0,,,,
66,115339578,148402399,345000,3,line,60,,,28768.0,,,,
67,115339578,115339590,345000,3,line,60,,,1307.0,,,,
68,107706683,148402399,345000,3,line,60,,,53521.0,,,,
69,107706683,107706686,345000,3,line,60,,,7671.0,,,,
70,107706683,156364735,345000-115000,3-6,line,60,,,24333.0,,,,
71,107706683,173867606,345000,3,line,60,,,44365.0,,,,
72,175668416,175784546,345000,3,line,60,Fraser - Watercure 345kV,,68119.0,,,,
73,175668416,161897427,345000,3-6,line,60,,,75501.0,,,,
74,175668416,175668442,345000,3-6,line,60,,,36634.0,,,,
75,150583874,150246110,345000,3,line,60,,,24198.0,,,,
76,139896636,86251100,345000,3,line,,Pleasant Valley - Long Mountain 345kV transmission line,,37509.0,,,,
77,175648229,161897427,345000,3-6,line,60,,,21350.0,,,,
78,175648229,107706686,345000-230000,3-6,line,60,,,114971.0,,,,
79,175648229,168747174,345000-230000,3-6,line,60,,,116881.0,,,,
80,73571276,86300404,345000,3,line,60,-Buchanan - Millwood 345 kV transmission line,ConEd,16099.0,,,,
81,73571276,73568847,345000,3-6,line,60,,,14624.0,,,,
82,139630804,81411053,345000-115000,3-6,line,60,Alps – Reynolds Road 345 kV transmission line,,17968.0,,,,
83,173867606,161552118,345000,3,line,60,,,90.0,,,,
84,173867606,173867615,345000,3,line,60,,,657.0,,,,
85,86251100,86220650,345000,3-6,line,60,-Pleasant Valley - East Fishkill 345kV,,19543.0,,,,
86,74203235,73667439,345000,3-6,line,60,,,27753.0,,,,
87,339711332,146402114,345000,12,cable,60,,Consolidated Edison,2648.0,,,,
88,168747174,107706686,345000,3,line,60,,,2303.0,,,,
89,86220649,86220650,345000,3,line,60,Roseton - East Fishkill 345kV,,10826.0,,,,
90,323014599,81411053,345000,3,line,60,Besicorp Empire – Reynolds Road 345 kV transmission line,,13159.0,,,,
91,86300404,248699674,345000,3-6,line,60,,,626.0,,,,
92,173867615,161552118,345000,3,line,60,,,733.0,,,,
93,142431633,168747174,765000,3,line,60,,,71030.0,,,,
