id,n1_id,n2_id,length,voltage
1,1,2,416.411703784,138000
2,3,4,23147.795077,138000
3,3,5,13679.3642981,138000
4,6,7,12090.759569,138000
5,6,8,12077.6078068,138000
6,9,10,5328.33130942,138000
7,9,2,6852.07149092,138000
8,11,12,27812.510548,138000
9,5,13,26207.6350192,138000
10,5,14,16378.7801433,138000
11,8,7,292.780904806,138000
12,8,10,6837.65603231,138000
13,8,15,4194.1893274,138000
14,16,17,436.918608015,138000
15,18,19,14543.7361661,138000
16,18,20,19793.4226741,138000
17,19,2,23288.4585137,138000
18,21,22,6313.08994695,138000
19,21,17,18876.8338414,138000
20,21,23,11094.1627732,138000
21,24,17,179.57513187,138000
22,14,25,383.709856902,138000
23,26,17,34438.1068027,138000
24,27,28,8486.05443176,138000
25,29,30,14278.1583812,138000
26,17,31,268.126067384,138000
27,17,13,41031.6404123,138000
28,17,30,19609.4522145,138000
29,1,10,9938.17462982,230000
30,24,16,338.338005417,230000
31,32,33,4307.86743858,230000
32,14,16,42368.9556568,230000
33,14,34,37665.1325262,230000
34,35,16,41595.6683768,230000
