l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,185201667,185197507,230000,3,line,60,,,40650.0,,,,
2,185201667,185247012,230000,3,line,60,,,34976.0,,,,
3,185577986,185577981,230000-115000,3-6,line,60,,,34610.0,,,,
4,185577986,185032900,230000-115000,3-6,line,60,,,63456.0,,,,
5,185019907,185039621,230000,3,line,60,,,64958.0,,,,
6,185019907,185012269,230000,3,line,60,,,39208.0,,,,
7,185019907,185036387,230000,3,line,60,,,8933.0,,,,
8,185019908,184966117,230000-115000,3-6,line,60,,,31082.0,,,,
9,185201670,276404800,230000,3,line,60,,,8165.0,,,,
10,185201670,185130617,230000-115000,3-6,line,60,,,4789.0,,,,
11,30734833,168720810,230000,,line,,,Duke,514.0,,,,
12,30734833,148652809,230000,,line,,,,42830.0,,,,
13,30734833,28892655,230000,,line,,,Duke,19757.0,,,,
14,30734833,58666669,230000,3,line,60,-North Greenville - Shiloh 230kV transmission line,Duke,50708.0,,,,
15,185577981,185032974,230000-115000,3-6,line,60,,,43602.0,,,,
16,170166808,186511171,230000,3,line,60,,,29281.0,,,,
17,171540506,171540474,230000,3,line,,,,4642.0,,,,
18,121516573,121520203,230000,,line,,Shiloh - Tiger 230kV transmission line,Duke,34559.0,,,,
19,184554527,159607181,230000,3,line,60,,,59978.0,,,,
20,184554527,159607187,230000,3-6,line,60,-Robinson Plant - Florence 230kV,Carolina Power & Light Company,61433.0,,,,
21,184554527,159607213,230000,3,line,60,Robinson Plant - Florence 230kV-Robinson Plant - Rockingham 230kV,Carolina Power & Light Company,135776.0,,,,
22,184554527,184551847,230000,3,line,60,,,38053.0,,,,
23,184554527,185032893,230000,3,line,60,,,107915.0,,,,
24,171540513,171540474,230000,3,line,,,,50197.0,,,,
25,185400354,185225320,230000,3,line,60,,,3960.0,,,,
26,185144870,185168619,230000,3-6,line,60,,,46079.0,,,,
27,185144870,120865501,230000-100000,3-6,line,60,,,90486.0,,,,
28,185144870,185039621,230000,3-6,line,60,,,3668.0,,,,
29,185144870,185130609,230000,3,line,60,Parr - Denny Terrace 230kV,South Carolina Electric & Gas Company,35015.0,,,,
30,185330727,185397988,230000,3,line,60,,,24288.0,,,,
31,185330727,185390959,230000,3,line,60,,,76815.0,,,,
32,185330727,184867939,230000,3,line,60,,,11407.0,,,,
33,185012269,185012277,230000,3,line,60,,,37083.0,,,,
34,185012269,159607181,230000,3,line,60,,,14610.0,,,,
35,120948277,185585802,230000,3-6,line,60,,,12523.0,,,,
36,121166903,120924507,230000,,line,,230kV transmission line,Duke,16053.0,,,,
37,121520203,120927150,230000,3-6,line,,,,45022.0,,,,
38,121520203,121522792,230000,,line,,Peach Valley - Tiger 230kV transmission line,Duke,25311.0,,,,
39,121520203,58666669,230000,3,line,60,-North Greenville - Tiger 230kV transmission line,Duke,29595.0,,,,
40,184867939,217507829,230000,3-6,line,60,,,12236.0,,,,
41,184867924,185236364,230000,3-6,line,60,,,22859.0,,,,
42,184867924,184867937,230000,3,line,60,,,17132.0,,,,
43,184867924,186840922,230000,3,line,60,,,141.0,,,,
44,184867924,184867936,230000,3,line,60,,,8023.0,,,,
45,184867925,184867936,230000,3,line,60,,,2905.0,,,,
46,27766872,28892655,230000,,line,,,Duke,14116.0,,,,
47,27766872,168084258,230000,3-6,line,60,-Central - Anderson 230kV transmission line,Duke Energy Carolinas,37461.0,,,,
48,184867936,184856180,230000,3,line,60,,,60925.0,,,,
49,184867936,184867940,230000,3,line,60,,,4744.0,,,,
50,184867936,57766659,230000,3,line,60,,,34723.0,,,,
51,185225314,185032974,230000,3-6,line,60,,,39267.0,,,,
52,185225314,185225320,230000,3-6,line,60,,,15070.0,,,,
53,52408419,52168409,230000,3,line,,,,1716.0,,,,
54,121522792,159455376,230000,,line,,230kV transmission line,Duke,81722.0,,,,
55,185230442,185225320,230000,3,line,60,,,715.0,,,,
56,185130609,185230443,230000-115000,3-6,line,60,,,4095.0,,,,
57,185130609,185130617,230000,3-6,line,60,,,13161.0,,,,
58,185130609,185039621,230000,3-6,line,60,,,42356.0,,,,
59,184856180,184856204,230000,3,line,60,,,22556.0,,,,
60,184856180,184789491,230000,3-6,line,60,,,119162.0,,,,
61,184856180,184709523,230000,3-6,line,60,,,120146.0,,,,
62,184856180,184789473,230000,3-6,line,60,,,173299.0,,,,
63,184856180,184966117,230000-115000,3-6,line,60,,,251651.0,,,,
64,184856180,57766659,230000,3-6,line,60,,,66567.0,,,,
65,184856180,184560368,230000,3-6,line,60,,,51421.0,,,,
66,184856180,184856203,230000,3-6,line,60,,,97304.0,,,,
67,185404031,186511171,230000,3,line,60,,,58400.0,,,,
68,185404031,185225320,230000,3,line,60,,,17335.0,,,,
69,185230443,185225320,230000,3,line,60,,,14560.0,,,,
70,121812102,160100195,230000,3,line,60,,,34227.0,,,,
71,184856199,184560368,230000-115000,3-6,line,60,,,67240.0,,,,
72,184856199,184856203,230000-115000,3-6,line,60,,,29429.0,,,,
73,184856203,184856204,230000,3,line,60,,,42373.0,,,,
74,185035423,184966111,230000,3,line,60,,,1339.0,,,,
75,120874146,120865502,230000,,line,,Catawba - Peacock 230kV transmission line,Duke,23842.0,,,,
76,185317032,185397978,230000,3,line,60,,,27484.0,,,,
77,185317032,185390959,230000,3-6,line,60,,,4573.0,,,,
78,58666669,28892655,230000,3-6,line,60,,Duke Energy Carolinas,47092.0,,,,
79,185225320,185227981,230000,3,line,60,,,15860.0,,,,
80,185225320,185149204,230000-115000,3-6,line,60,,,21261.0,,,,
81,185032893,185032974,230000,3-6,line,60,,,40033.0,,,,
82,185032893,185032971,230000,3-6,line,60,,,53823.0,,,,
83,185032893,159607181,230000-115000,3-6,line,60,,,86395.0,,,,
84,185227970,185032974,230000,3-6,line,60,,,31628.0,,,,
85,185227970,185227981,230000,3-6,line,60,,,11464.0,,,,
86,120676567,120865502,230000,,line,,Allen - Catawba 230kV transmission line,Duke,17451.0,,,,
87,52168409,168084258,230000,3-6,line,,,,17981.0,,,,
88,185397978,185330726,230000,3,line,60,,,56093.0,,,,
89,120865501,159098876,230000,6,line,60,Newport - Morningstar 230kV transmission line,Duke,54048.0,,,,
90,120865501,120865502,230000,,line,,Catawba - Newport 230kV transmission line,Duke,8245.0,,,,
91,120865502,172579076,230000,,line,,230kV transmission line,Duke,288.0,,,,
92,120865502,172579075,230000,,line,,230kV transmission line,Duke,290.0,,,,
93,120865502,120924507,230000,,line,,230kV transmission line,Duke,39285.0,,,,
94,120865502,120927150,230000,3,line,,Catawba - Pacolet 230kV transmission line,Duke,66399.0,,,,
95,185330726,217507829,230000,3-6,line,60,,,6300.0,,,,
96,184560368,184709523,230000,3,line,60,,,34895.0,,,,
97,184560368,184540670,230000,3,line,60,,,62094.0,,,,
98,185380597,185380609,230000,3,line,60,,,914.0,,,,
99,185381112,185380609,230000,3,line,60,,,31496.0,,,,
100,185381112,185390959,230000,3,line,60,,,66342.0,,,,
101,57766659,184966111,230000,3-6,line,60,,,25331.0,,,,
102,57766659,184789473,230000,3,line,60,,,39284.0,,,,
103,185039621,359445493,230000,3,line,60,,,135.0,,,,
104,185039621,185197506,230000,3-6,line,60,,,65986.0,,,,
105,185039621,185197507,230000,3-6,line,60,,,28596.0,,,,
106,185039621,185149204,230000,3,line,60,,,30666.0,,,,
107,185032974,276404800,230000,3,line,60,,,48126.0,,,,
108,185032974,185236364,230000,3,line,60,,,83172.0,,,,
109,184544538,159607181,230000,3,line,60,,,55030.0,,,,
110,121624352,163526652,230000,,line,,,,743.0,,,,
111,168084258,171556340,230000,3-6,line,,,,41445.0,,,,
112,168084258,171556342,230000,3-6,line,,,,15464.0,,,,
113,120956731,120927150,230000,3,line,,Cliffside - Pacolet 230kV transmission line,Duke,37034.0,,,,
114,185400289,185390959,230000,3,line,60,,,14863.0,,,,
115,185250133,185197506,230000,3,line,60,,,35057.0,,,,
116,185250133,170166769,230000,6,line,60,,,28280.0,,,,
117,184709523,184709545,230000,3,line,60,,,21091.0,,,,
118,159607187,159607181,230000,3,line,60,,,2747.0,,,,
119,159607197,159607198,230000,3,line,60,,,1668.0,,,,
120,159607197,159607181,230000,3,line,60,,,308.0,,,,
121,171542429,171556342,230000,3-6,line,60,,,47551.0,,,,
122,171542429,171556340,230000,3-6,line,,,,1985.0,,,,
123,171542429,185197507,230000,3,line,60,,,73207.0,,,,
124,171542429,171540474,230000,3,line,,,,46819.0,,,,
125,184966111,184789473,230000,3-6,line,60,,,50297.0,,,,
126,170166769,170166817,230000,3,line,60,,,26.0,,,,
127,184540665,184540670,230000,3-6,line,60,,,3048.0,,,,
