id,lon,lat,name,osm_id,voltage,type,poly
1,-15.7697861732,27.9830711655,None,377467618,None,substation,0103000020E610000001000000060000001B31C789258A2FC0255E3C15ABFB3B40C21E9167208A2FC034A3A064ACFB3B401153CE4B1D8A2FC0656CBA05AAFB3B40CABF006B228A2FC0CA6801B5A8FB3B406A17719B238A2FC079553F9FA9FB3B401B31C789258A2FC0255E3C15ABFB3B40
2,-15.7731857978,27.9804670079,None,377467625,None,substation,0103000020E610000001000000080000002A418EABE38B2FC0439B5690FFFA3B40BCAFD56BE18B2FC0A78D6FCE00FB3B409BD25359DF8B2FC0872FE8F501FB3B403C5114AADC8B2FC07638010501FB3B40B483495BDA8B2FC0CA0FB53600FB3B4005A77CA7DE8B2FC04FB8CECFFDFA3B4042727DF6E18B2FC0656247F7FEFA3B402A418EABE38B2FC0439B5690FFFA3B40
3,-16.4964840533,28.0857809729,None,190597947,None,substation,0103000020E61000000100000007000000C47CF3D63B7F30C0BB864E4DEF153C40F2F2FC6F157F30C041E1DB870D163C408788AE2C027F30C03571A48C0A163C404FEF2D30F67E30C07161A348FF153C40DA33EA88207F30C04D2B1C5ADB153C40AA0365FB2E7F30C00C258BDBE0153C40C47CF3D63B7F30C0BB864E4DEF153C40
4,-16.358076404,28.3821216364,None,87235700,None,substation,0103000020E6100000010000000B000000C01C91E3C35B30C08AD1B3C3BA613C40E98F6CA3BF5B30C04DC146FCBF613C404614A673BA5B30C0E6503C57C6613C4042A5B6C2AF5B30C0201B9374D3613C40B59A55CBAD5B30C0359925DDD5613C40E615740AA65B30C051374362DF613C40A73F50F7A05B30C0AFDE6999E5613C40E28D511E995B30C01A6B5E3AEF613C40CAF895E6915B30C0C93BDAACEA613C40462DD9AEBC5B30C09D612D36B6613C40C01C91E3C35B30C08AD1B3C3BA613C40
5,-15.7787097624,27.9749981112,None,377467617,None,substation,0103000020E61000000100000006000000DF5CDA1CB78E2FC04E6B9DB099F93B408D925D67B38E2FC05F6293469BF93B4056B65FEEB08E2FC0359EBE259AF93B40685102FAAE8E2FC0F3A9784399F93B40BB1B7FAFB28E2FC051AB82AD97F93B40DF5CDA1CB78E2FC04E6B9DB099F93B40
6,-15.8063637115,27.9980271173,None,377467619,None,substation,0103000020E61000000100000006000000D6AA7509DF9C2FC01642658A7EFF3B40B80A8A9FDC9C2FC09E08452080FF3B40E17D655FD89C2FC0000590DF7EFF3B40FE1D51C9DA9C2FC0AF8E5B487DFF3B40B8634036DD9C2FC0C9C4FFFF7DFF3B40D6AA7509DF9C2FC01642658A7EFF3B40
7,-15.7974011132,27.9908875904,None,377467621,None,substation,0103000020E61000000100000007000000158A92A848982FC059B4E911AAFD3B40805EBBF647982FC02116C116ABFD3B40DAC9B41D47982FC078C62852ACFD3B40AF40A04341982FC0CA8E328DABFD3B404B5B7ACB42982FC0B1C79E4BA9FD3B403EAFDA9545982FC045D31BAAA9FD3B40158A92A848982FC059B4E911AAFD3B40
8,-15.7798649607,27.9852950826,None,377467620,None,substation,0103000020E61000000100000007000000DFA83AD94D8F2FC0E97B21CE3AFC3B40876FB4964C8F2FC0D8ED352F3EFC3B4028EE74E7498F2FC02A6E4CFF3DFC3B4057A90914478F2FC065CE64CB3DFC3B408C7AE4C8478F2FC02C21A0E13BFC3B40113D8C53488F2FC0F9A3FB683AFC3B40DFA83AD94D8F2FC0E97B21CE3AFC3B40
9,-13.8773015474,28.7135575865,None,121753089,66000,substation,0103000020E6100000010000000500000014E3A4D85CC12BC0C7A3ADD9A7B63C408DD86A2B47C12BC0B50F3789BDB63C40ED337A7CFEC02BC05D56C391AFB63C4012E4B72C14C12BC01D0537E299B63C4014E3A4D85CC12BC0C7A3ADD9A7B63C40
10,-13.8001194045,28.8686575392,None,323760838,66000,substation,0103000020E6100000010000000500000065FEE276CF992BC0BD3FC40470DE3C405885BC0B8E992BC05B0384EE73DE3C40969E6A0983992BC0740E8EA950DE3C40A3179174C4992BC0DDF6CCBF4CDE3C4065FEE276CF992BC0BD3FC40470DE3C40
