id,n1_id,n2_id,length,voltage
1,1,2,438.073705001,20000
2,3,4,44959.6004967,20000
3,5,2,811.898106698,20000
4,6,7,1866.09432838,20000
5,8,7,2479.84222357,20000
6,8,2,875.404877254,20000
7,9,10,19586.3017331,66000
8,11,12,21988.6720348,66000
9,13,14,6281.68481472,66000
10,15,10,34452.3020835,66000
