l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,148155161,354584219,132000,6,line,,,,41348.0,,,,,
2,354528943,354528965,132000,3,line,,Gopalganj PP to Gopalganj SS,,659.0,,,,,
3,210993438,166377818,132000,6,line,,,,66784.0,,,,,Yes
4,210993438,210993464,132000,6,line,,,,39817.0,,,,,Yes
5,354105263,147998704,132000,12,line,,,,20236.0,,,,,Yes
6,369543985,148114236,132000,6,line,,Kabirpur - Tangail,,49361.0,,,,,
7,354100538,274341704,132000,6,line,,Saidpur-Purbasadipur,,24757.0,,,,,
8,148114236,148114245,132000,6,line,,Tongi - Kabirpur,,21984.0,,,,,
9,147998784,147998690,132000,6,line,,Khulna South - Gallamari,,4087.0,,,,,
10,148114245,147998681,132000,6,line,,,,17211.0,,,,,Yes
11,166377816,166377818,132000,6,line,,,,1402.0,,,,,Yes
12,147998681,147998689,132000,6,line,,,,7034.0,,,,,Yes
13,147998689,147998704,132000,6,line,,,,4006.0,,,,,Yes
14,147998784,305864384,230000,6,line,,Khulna South - Ishurdi,,91188.0,,,,,
15,147998689,147998586,230000,6,line,,Aminbazar - Tongi,,25283.0,0.04,0.16,23.0,2.6,Yes
16,147998689,147998642,230000,6,line,,Hasnabad - Aminbazar,,21545.0,,,,,Yes
17,147998689,147998704,230000,6,line,,,,3536.0,0.04,0.16,23.0,2.6,Yes
18,354114035,147998669,230000,6,line,,-Ghorasal - Ashuganj,,43184.0,,,,,Yes
19,148114245,147998669,230000,6,line,,Tongi - Ghorasal,,26239.0,,,,,Yes
20,148114245,147998586,230000,3,line,,Aminbazar - Tongi,,99.0,0.08,0.32,11.5,1.3,
21,315574753,166377816,230000,6,line,,-Sirajganj-Bogra,,72342.0,,,,,Yes
22,316539657,211045468,230000,6,line,,,,109.0,,,,,
23,148002191,147998669,230000,6,line,,Ghorasal - Rampura,,49303.0,,,,,
24,148002192,211045468,230000,6,line,,,,12483.0,,,,,
25,148155161,147998669,230000,6,line,,,,91404.0,,,,,
26,148155161,305864384,230000,6,line,,,,10051.0,,,,,
27,147998689,211045468,400000,6,line,,,,53607.0,,,,,
