n_id,longitude,latitude,type,voltage,frequency,name,operator
176434079,-89.4170261288,43.4863781433,station,None,,Columbia Station,American Transmission Company
120735391,-89.4163971255,43.2565418232,station,None,,North Madison Substation,American Transmission Company
176218684,-88.4944062587,43.734925859,station,None,,South Fond du Lac Station,American Transmission Company
123213038,-89.0426222787,42.977052963,station,None,,Rockdale Substation,American Transmission Company
43520011,-89.1119471075,42.5362739194,station,None,,,
176106518,-88.2076027129,44.3216684918,station,None,,Fox River Station,American Transmission Company
176124346,-88.131848004,44.2207409042,station,None,,Forest Junction Substation,American Transmission Company
176113081,-87.5383703138,44.2804961121,station,None,,Point Beach Station,American Transmission Company
176104615,-88.3545119438,44.3675596125,station,None,,North Appleton Substation,American Transmission Company
176332697,-88.6329989371,43.9798328,station,None,,Fitzgerald Substation,American Transmission Company
176238747,-89.6560993693,44.8472150998,station,None,,Gardner Park Substation,
28269279,-89.6052906224,44.5000595771,station,None,,Rocky Run Substation,American Transmission Company
176238802,-89.6483155463,44.8590847867,station,None,,,
176263711,-88.6747476,44.7199427527,station,None,,Highway 22 Substation,American Transmission Company
176263710,-89.9445040677,44.5579890907,station,None,,Arpin Substation,
105035946,-91.5011542102,44.8389823803,sub_station,None,,,
40788257,-87.9008190451,42.5528761591,sub_station,None,,,
156432845,-87.9081572432,42.53824537,substation,None,,Pleasant Prairie Substation,
156432846,-87.867886403,42.7061056078,sub_station,None,,Racine Substation,
176110934,-88.7191331544,44.4201588835,station,None,,Werner West Substation,American Transmission Company
176113080,-87.5396146991,44.3428695028,station,None,,Kewaunee Station,American Transmission Company
176218680,-87.7079460157,43.7150501952,station,None,,Edgewater Station,American Transmission Company
156691053,-87.9589894176,43.3721895662,sub_station,None,,Saukville Substation,American Transmission Company
109774222,-87.5365343934,44.2811455317,plant,None,,Point Beach Nuclear Plant,
176339407,-88.2742706009,43.8876740906,station,None,,Cypress Substation,American Transmission Company
176218683,-87.8763810785,43.7519155663,station,None,,Sheboygan Falls Station,American Transmission Company
40836734,-88.1733054559,43.0086286446,sub_station,None,,Arcadian Substation,American Transmission Company
362102766,-87.8373996608,42.8425481983,plant,None,,Oak Creek Power Plant,WE Energies
176266191,-87.9734109672,45.8021846044,substation,None,,Plains Substation,American Transmission Company
176264958,-88.1942313954,44.8384528083,sub_station,None,,,
156430944,-88.0081359848,43.1302803319,substation,None,,Granville Substation,American Transmission Company
