l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,202200064,202200068,132000,3,line,,,,2135.0,,,,
2,202200066,202200068,132000,3,line,,,,5334.0,,,,
3,432917507,333991713,132000,3,line,,,,1136.0,,,,
4,92630533,92630638,132000,3,line,,,,125.0,,,,
5,26938543,27030901,132000,3-6,line,,,,12045.0,,,,
6,355844785,355844774,132000,,line,,,,1242.0,,,,
7,111859753,103088765,132000,3,line,,,,378.0,,,,
8,285928490,296077440,132000,,line,,Moen-Lysebotn kraftstasjon,,2277.0,,,,
9,285928490,50192634,132000,1-3,line,,Lyse 2,lyse,63076.0,,,,
10,285928490,289829880,132000,3,line,,Lysebotn-Dalen,,34330.0,,,,
11,109810733,331597523,132000,6,line,,Noreledningen,,31703.0,,,,
12,51854396,122193608,132000,3,line,,,,28627.0,,,,
13,122112073,325550726,132000,3,line,,,,4985.0,,,,
14,205115991,119823774,132000,6,line,,,,2376.0,,,,
15,205115991,119823786,132000,6,line,,,,3020.0,,,,
16,291263083,291263123,132000,3,line,,,,9532.0,,,,
17,259135596,432917474,132000,3-6,line,,,,9007.0,,,,
18,329807471,329807474,132000,,cable,50,,,1593.0,,,,
19,329807471,35602245,132000,3,line,,,,7509.0,,,,
20,100661361,100661366,132000,6,line,,,,150.0,,,,
21,329807474,329807473,132000,3,line,,,,13329.0,,,,
22,329807476,329807473,132000,,cable,50,,,2232.0,,,,
23,100661366,100655440,132000,3-6,line,,,,2223.0,,,,
24,100661366,325545118,132000,3-6,line,,,,6485.0,,,,
25,100661366,100666299,132000,3-6,line,,,,4376.0,,,,
26,329807480,296272860,132000,3-6,line,,,,592.0,,,,
27,329807480,329807483,132000,3,line,,,,33368.0,,,,
28,103088765,120133940,132000,3,line,,,,9502.0,,,,
29,325550726,291263123,132000,3,line-cable,,,,4839.0,,,,
30,329581505,329581506,132000,3,line,,,,46792.0,,,,
31,329581505,329581503,132000,3,line,,,,18654.0,,,,
32,122234000,122234005,132000,3,line,,,,4434.0,,,,
33,122234000,122229801,132000,3-6,line,,,,13243.0,,,,
34,122234000,122193608,132000,3-6,line,,,,9918.0,,,,
35,291263123,122228398,132000,3,line-cable,,,,7055.0,,,,
36,325545116,100666299,132000,3,line,,,,1543.0,,,,
37,325545118,108634906,132000,3,line,,,,993.0,,,,
38,325545118,435669206,132000,3,line,,,,1084.0,,,,
39,325545118,126354422,132000,3,line,,,,1302.0,,,,
40,325545118,206538656,132000,3,line,,,,18845.0,,,,
41,325545118,100648759,132000,3,line,,,,16485.0,,,,
42,128985759,287115460,132000-55000,8-3-6,line,0-50,,,10155.0,,,,
43,128985759,48306065,132000-55000,8-3-6,line,0-50,,,5574.0,,,,
44,355844786,50881349,132000,3,line,,,,6461.0,,,,
45,46832312,48310010,132000-55000,8-3,line,0,,,10136.0,,,,
46,122193608,107475267,132000,3-6,line,,,,11881.0,,,,
47,122193608,106966310,132000,3,line,,,,17783.0,,,,
48,331597523,119823786,132000,6,line,,,,4081.0,,,,
49,106966308,106966310,132000,3-6,line,,,,7598.0,,,,
50,29322460,50881349,132000,3-6,line,,,,12612.0,,,,
51,50192634,289829886,132000,3,line,,-Forsand-Tronsholen,lyse,26310.0,,,,
52,50192634,90273576,132000,3-6,line,,,Lyse,1387.0,,,,
53,90076941,114336709,132000,3,line,,,,12936.0,,,,
54,100651279,100648754,132000,3,line,,,,1884.0,,,,
55,401860888,333991713,132000,3-6,line,,,,12894.0,,,,
56,401860888,432917474,132000,3-6,line,,,,8476.0,,,,
57,330825503,119823774,132000,3,line,,,,24309.0,,,,
58,106966310,100655440,132000,3,line,,,,29875.0,,,,
59,100648754,100648759,132000,3-6,line,,,,6930.0,,,,
60,100648754,100657505,132000,3-6,line,,,,2363.0,,,,
61,100655440,100657505,132000,3-6,line,,,,5583.0,,,,
62,100677463,206538656,132000,3-6,line,,,,6592.0,,,,
63,100677463,100666317,132000,3-6,line,,,,6080.0,,,,
64,48306065,48310010,132000,3,line,50,,,175.0,,,,
65,35602245,296269262,132000,3,line,,,,12709.0,,,,
66,35602245,296272860,132000,3-6,line,,,,31641.0,,,,
67,100666299,100666317,132000,3,line,,,,3704.0,,,,
68,329581504,114336709,132000,3,line,,,,18423.0,,,,
69,329581504,329581506,132000,3,line,,,,32780.0,,,,
70,296076235,284868564,132000,3,line,,,,184.0,,,,
71,289829880,289829886,132000,,line,,Dalen-Forsand,,15153.0,,,,
72,296077440,285825051,300000,3,line,,Tonstad-Lysebotn-Moen-Tonstad,,50631.0,,,,
73,296077440,285915728,300000,,line,,Lyse-Førre,,32052.0,,,,
74,296077440,261717967,300000,,line,,Lyse-Duge,,16271.0,,,,
75,128406208,43078154,300000,3-6,line,,Sylling-Hamang,,16802.0,,,,
76,295444099,48798062,300000,3,line,,,,16151.0,,,,
77,295444099,120279477,300000,3,line,,Frogner-Minne,,48430.0,,,,
78,295444099,113442999,300000-420000,3-6,line,,-Frogner-Ulven,,25719.0,,,,
79,295444099,80179519,300000-420000,3-6,line,,-Frogner-Ulven-Vinstralinjen,,28940.0,,,,
