l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,168795137,130798750,132000,,line,,,,12797.0,,,,,
2,153096963,153096967,132000,6,line,,,,5504.0,,,,,
3,153096967,105571295,132000,6,line,,,,35225.0,,,,,
4,166301588,168886213,132000,6,line,,,,11178.0,,,,,
5,120368543,120368560,132000,,line,,,,27795.0,,,,,
6,120368543,127580027,132000,,line,,,,32158.0,,,,,
7,100707494,105958566,132000,6,line,,,,38076.0,,,,,
8,130970665,113522997,132000,6,line,,,,30481.0,,,,,
9,113522997,108283856,132000,6,line,,,,30977.0,,,,,
10,218774335,130578588,132000,6,line,,,,50795.0,,,,,
11,218774335,168886213,132000,6,line,,,,41217.0,,,,,
12,218774335,107819612,132000,6,line,,,,73583.0,,,,,
13,136372297,108283856,132000,6,line,,,,18985.0,,,,,
14,136372297,105958566,132000,6,line,,,,50035.0,,,,,
15,108283856,108283858,132000,6,line,,,,43976.0,,,,,
16,101805137,102772090,132000,,line,,-tryr,,35315.0,,,,,
17,101805137,105571295,132000,,line,,,,18804.0,,,,,
18,117389906,163757664,132000,,line,,,,22449.0,,,,,
19,117389906,105571295,132000,,line,,,,26692.0,,,,,
20,117389906,117389932,132000,,line,,,,39150.0,,,,,
21,107819612,108282620,132000,6,line,,,,56665.0,,,,,
22,105958566,149945725,132000,6,line,,,,20575.0,,,,,
23,108283858,108282620,132000,6,line,,,,46109.0,,,,,
24,169400361,215314567,132000,6,line,,,,19539.0,,,,,
25,169400361,169412351,132000,6,line,,,,50183.0,,,,,
26,127580027,149945725,132000,6,line,,,,39196.0,,,,,
27,169412350,169412351,132000,3,line,,,,34951.0,,,,,Yes
