l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,222205414,222233802,100000,,line,,,,18101.0,,,,,
2,425101518,274106872,100000,2,line,0,Agra HVDC Electrode Line,Power Grid Corporation of India Ltd,37807.0,,,,,
3,251093000,251093019,110000,3,line,,,,28093.0,,,,,
4,85460311,45922590,110000,,line,,,,3302.0,,,,,
5,251093007,409304637,110000,12,line,,,,8830.0,,,,,Yes
6,251093007,409304552,110000,12,line,,,,19597.0,,,,,Yes
7,105070608,96283635,110000,6,line,,,,9932.0,,,,,Yes
8,105070608,174726316,110000,6,line,,,,28486.0,,,,,Yes
9,105070608,105070661,110000,6,line,,,,13475.0,,,,,Yes
10,105070608,452197323,110000,6,line,,,,51763.0,,,,,Yes
11,105070608,276080500,110000,6,line,,,,53486.0,,,,,Yes
12,105070608,276080485,110000,6,line,,,,25741.0,,,,,Yes
13,104554513,93482528,110000,6,line,,,,4762.0,,,,,Yes
14,104554513,67498838,110000,6,line,,,,4654.0,,,,,Yes
15,104554513,320965592,110000,6,line,,,,18333.0,,,,,Yes
16,198008863,198009967,110000,,line,,,,1698.0,,,,,
17,376340520,44153188,110000,6,line,,,МРСК-1,7695.0,,,,,Yes
18,376340520,129923050,110000,6,line,50,,МРСК-1,8482.0,,,,,Yes
19,376340520,117287943,110000,6,line,,,МРСК-1,12465.0,,,,,Yes
20,376340520,50339766,110000,6,line,50,,МРСК-1,8321.0,,,,,Yes
21,237781034,421135596,110000,3,line,,,,53445.0,,,,,
22,319463469,319463514,220000,18,line,60,,,2431.0,,,,,Yes
23,319463469,318564837,110000,12,line,60,,,5154.0,,,,,Yes
24,110796857,184798669,110000,3,line,,,,2261.0,,,,,
25,110796857,184811446,110000,6,line,,,,17457.0,,,,,
26,168239171,180788791,110000,6,line,,,,43389.0,,,,,
27,219881575,279978581,110000,3,line,,,,35158.0,,,,,
28,219881575,222133214,110000,3,line,,,,58463.0,,,,,
29,219881575,279978582,110000,3,line,,,,59874.0,,,,,
30,219881575,219889824,110000,3,line,,,,19412.0,,,,,
31,126427242,122221842,110000,6,line,,,,22680.0,,,,,Yes
32,126427242,137338805,110000,6,line,,,,22250.0,,,,,Yes
33,126427242,126515493,110000,6,line,,,,10738.0,,,,,Yes
34,275898479,136030445,110000,,line,,,,13348.0,,,,,
35,275898479,265301080,110000,,line,,,,13881.0,,,,,
36,251093108,409304618,110000,6,line,,,,43381.0,,,,,
37,330006647,116695201,110000,6,line,50,,,12264.0,,,,,Yes
38,144437268,189890975,110000,6,line,,,,7787.0,,,,,
39,144437268,26354372,110000,6,line,,,,6939.0,,,,,Yes
40,116695174,283379848,110000,6,line,50,,,13893.0,,,,,
41,355557513,250565830,110000,6,line,,,,40666.0,,,,,Yes
42,145227914,51844718,110000,6,line,50,,,2187.0,,,,,
43,107692183,107881747,110000,6,line,,,,3436.0,,,,,Yes
