l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,82004992,142764070,115000,3,line,,Crowleys - Surowiec 115kV transmission line,Central Maine Power Company,15015.0,,,,
2,82004992,142750723,115000,3,line,,Raymond - Surowiec 115kV transmission line,Central Maine Power Company,25204.0,,,,
3,82004992,418197248,115000,,line,,Yarmouth - Moshers 115kV transmission line-Moshers - Surowiec 115kV transmission line,Central Maine Power Company,63931.0,,,,
4,82004992,147646738,115000,3-6,line,,Spring Street - Surowiec 115kV transmission line-Yarmouth - Elm Street - Spring Street 115kV transmission line-Yarmouth - Moshers 115kV transmission line-Elm Street - Spring Street 115kV transmission line-Moshers - Surowiec 115kV transmission line,Central Maine Power Company,84386.0,,,,
5,82004992,142715660,115000,3,line,,-Bath - Topsham - Surowiec 115kV transmission line,Central Maine Power Company,58973.0,,,,
6,82004992,142717879,115000,3,line,,,Central Maine Power Company,45989.0,,,,
7,164187904,168012304,115000,3,line,,,Emera Maine,224.0,,,,
8,164187904,141373736,115000,3-6,line,,Graham - Orrington 115kV transmission line,Bangor Hydro-Electric Company-Emera Maine,11782.0,,,,
9,164187904,164194313,115000,3-6,line,,-Graham - Orrington 115kV transmission line-Graham - Rebel Hill 115kV transmission line-Boggy Brook - Rebel Hill 115kV transmission line,Bangor Hydro-Electric Company-Emera Maine,43084.0,,,,
10,142750723,147637608,115000,3,line,,Kimball Road - Raymond 115kV transmission line,Central Maine Power Company,26519.0,,,,
11,141341446,141341463,115000,,line,,115kV transmission line,Central Maine Power Company,16691.0,,,,
12,141341446,141373730,115000,,line,,Bowman Street - Browns Crossing - Maxcys 115kV transmission line,Central Maine Power Company,17771.0,,,,
13,147637639,130000598,115000,3,line,,Norway - Hotel Road Tap - Gulf Island 115kV transmission line,Central Maine Power Company,29884.0,,,,
14,147637639,147637608,115000,3,line,,Norway - Kimball Road 115kV transmission line,Central Maine Power Company,10613.0,,,,
15,164194313,164246381,115000,3,line,,Boggy Brook - Ellsworth 115kV transmission line,Central Maine Power Company,894.0,,,,
16,162931978,141373730,115000,3,line,,Winslow - Maxcys 115kV transmission line,Central Maine Power Company,41288.0,,,,
17,162931978,162931980,115000,3,line,,,Central Maine Power Company,1813.0,,,,
18,204673495,204673493,115000,3,line,,,Central Maine Power Company,19972.0,,,,
19,204673495,147637608,115000,3,line,,,Central Maine Power Company,33154.0,,,,
20,141341454,141373730,115000,,line,,Bowman Street - Browns Crossing - Maxcys 115kV transmission line,Central Maine Power Company,19881.0,,,,
21,141341454,141341463,115000,,line,,115kV transmission line,Central Maine Power Company,10649.0,,,,
22,147646741,142394414,115000,3,line,,South Gorham - Westbrook 115kV transmission line,Central Maine Power Company,4808.0,,,,
23,147646741,147646738,115000,3,line,,Westbrook - Spring Street 115kV transmission line,Central Maine Power Company,1484.0,,,,
24,160552987,160373079,115000,3,line,,Bucksport - Detroit 115kV transmission line,Central Maine Power Company,53810.0,,,,
25,141373730,160373079,115000,3,line,,Detroit - Maxcys 115kV transmission line,Central Maine Power Company,64949.0,,,,
26,141373730,142732871,115000,3,line,,Maxcys - Mason 115kV transmission line-Mason - Newcastle 115kV transmission line,Central Maine Power Company,37640.0,,,,
27,141373730,142717879,115000,3,line,,Maxcys - Mason 115kV transmission line,Central Maine Power Company,37248.0,,,,
28,142764070,130000598,115000,3,line,,Gulf Island - Crowleys 115kV transmission line,Central Maine Power Company,13323.0,,,,
29,142764070,147637604,115000,3,line,,Hotel Road - Challenger Drive - Lewiston Lower 115kV transmission line-Lewiston Lower-Crowleys 115kV transmission line,Central Maine Power Company,13231.0,,,,
30,142764070,147637609,115000,3-6,line,,Lewiston Lower-Crowleys 115kV transmission line,Central Maine Power Company,5584.0,,,,
31,147731755,147731761,115000,3,line,,Louden - Branch Brook - Maguire Road 115kV transmission line-Louden - Maguire Road - Three Rivers 115kV transmission line,,49811.0,,,,
32,142394414,142715706,115000,,line,,Moshers - South Gorham 115kV transmission line,Central Maine Power Company,5424.0,,,,
33,142394414,147731762,115000,3,line,,South Gorham - Louden 115kV transmission line,Central Maine Power Company,14807.0,,,,
34,142715706,147668607,115000,3,line,,Moshers - Sewall 115kV transmission line,Central Maine Power Company,12094.0,,,,
35,167655564,142732870,115000,3,line,,Highland - Park Street 115kV transmission line,Central Maine Power Company,7737.0,,,,
36,142732870,142732871,115000,3,line,,Highland - Newcastle 115kV transmission line,Central Maine Power Company,30637.0,,,,
37,142732870,160373079,115000,3,line,,Bucksport - Belfast Tap - Meadow Road Tap - Lincolnville - Highland 115kV transmission line-Bucksport - Detroit 115kV transmission line,Central Maine Power Company,116470.0,,,,
38,134311758,204673493,115000,3,line,,,Central Maine Power Company,1990.0,,,,
39,204673490,204673493,115000,3,line,,,Central Maine Power Company,24647.0,,,,
40,168292435,164246382,115000,,line,,Keene Road - Chester 115kV transmission line,,19353.0,,,,
41,168292435,168292437,115000,3,line,,Keene Road - Powersville Road 115kV transmission line,Bangor Hydro-Electric Company,27783.0,,,,
42,160373079,167678712,115000,3,line,,Detroit - Guilford 115kV transmission line,Central Maine Power Company,43518.0,,,,
