l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,33808384,91834998,220000,,line,,,,2290.0,,,,
2,169674290,169514309,220000,3,line,60,,,79858.0,,,,
3,169674290,169674285,220000,3,line,60,,,9284.0,,,,
4,169674290,169674294,220000,3,line,60,,,10728.0,,,,
5,169674290,169674288,220000,3,line,60,,,11754.0,,,,
6,169674290,169674289,220000,3,line,60,,,11998.0,,,,
7,169674290,169326813,220000,3,line,60,,,16272.0,,,,
8,169674290,169402989,220000,3,line,60,,,79853.0,,,,
9,40309253,133585863,220000,3-6,line,60,,,79550.0,,,,
10,40309253,41265171,220000,3-6,line,60,,Southern California Edison,14624.0,,,,
11,40309253,91834998,220000,3-6,line,60,,,64327.0,,,,
12,40309253,27340751,220000,3-6,line,60,,,41284.0,,,,
13,32663174,76344891,220000-0,11,line,0,3 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,5742.0,,,,
14,32663174,184909077,220000-0,11-3,line,0,-3 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,14437.0,,,,
15,169403015,169402989,220000,3,line,60,,,53295.0,,,,
16,169403015,168937751,220000,3-6,line,60,,,49439.0,,,,
17,169403015,168525615,220000,3-6,line,60,,,57063.0,,,,
18,49715848,394895304,220000,3-6,line,60,,Southern California Edison Company,2957.0,,,,
19,49715848,394895298,220000,3-6,line,60,,Southern California Edison Company,3412.0,,,,
20,77452171,77452160,220000,3,line,,,,76.0,,,,
21,78797580,66157642,220000,6,line,60,,Southern California Edison Company,11272.0,,,,
22,78797580,66209607,220000,6,line,60,,Southern California Edison Company,8023.0,,,,
23,61960845,64161681,220000,3-6,line,60,,Southern California Edison,5056.0,,,,
24,61960845,65596865,220000,6,line,60,,Southern California Edison-Southern California Edison Company,14701.0,,,,
25,64161681,59238979,220000,1-3-6,line,,,Southern California Edison,27589.0,,,,
26,389174036,66157642,220000,3-6,line,60,,Southern California Edison,13389.0,,,,
27,74839063,44154336,220000,6,line,60,,Southern California Edison Company,7165.0,,,,
28,74839063,66157642,220000,6,line,60,,Southern California Edison Company,15526.0,,,,
29,74839063,65411731,220000,6,line,60,,Southern California Edison-Southern California Edison Company,22574.0,,,,
30,74839063,75206072,220000,3-6,line,60,,Southern California Edison Company,6511.0,,,,
31,182050458,168525650,220000,3,line,60,,,1685.0,,,,
32,168525615,88776835,220000,3,line,60,,,13640.0,,,,
33,168525615,168525650,220000,3,line,60,,,48124.0,,,,
34,168525615,169514309,220000,3,line,60,,,80896.0,,,,
35,32223005,66157642,220000,6,line,60,,Southern California Edison Company,9909.0,,,,
36,32223005,27186594,220000,3-6,line,60,,Southern California Edison,8926.0,,,,
37,32223005,66158393,220000,6,line,60,,Southern California Edison Company,9558.0,,,,
38,32223005,65596865,220000,3-6,line,60,,Southern California Edison Company,15634.0,,,,
39,32223005,62333225,220000,3-6,line,60,,Southern California Edison-Southern California Edison Company,36087.0,,,,
40,29175070,61961948,220000,6,line,,,Southern California Edison,13380.0,,,,
41,81232560,141726016,220000,3-6,line,60,,,71281.0,,,,
42,31893410,76344891,220000-0,7,line,0,2 x 220 kV + Electrode Line of HVDC Pacific DC Intertie,,10508.0,,,,
43,383664682,75206072,220000,3-6,line,60,,Southern California Edison Company,1263.0,,,,
44,383664682,394895298,220000,3,cable,60,,Southern California Edison Company,709.0,,,,
45,27186604,27186594,220000,3,line,60,,,102.0,,,,
46,169674285,169514309,220000,3,line,60,,,79885.0,,,,
47,169674286,169326813,220000,3,line,60,,,7512.0,,,,
48,79440943,66209607,220000,3-6,line,60,,Southern California Edison-Southern California Edison Company,28827.0,,,,
49,79440943,66158393,220000,3-6,line,60,,Southern California Edison,34291.0,,,,
50,79440943,77339440,220000,3-6,line,60,,Southern California Edison,39737.0,,,,
51,79440943,384800363,220000,3-6,line,60,,Southern California Edison,10361.0,,,,
52,77339440,33605206,220000-500000,3-6,line,,,Southern California Edison,10466.0,,,,
53,169674289,169674295,220000,3,line,60,,,102.0,,,,
54,169674289,169674288,220000,3,line,60,,,2704.0,,,,
55,169674289,169326813,220000,3,line,60,,,7151.0,,,,
56,386364446,99599964,220000,3,line,60,,,511.0,,,,
57,86369466,141726016,220000,3-6,line,60,,,76961.0,,,,
58,141726016,164758876,220000-115000,6,line,60,,,79225.0,,,,
59,141726016,164758882,220000,3,line,60,,,42577.0,,,,
60,65596865,62333225,220000,3-6,line,60,,Southern California Edison,20523.0,,,,
61,27340751,419134986,220000,6,line,60,Moorpark-Ormond Beach,,35261.0,,,,
62,65481169,65411731,220000,6,line,,,,2262.0,,,,
63,168525650,91834998,220000,3,line,,,,62025.0,,,,
64,168525650,64130145,220000,3-6,line,60,,,19914.0,,,,
65,168525650,168525614,220000,3-6,line,60,,,2289.0,,,,
66,168937751,168937739,220000,3,line,60,,,2018.0,,,,
67,168937751,168937738,220000,3,line,60,,,70.0,,,,
68,61961948,62333225,220000,3-6,line,60,,Southern California Edison,10203.0,,,,
69,164758880,164758876,220000,3,line,60,,,46227.0,,,,
70,164758882,164758876,220000,3,line,60,,,34996.0,,,,
71,75206115,44154336,220000,3,line,60,,,29.0,,,,
72,37692647,419134986,220000,3,line,60,,,83.0,,,,
73,384800363,384972421,220000,3,line,60,,,977.0,,,,
74,182627500,79176953,230000,3-6,line,60,,,66619.0,,,,
75,166649175,90915109,230000,3,line,60,,,60216.0,,,,
76,166649175,166649166,230000,3,line,60,,,97930.0,,,,
77,119718924,167005130,230000,3,line,,,,124.0,,,,
78,93128718,93128755,230000,3,line,,,,54047.0,,,,
79,28875096,33108052,230000,3-6,line,60,,PG&E,56531.0,,,,
80,28875096,103260059,230000,3-6,line,60,,PG&E,35882.0,,,,
81,28875096,25793704,230000,,line,,Newark - Ravenswood 230kV transmission line,,14294.0,,,,
82,28875096,23805620,230000,3-6,line,60,,PG&E-Pacific Gas & Electric Co.-Pacific Gas & Electric,54414.0,,,,
83,166649166,166649172,230000,3-6,line,60,,,798.0,,,,
84,166649166,77275282,230000,3-6,line,60,,,83144.0,,,,
85,166649166,77275227,230000,3,line,60,,,19983.0,,,,
86,166649166,166658928,230000,3,line,60,,,68691.0,,,,
87,93288988,181864309,230000,3,line,60,,,159.0,,,,
88,93288988,93251033,230000,3-6,line,60,,,129635.0,,,,
89,93288988,164289720,230000,3-6,line,60,,,94160.0,,,,
90,93288988,182619786,230000,3-6,line,60,,,94692.0,,,,
91,93288988,182604563,230000,3-6,line,60,,,89252.0,,,,
92,93288988,23988495,230000,3-6,line,60,,,59704.0,,,,
93,93288988,182108228,230000,3-6,line,60,,,130954.0,,,,
94,29426718,33046461,230000,3-6,line,60,,,24947.0,,,,
95,29426718,33106247,230000-115000,9-3-6,line,60,,,77089.0,,,,
96,29426718,170490300,230000,3-12-6,line,60,,,42108.0,,,,
97,29426718,183206719,230000,3-12-6,line,60,,,20302.0,,,,
98,29426718,33292212,230000,3-6,line,60,,,29027.0,,,,
99,29426718,24376544,230000,3-6,line,60,,,65781.0,,,,
100,99650319,116440984,230000,6,line,,Talega-Escondido,San Diego Gas & Electric,82150.0,,,,
101,407048112,148224069,230000,3-6,line,,,SMUD,14448.0,,,,
102,407048112,32710411,230000,3-6,line,,,SMUD,15155.0,,,,
103,407048112,32526610,230000-115000,3-6,line,,,SMUD,22119.0,,,,
104,407048112,148269720,230000-115000,3-6,line,,,SMUD,6211.0,,,,
105,407048112,32719176,230000,3-6,line,,,SMUD,12376.0,,,,
106,407048112,167884129,230000,3-6,line,,,SMUD,11283.0,,,,
107,33111643,398233739,230000,3-6,line,,,,1993.0,,,,
108,33111643,33108052,230000,3-6,line,60,,PG&E-Pacific Gas & Electric,78013.0,,,,
109,33111643,35799514,230000,3-6,line,60,,PG&E-Pacific Gas & Electric,61390.0,,,,
110,33111643,35732660,230000,3-6,line,60,,PG&E-Pacific Gas & Electric,57363.0,,,,
111,33111643,24294714,230000,3-6,line,,,,19993.0,,,,
112,27925546,31369697,230000,6,line,60,,PG&E,8811.0,,,,
113,177592878,93128755,230000,3,line,60,,,75677.0,,,,
114,93128755,93128776,230000,3-6,line,60,,,14149.0,,,,
115,93128755,181693250,230000,3-6,line,60,,,77789.0,,,,
116,93128755,181709666,230000,3-6,line,60,,,115208.0,,,,
117,93128755,181693225,230000,3-6,line,60,,,95371.0,,,,
118,93128755,29989554,230000,3,line,60,,WAPA,181274.0,,,,
119,93128755,150420531,230000,3,line,,,WAPA,31104.0,,,,
120,119718455,167005130,230000,3,line,,,,6220.0,,,,
121,119718455,25453503,230000,,line,,,,18516.0,,,,
122,23805620,30060177,230000,3-6,line,60,,,1432.0,,,,
123,23805620,112568707,230000,3-6,line,60,,PG&E,14611.0,,,,
124,23805620,114958126,230000,3-6,line,60,,PG&E,21388.0,,,,
125,30755899,92832902,230000,3-6,line,60,,,14675.0,,,,
126,30755899,86463615,230000,3-6,line,60,,Pacific Gas & Electric,81691.0,,,,
127,30755899,150562248,230000,3-6,line,60,,Pacific Gas & Electric,23920.0,,,,
128,90961477,90961067,230000,3,line,60,,,6331.0,,,,
129,93128776,32943573,230000,3-6,line,60,,WAPA,135842.0,,,,
130,24076881,35799514,230000,3-6,line,60,,PG&E,42192.0,,,,
131,105825880,167005130,230000,3,line,60,,San Diego Gas & Electric,56645.0,,,,
132,28566617,24049455,230000,3-6,line,,-Hurley-Tracy,WAPA-SMUD,100141.0,,,,
133,28566617,97513161,230000,3,line,,,SMUD,7762.0,,,,
134,77275227,77275282,230000,3,line,60,,,20839.0,,,,
135,77275227,77275243,230000,3,line,60,,,393.0,,,,
136,352006241,88776835,230000,3,line,60,,,72261.0,,,,
137,352006241,91834998,230000,3-6,line,60,,,48806.0,,,,
138,352006241,86094474,230000,3-6,line,60,,,52156.0,,,,
139,184909077,267159397,230000,,cable,,,LADWP,4893.0,,,,
140,77275243,75776205,230000,3,line,60,,,16634.0,,,,
141,93581423,93581443,230000,3,line,60,,,117.0,,,,
142,93581423,166549837,230000,3,line,60,,,48996.0,,,,
143,182788208,79248632,230000,3-6,line,60,,WAPA,99250.0,,,,
144,182604563,169507766,230000,3-6,line,60,,,63870.0,,,,
145,86463615,32867671,230000,3-6,line,60,,Pacific Gas & Electric,78277.0,,,,
146,86463615,30410527,230000,3,line,60,,PG&E,28507.0,,,,
147,24401024,93420676,230000,3-6,line,60,,,50668.0,,,,
148,24401024,24400930,230000,3,line,,,,280.0,,,,
149,32943234,32701355,230000,3-6,line,60,,,764.0,,,,
150,32943234,32710411,230000,3-6,line,60,-Rancho Seco-Elk Grove,SMUD,24777.0,,,,
151,32943234,32867671,230000,3-6,line,60,,Pacific Gas & Electric,44037.0,,,,
152,32943234,32719176,230000,3-6,line,60,,SMUD,46187.0,,,,
153,93420676,93251033,230000,3-6,line,60,,,110060.0,,,,
154,93420676,24333232,230000,3-6,line,60,,,129922.0,,,,
155,167005121,167005130,230000,3,line,,,,135.0,,,,
156,181548172,181548182,230000,3,line,60,,,62192.0,,,,
157,186041109,150420531,230000,3-6,line,60,,,18013.0,,,,
158,186041109,186041113,230000,3-6,line,60,,,21569.0,,,,
159,181548182,181548170,230000,3,line,60,,,32003.0,,,,
160,166658928,90961067,230000,3,line,60,,,34900.0,,,,
161,182619786,169507755,230000,3-6,line,60,,Pacific Gas & Electric,97471.0,,,,
162,25793704,24294714,230000,6,line,,Ravenswood - San Mateo 230kV transmission line,,19114.0,,,,
163,90961067,91042866,230000,3,line,60,,,32736.0,,,,
164,52173997,52174006,230000,,line,,,,7913.0,,,,
