id,n1_id,n2_id,length,voltage
175,244,245,1430.48554747,66000
176,246,247,18191.4464627,66000
177,246,248,11198.4468083,66000
178,246,249,16187.7098181,66000
179,190,250,6518.64997749,66000
180,177,251,8965.91895194,66000
181,252,253,4519.8435372,66000
182,252,254,6990.02863474,66000
183,255,256,2868.35648587,66000
184,257,51,4285.16400244,66000
185,258,259,13906.2761749,66000
186,258,260,11590.8301316,66000
187,258,261,10244.1557522,66000
188,262,263,16630.3973303,66000
189,264,265,12156.9976962,66000
190,264,266,5085.20739804,66000
191,267,117,760.633135691,66000
192,268,269,7399.0906445,66000
193,270,73,5251.46567569,66000
194,270,271,6104.49214311,66000
195,270,272,2238.80756758,66000
196,270,273,4250.98436718,66000
197,91,274,8466.73546736,66000
198,275,276,7088.73468981,66000
199,275,176,25102.7283059,66000
200,231,66,2064.3719508,66000
201,231,277,5565.23684011,66000
202,278,279,1117.70915144,66000
203,280,281,19211.2992914,66000
204,280,282,42159.9245194,66000
205,283,284,4450.13122998,66000
206,192,285,12071.7417039,66000
207,286,287,20692.1926222,66000
208,288,289,8812.10743855,66000
209,274,290,10738.1653434,66000
210,92,291,12811.3045691,66000
211,292,293,799.006799068,66000
212,292,294,3308.85032615,66000
213,251,295,1193.15527928,66000
214,251,296,16015.6504468,66000
215,251,297,8893.74734687,66000
216,298,211,6933.58989103,66000
217,299,250,46339.9898958,66000
218,300,301,2652.74316638,66000
219,302,303,9342.93471862,66000
220,304,305,1568.81729844,66000
221,306,203,11361.175408,66000
222,306,307,21655.5465273,66000
223,194,308,4087.33981472,66000
224,194,245,9919.85127679,66000
225,194,309,7461.54169738,66000
226,310,311,12928.5594204,66000
227,310,312,7337.76188986,66000
228,313,142,8644.84683609,66000
229,314,315,30315.1806372,66000
230,62,316,1004.9486085,66000
231,317,51,11543.4071231,66000
232,317,318,4074.17394013,66000
233,319,320,20383.5920945,66000
234,321,322,3416.84620152,66000
235,323,324,19290.2378398,66000
236,325,66,6673.68237646,66000
237,326,301,2239.89900304,66000
238,315,164,29757.1423653,66000
239,327,328,29234.2094095,66000
240,329,330,3601.45698295,66000
241,329,331,3005.73206685,66000
242,332,282,5120.9107241,66000
243,332,333,5004.0256187,66000
244,334,324,15763.9978152,66000
245,335,336,2432.45046416,66000
246,156,337,8108.8726903,66000
247,10,338,4923.64129069,66000
248,161,339,31082.1467663,66000
249,340,341,4003.7114795,66000
250,342,343,2017.20734195,66000
251,344,345,7353.96080729,66000
252,344,346,2000.44783892,66000
253,347,348,4307.94890229,66000
254,347,349,17651.0194897,66000
255,347,350,7027.02329848,66000
256,351,352,5179.14281647,66000
257,351,353,2064.77275165,66000
258,351,354,402.486654767,66000
259,355,159,766.860243451,66000
260,356,357,62315.7299833,66000
261,358,200,5597.66889923,66000
262,358,359,10641.7537716,66000
263,358,360,6612.68375138,66000
264,361,362,41075.4099129,66000
265,363,364,15008.1223436,66000
266,365,366,8422.59091615,66000
267,236,367,6297.45189104,66000
268,368,39,4532.46057604,66000
269,369,370,2416.79616192,66000
270,371,372,5573.00026289,66000
271,371,373,6271.33919714,66000
272,374,375,30066.7181386,66000
273,374,376,21938.5803321,66000
274,42,377,1324.72437544,66000
275,378,84,10936.9199455,66000
276,379,324,21577.4718428,66000
277,380,381,16489.9722021,66000
278,380,219,13935.1194313,66000
279,380,382,8138.53840614,66000
280,383,384,4780.83768747,66000
281,385,147,6377.98077473,66000
282,386,387,1829.44506733,66000
283,388,389,7948.68468627,66000
284,388,390,138.697602672,66000
285,391,316,5793.084249,66000
286,391,381,3483.16925758,66000
287,55,392,2535.39368797,66000
288,393,333,5998.59316169,66000
289,393,394,15718.464175,66000
290,395,396,3504.1917647,66000
291,395,397,1582.06305464,66000
292,398,399,15851.6986303,66000
293,400,401,8766.40577266,66000
294,402,189,10983.6428545,66000
295,403,404,16125.4725579,66000
296,405,322,31910.0313176,66000
297,343,406,2123.98253155,66000
298,407,408,14003.717859,66000
299,409,328,20930.2162438,66000
300,410,333,40.1162335448,66000
301,27,394,2669.1111586,66000
302,66,242,3502.16454993,66000
303,411,75,29220.4423724,66000
304,412,413,11023.9857724,66000
305,412,414,27646.8411214,66000
306,412,415,6477.2509852,66000
307,416,242,3763.28865539,66000
308,417,418,12666.8727066,66000
309,419,420,3676.77039786,66000
310,171,217,4066.12033111,66000
311,181,421,15811.9140403,66000
312,181,153,9301.06974937,66000
313,237,96,4376.80404634,66000
314,17,422,1772.19802024,66000
315,128,423,3594.523193,66000
316,424,425,18917.759433,66000
317,293,426,5830.41101658,66000
318,362,427,2721.00453107,66000
319,428,429,11972.2419303,66000
320,430,431,15675.089081,66000
321,432,433,6864.19736765,66000
322,434,259,6800.05511923,66000
323,435,87,19648.1611083,66000
324,203,436,11068.1568826,66000
325,164,437,48143.4638266,77000
326,438,439,7290.00970391,77000
327,440,441,14097.1038754,77000
328,440,442,9546.62320115,77000
329,440,443,18953.7371724,77000
330,444,445,25747.0071336,77000
331,446,447,4488.68415271,77000
332,446,448,37212.8413483,77000
333,446,449,22780.4215757,77000
334,450,451,6736.38288603,77000
335,450,452,11111.8818084,77000
336,453,454,11992.9589545,77000
337,455,456,11735.549772,77000
338,455,457,4033.55991118,77000
339,455,458,6999.52016828,77000
340,455,459,1845.67229496,77000
341,460,461,8795.93772077,77000
342,460,462,7613.92225764,77000
343,460,457,4390.50980742,77000
344,463,464,13088.3882814,77000
345,465,466,13185.3513628,77000
346,467,468,9061.83222354,77000
347,469,452,8531.39073634,77000
348,470,471,11766.4678469,77000
349,472,473,1485.44186423,77000
350,474,464,10666.8067189,77000
351,475,454,3561.55733631,77000
352,476,477,2573.76059544,77000
353,478,479,7269.59462635,77000
354,480,481,2849.79309877,77000
355,482,483,15459.1152362,77000
356,484,485,13112.7394049,77000
357,486,487,6937.95418399,77000
358,486,488,5661.9911214,77000
359,487,489,2451.47835373,77000
360,490,491,3403.2162161,77000
361,492,471,7887.65995963,77000
362,493,494,2652.45785801,77000
363,471,495,2074.38521026,77000
364,468,485,3407.80846926,77000
365,461,496,6043.03926752,77000
366,497,498,32147.7484503,77000
367,464,499,12992.4567752,77000
368,500,501,5906.29989939,77000
369,500,502,4756.06830921,77000
370,503,303,26068.4593202,110000
371,503,504,17136.1305274,110000
372,505,506,3745.69036701,110000
373,507,508,73942.4062144,110000
374,509,510,6404.20283109,110000
375,429,511,37921.7634288,110000
376,429,508,40193.782042,110000
377,512,513,35578.7006665,110000
378,512,514,8847.65608075,110000
379,515,516,16805.7988564,110000
380,517,516,10124.4593909,110000
381,518,519,2450.99267243,110000
382,518,520,5154.31093803,110000
383,520,521,4980.51362822,110000
384,520,522,41729.4254436,110000
385,520,523,7829.29595185,110000
386,520,524,48975.3114406,110000
387,513,525,53033.586229,110000
388,513,506,55988.5233718,110000
389,513,526,51052.6455905,110000
390,513,527,23968.5789451,110000
391,506,528,19615.0008567,110000
392,529,530,64562.0452324,110000
393,531,525,23326.9061789,110000
394,525,526,5105.01871776,110000
395,532,533,2762.88127173,110000
396,532,534,9310.2905733,110000
