id,n1_id,n2_id,length,voltage
177,188,189,6517.65521652,132000
178,190,191,19545.1908433,132000
179,192,193,18729.6470131,132000
180,194,195,22527.7418995,132000
181,196,150,9910.5333017,132000
182,53,197,15191.5080344,132000
183,191,198,24045.0121831,132000
184,191,195,49776.0217121,132000
185,122,97,50204.3406122,132000
186,199,112,136.449599783,132000
187,200,97,72461.5926988,132000
188,112,201,236.758209005,132000
189,195,144,53954.8756962,132000
190,110,9,49205.4682189,132000
191,202,9,182.097499424,132000
192,197,203,25773.4082184,132000
193,204,205,24976.4880979,220000
194,204,206,22628.5039153,220000
195,204,207,18526.5769097,220000
196,204,208,9329.10724734,220000
197,204,209,42727.9975704,220000
198,204,210,48176.4413616,220000
199,177,211,51396.2718412,220000
200,212,210,25113.4873008,220000
201,212,213,25554.2760412,220000
202,213,214,17113.0790954,220000
203,213,215,93895.8060278,220000
204,213,216,94696.0577094,220000
205,213,217,117276.304775,220000
206,218,135,15536.3723738,220000
207,115,135,40341.9504082,220000
208,219,220,10367.0374372,220000
209,219,214,47705.5894649,220000
210,221,222,20399.0448645,220000
211,223,224,77796.2561287,220000
212,223,225,35594.1295162,220000
213,148,226,45564.9660431,220000
214,227,222,11465.5056455,220000
215,222,228,24088.8788023,220000
216,229,230,64844.7404465,220000
217,231,232,32168.1662254,220000
218,206,228,6411.40621519,220000
219,206,207,4440.36610551,220000
220,216,214,32439.2946229,220000
221,233,79,15471.072257,220000
222,233,167,35102.9281992,220000
223,234,230,55267.9484381,220000
224,226,167,33197.8079607,220000
225,235,232,22287.1029123,220000
226,236,237,106.78371117,220000
227,236,238,968.679692122,220000
228,236,239,3701.24306587,220000
229,236,167,9981.30341819,220000
230,214,240,16992.1093246,220000
231,220,240,11002.7649092,220000
232,167,241,5514.93878064,220000
233,167,79,55350.572836,220000
234,104,79,26064.5377464,220000
235,230,242,79066.1719436,220000
236,239,241,763.00716193,220000
237,211,224,19921.3700828,220000
238,243,244,105370.372831,230000
239,245,246,71959.3316246,230000
240,247,248,42418.98081,230000
241,247,249,47311.4411831,230000
242,247,250,53714.6584895,230000
243,247,251,48125.4691689,230000
244,247,252,39121.2431082,230000
245,253,254,20756.8624329,230000
246,253,255,8728.7571368,230000
247,256,248,7227.68173561,230000
248,250,257,28807.2969872,230000
249,250,248,26939.0190655,230000
250,258,259,40676.8746464,230000
251,260,246,33425.5677617,230000
252,261,259,51071.8231007,230000
253,259,262,32945.9520354,230000
254,251,257,10123.0167846,230000
255,251,246,38503.7347887,230000
256,263,257,28164.1218336,230000
257,263,246,23837.5304043,230000
258,264,265,7497.09762685,230000
259,264,246,34243.1011335,230000
260,264,266,11992.1856479,230000
261,267,268,21532.6202559,275000
262,269,270,17829.6698834,275000
263,271,272,61724.9600738,275000
264,273,270,7626.00387127,275000
265,274,152,28578.2385048,275000
266,275,268,23433.6400452,275000
267,270,272,69189.3956256,275000
268,270,276,14188.7793116,275000
269,270,152,28021.3915135,275000
270,270,277,12415.4546159,275000
271,277,276,6437.36172383,275000
272,278,152,13635.5604813,275000
273,279,272,744.864657182,275000
274,280,272,50767.5984508,275000
275,281,282,85151.33169,380000
276,281,259,47193.1901101,380000
277,281,283,44604.4359094,380000
278,284,285,29302.9045494,380000
279,284,53,108078.628532,380000
280,284,97,144812.877594,380000
281,286,287,43651.5726832,380000
282,286,288,90154.2267037,380000
283,289,290,49739.4198765,380000
284,289,285,13623.0525816,380000
285,291,53,81485.5802038,380000
286,287,292,143985.32341,380000
287,293,294,28546.3723101,380000
288,295,296,76890.4824263,380000
289,297,298,103774.414491,380000
290,282,292,76081.3069391,380000
291,282,259,58047.7766951,380000
292,250,246,88124.1548657,380000
293,250,288,233307.130204,380000
294,288,53,23993.0099338,380000
295,299,246,125966.074336,380000
296,298,156,120844.550444,380000
297,298,300,94995.2148005,380000
298,298,301,124214.449704,380000
299,298,302,155885.168176,380000
300,298,303,54369.2074301,380000
301,298,304,10791.6114961,380000
302,298,305,30233.6166786,380000
303,298,306,94062.6097214,380000
304,156,301,12904.1568397,380000
305,156,307,108603.812849,380000
306,308,309,29254.4329856,380000
307,308,310,90963.0832755,380000
308,309,311,35034.9205538,380000
309,312,179,32016.0018098,380000
310,313,314,51595.6662855,380000
311,313,179,77225.7965819,380000
312,259,310,90504.8447847,380000
313,315,179,18.882853023,380000
314,316,294,95089.4779743,380000
315,317,283,89217.1577544,380000
316,311,285,25014.4383228,380000
317,306,294,253706.270504,380000
318,318,319,91155.6159658,400000
319,318,235,91390.8867568,400000
320,320,321,6424.43026713,400000
321,320,322,10719.4585055,400000
322,320,323,11988.2410043,400000
323,320,324,32132.2311936,400000
324,320,34,53035.0589636,400000
325,320,325,32578.4830363,400000
326,320,326,32390.0431285,400000
327,320,327,32512.8072907,400000
328,320,328,41952.2881558,400000
329,329,322,38916.2316085,400000
330,329,330,90127.2961448,400000
331,329,331,87299.5794231,400000
332,325,332,618.719277889,400000
333,325,333,10313.2054207,400000
334,333,334,16873.8384798,400000
335,209,335,25511.3233087,400000
336,209,224,49446.7763872,400000
337,279,336,87694.8276824,400000
338,228,235,126284.735413,400000
339,228,242,129617.659925,400000
340,228,207,7772.67051542,400000
341,337,335,59498.0144276,400000
342,182,223,100404.950299,400000
343,182,127,22285.5415168,400000
344,115,127,68487.0617833,400000
345,115,322,68125.0882495,400000
346,115,338,69715.8497666,400000
347,115,339,72009.2755691,400000
348,340,207,25597.5548617,400000
349,319,341,90177.2031409,400000
350,331,327,21395.2843974,400000
351,342,343,10408.1152273,400000
352,344,345,8151.48139673,400000
353,328,34,10904.517553,400000
354,335,322,51701.1740559,400000
355,127,338,6453.00698945,400000
356,127,346,33553.2792803,400000
357,347,341,39440.931296,400000
358,348,349,18809.8983868,400000
359,348,343,43670.5878149,400000
360,341,336,26091.048469,400000
361,350,321,6852.48288017,400000
362,350,322,13539.901226,400000
363,351,322,40.7529041597,400000
364,352,334,26256.6363202,400000
365,352,322,235.146554046,400000
