n_id,longitude,latitude,type,voltage,frequency,name,operator
420142864,-81.1685197406,28.483316316,plant,None,,Stanton Energy Center,
197314089,-85.286946045,29.8113267409,substation,230000,60,Port Saint Joe Substation,Progress Energy
380620843,-82.5796769506,29.6900964799,substation,230000,60,,Progress Energy
380551972,-82.5942714028,29.6696405391,substation,230000,60,Newberry Substation,Progress Energy
252573956,-81.3500527416,29.8563811156,substation,230000-115000,60,St. Johns Substation,FPL
380094207,-81.5191985351,29.8697727566,substation,230000,60,Tocoi Substation,FPL
113527049,-82.5824991553,28.0008530258,substation,230000-69000,60,Sheldon Road Substation,Tampa Electric
145582607,-82.5913325282,28.0402198282,substation,230000-69000,60,Sheldon Road Substation,Tampa Electric
48830739,-80.3144053553,25.8848735727,substation,230000-138000,60,Gratigny Substation,FPL
376950008,-80.3122347948,25.855760424,substation,230000,60,Roselawn Substation,FPL
48830666,-80.3223076924,25.9056298293,substation,230000,60,Miami Lakes Substation,FPL
230605089,-80.3703054822,25.7929962736,substation,230000,60,,FPL
61240124,-80.3308899016,25.8301756473,sub_station,None,,,
103061408,-80.435523902,25.8133545349,substation,500000-230000,60,Levee Substation,
154392866,-80.2965470663,26.1450566298,substation,230000-24000,60,Hiatus Substation,FPL
289938318,-80.296778886,26.1962021157,substation,500000,60,Conservation Substation,Florida Power & Light
154392871,-80.2672489313,26.1798264602,substation,230000-24000,60,Springtree Substation,FPL
379504532,-80.2966634835,26.1215912184,substation,230000,60,,FPL
224059711,-82.0638557537,27.0424495671,substation,230000,60,Peachland Substation,Florida Power & Light
205146065,-82.0352996917,27.0182043001,substation,230000-24000,60,Deepcreek Substation,Florida Power & Light
385259845,-82.1583400556,27.0901716369,substation,230000,60,,Flordia Power and Light
224059713,-82.4306630591,27.3579668172,sub_station,None,,,
164420806,-81.9768386809,26.9534864273,substation,230000-138000-69000,60,Charlotte Substation,Flordia Power and Light
381454670,-81.9621483396,27.6369009766,substation,230000,60,,Progress Energy
230277867,-82.1296545632,27.5152745413,substation,230000-69000,60,Keentown Substation,FPL
230277868,-81.8090530697,27.2245253997,substation,230000-69000,60,Whidden Substation,Flordia Power and Light
172573218,-81.801168023,27.3159260477,sub_station,None,,,
381438623,-81.9258345092,27.5234955654,substation,230000,60,Vandolah Substation,Progress Energy
192264529,-82.7728001646,27.9135606177,substation,230000,60,Largo Substation,Progress Energy
191145747,-82.7340823626,27.7714412295,substation,230000-115000,60,,Progress Energy
188823953,-82.706794482,27.8913469039,substation,230000,60,,
35091599,-82.7841286909,28.1842885377,substation,230000,60,Anclote Substation,Progress Energy
111291077,-82.7319111332,28.0005301544,substation,230000-115000-69000,60,East Clearwater Subdivision,Progress Energy
47475034,-81.4669595317,28.4914085976,sub_station,None,,MetroWest Substation,Orlando Utilities Commission
47475036,-81.635155295,28.484315577,sub_station,None,,Avalon Substation,Progress Energy
47475022,-81.9551678937,28.8168903073,substation,500000-230000-69000,60,Central Florida Substation,Progress Energy
363655569,-87.2268358575,30.5641454787,substation,230000,60,Crist Substation,Gulf Power
133234577,-87.289622926,30.4678694545,substation,230000-115000-12000,60,Bellview Substation,Gulf Power
186076839,-87.2711990427,30.6003683265,substation,None,,,
92357950,-87.2256672414,30.5649955216,generator,None,,James F. Crist Generating Plant,
133234575,-87.2578983102,30.4658126392,substation,230000-115000-12000,60,Brentwood Substation,Gulf Power
230623593,-80.4087015442,25.9923386289,sub_station,None,,,
164881303,-80.3768085107,25.9910355475,substation,230000-24000,60,Basscreek Substation,FPL
103045010,-80.4396215559,26.0353577261,substation,500000-230000-35000,60,Andytown Substation,Flordia Power and Light
192528747,-82.7019441039,27.77046257,substation,230000-115000,60,51st Street Substation,Progress Energy
186081666,-87.5081825246,30.5270891952,substation,230000-115000,60,,
107867410,-82.6598018775,27.8580906851,substation,230000,60,230kV Substation,Progress Energy
164881304,-80.3624586511,25.9772341301,sub_station,None,,,
224115118,-82.4576765592,27.5805757806,sub_station,None,,,
45589711,-82.4577135347,27.5518649929,sub_station,None,,,
419594708,-82.3475564106,27.6081017762,plant,None,,Manatee Power Plant,Florida Powe r & Light
224115123,-82.3455915265,27.60394491,sub_station,None,,,
95339474,-82.3957629909,27.7972252303,substation,None,,,
32798600,-82.4558497022,27.4761138249,sub_station,None,,,
75610550,-81.2847223242,28.6193694089,sub_station,None,,,Progress Energy
75610553,-81.2852661549,28.6847237627,sub_station,None,,,Progress Energy
75610554,-81.2600403984,28.5955024401,sub_station,None,,,Progress Energy
75612060,-81.3461906848,28.7611946986,sub_station,None,,,Progress Energy
75610877,-81.3370724928,28.7181329666,sub_station,None,,North Longwood Substation,Progress Energy
75778491,-81.5081878063,28.7043218235,sub_station,None,,,Progress Energy
75778499,-81.4169589852,28.7024442397,sub_station,None,,,Progress Energy
37394042,-82.2013064335,27.8559675684,substation,None,60,Fishhawk Substation,Tampa Electric
223998652,-81.9409436313,27.8350052172,substation,230000-69000,60,Pebbledale Substation,TECO
230281692,-81.8105034022,27.1513449542,sub_station,None,,,
230281698,-81.9509977991,27.0442780796,sub_station,None,,,
224044116,-81.7782878208,26.7191105449,substation,230000,60,Calusa Substation,LCEC
47423968,-81.4527839339,28.437292394,sub_station,None,,Convention Center Substation,Orlando Utilities Commission
47429571,-81.4409125223,28.4709890704,substation,None,,Southwood Substation,Orlando Utilities Commission
165781987,-81.754322923,26.4504321415,substation,230000-13000,,Corkscrew Substation,Florida Power & Light
230526305,-81.7518392743,26.1761787768,substation,230000-24000,60,Livingston Substation,FPL
48856111,-80.0998431944,26.4108839776,substation,230000-138000,60,Yamato Substation,FPL
160462667,-80.1308674205,26.4349028068,substation,230000,60,Hamlet Substation,FPL
140104212,-80.3336202517,25.4356448061,substation,None,,,
77706830,-80.5199169428,25.4525846826,substation,None,,,
140124149,-80.3965819705,25.6401387677,substation,230000-138000,60,Davis Substation,FPL
143884839,-80.4532200393,25.7291474859,substation,230000-24000,60,Newton Substation,FPL
69962262,-81.5316427414,28.2769576675,substation,230000,60,Cane Island Substation,Kissimmee Utility Authority
69342304,-81.5482235601,28.2637381492,plant,None,,Intercession City Plant,Progress Energy
382840426,-81.4344111531,28.2781734602,substation,230000-69000,60,,Kissimmee Utility Authority
224445357,-81.9238374882,28.0811959758,sub_station,None,,,
373326806,-80.4181412633,25.7873097238,substation,230000,60,137th Avenue Substation,FPL
32741955,-82.4982725833,27.4906940487,substation,230000-24000,60,Castle Substation,FPL
128236110,-80.3429961343,27.2369289065,substation,230000-24000,60,Tesoro Substation,FPL
128236117,-80.3563250915,27.2730536244,substation,230000-24000,60,Turnpike Substation,FPL
128155562,-80.3078817737,27.1676783401,substation,230000-24000,60,Crane Substation,
128236112,-80.4805529619,27.2854494926,substation,230000-24000,60,Allapattah Substation,FPL
