l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,170535937,170535939,115000,3-6,line,60,,FPL,3967.0,,,,
2,170535937,145185520,115000,3-6,line,60,,FPL,9680.0,,,,
3,170535937,379429523,115000,3,line,60,,FPL,2854.0,,,,
4,380933634,380933635,115000,3-6,line,60,,FPL,12816.0,,,,
5,380933634,380933609,115000,3-6,line,60,,FPL,23384.0,,,,
6,361086612,361097163,115000,3,line,60,,Gulf Power,3884.0,,,,
7,70086159,70085840,115000,3-6,line,,,Orlando Utilities Commission,3690.0,,,,
8,253670928,252573947,115000,3,line,60,,FPL,18909.0,,,,
9,253670928,136608051,115000,3,line,60,,FPL,4665.0,,,,
10,217365763,419594707,115000,3,line,60,,FPL,185.0,,,,
11,217365763,205411207,115000,3-6,line,60,,FPL,19922.0,,,,
12,217365763,180993641,115000,3,line,60,,FPL,19486.0,,,,
13,206187550,206187551,115000,,line,,,,3379.0,,,,
14,206187551,206063355,115000,,line,,,,14233.0,,,,
15,378982444,189475251,115000,3,line,60,,Gulf Power,13531.0,,,,
16,224445360,361097175,115000,3,line,60,,Gulf Power,12046.0,,,,
17,138335267,133234577,115000,3,line,60,,Gulf Power,12047.0,,,,
18,138335267,133235170,115000,3,line,60,,Gulf Power,13749.0,,,,
19,138335267,138335270,115000,3,line,60,,Gulf Power,13836.0,,,,
20,138335267,279152564,115000,3,line,60,,Gulf Power,6586.0,,,,
21,138335268,138335271,115000,,line,,,,11932.0,,,,
22,138335268,190682699,115000,,line,,,,5759.0,,,,
23,138335269,138335271,115000,3,line,60,,Gulf Power,20636.0,,,,
24,138335271,187567464,115000,3,line,60,,Gulf Power,11496.0,,,,
25,160874028,161467804,115000,3,line,60,,Progress Energy,3378.0,,,,
26,160874028,160665503,115000,3,line,60,,Progress Energy,5377.0,,,,
27,354184124,202227647,115000,,line,,,,8695.0,,,,
28,349375040,206063372,115000,3,line,60,,Gulf Power,9992.0,,,,
29,349375040,206063355,115000,3,line,60,,Gulf Power,9403.0,,,,
