l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
83,164658819,164658796,500000,3,line,60,Farley - Snowdoun 500kV,Alabama Power Company,85128.0,,,,
84,98281125,98353746,500000,,line,,-Widows Creek - Raccoon Mountain 500kV transmission line,TVA,43252.0,,,,
85,98281125,164559261,500000,3,line,60,-East Cullman-Bellefonte 500kV Transmission Line,,59464.0,,,,
86,98281125,82654078,500000,3-6,line,60,,,34386.0,,,,
87,98945651,420139937,500000,,line,,West Vernon-Miller 500 kV Transmission Line,Alabama Power,83319.0,,,,
88,98945651,164419159,500000,,line,,,,1529.0,,,,
89,82568777,82654078,500000-161000,3-6,line,60,-500kV transmission line,TVA,65657.0,,,,
90,82568777,82536056,500000,,line,,,TVA,38287.0,,,,
91,164559934,420139937,500000,3,line,60,500 kV Transmission Line,,49712.0,,,,
92,164559934,164658794,500000,3,line,60,,,70951.0,,,,
93,164658796,164658808,500000,3,line,60,,,44826.0,,,,
94,164658808,164658794,500000,3,line,60,,,33914.0,,,,
95,164419150,164559287,500000,3,line,60,Miiler-Clay 500 kV Transmission Line,Alabama Power,50960.0,,,,
96,164419150,420139937,500000,3,line,60,,,104.0,,,,
97,164419150,164559261,500000,3,line,60,Miller-East Cullman 500 kV Transmission Line,,73463.0,,,,
98,82591571,82533246,500000,,line,,500kV transmission line,,16737.0,,,,
99,82533246,82536056,500000,,line,,500kV transmission line,TVA,26637.0,,,,
