l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,152403693,137070665,110000,3,line,50,-110kV Eichen West+Kreuztal Süd-110kV Betzdorf Süd+Kreuztal Süd,RWE,21172.0,,,,,Yes
2,152403693,89043564,110000,3,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,18154.0,,,,,Yes
3,152403693,152403700,110000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,16650.0,,,,,
4,152403693,152808122,110000,3,line,50,-110kV Siegen Ltg-110kV Eichen West+Kreuztal Süd,RWE,26011.0,,,,,Yes
5,152403693,152403702,110000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,50123.0,,,,,Yes
6,152403693,152403632,110000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,59007.0,,,,,Yes
7,152403693,152403710,20000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,50830.0,,,,,Yes
8,152403693,28207242,110000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,29536.0,,,,,Yes
9,152403693,207573407,110000,6,line,50,-110kV Eichen West+Kreuztal Süd,Westnetz-RWE,19554.0,,,,,Yes
10,157327362,157327359,110000,3,line,50,-Niederwiesa-Flöha Ost-Freiberg Hütte-Freiberg Wacker-Freiberg Hütte,enviaM,1144.0,,,,,Yes
11,157327362,149527595,110000,3,line,50,Niederwiesa-Flöha Ost-Freiberg Hütte-Oederan-Freiberg West-Niederwiesa-Flöha Ost-Freiberg Hütte-Freiberg Wacker-Freiberg Hütte,enviaM,16695.0,,,,,Yes
12,157327362,149527175,110000,3,line,50,Freiberg West-Brand-Erbisdorf-Freiberg West-Clausnitz-Niederwiesa-Flöha Ost-Freiberg Hütte-Freiberg Wacker-Freiberg Hütte-Freiberg West-Freiberg Wacker-Oederan-Freiberg West-Freiberg West -Brand-Erbisdorf-Freiberg West-Clausnitz,enviaM,10454.0,,,,,Yes
13,157327362,333790233,110000,3,line,50,-Niederwiesa-Flöha Ost-Freiberg Hütte-Freiberg Wacker-Freiberg Hütte-Hainichen-Freiberg West-Freiberg West-Etzdorf-Freiberg West-Freiberg Wacker-Oederan-Freiberg West-Freiberg West -Brand-Erbisdorf-Freiberg West-Clausnitz,enviaM,13382.0,,,,,Yes
14,157327362,146512547,110000,3,line,50,Niederwiesa-Flöha Ost-Freiberg Hütte-Freiberg Wacker-Freiberg Hütte-Freiberg West-Freiberg Wacker-Oederan-Freiberg West-Freiberg West -Brand-Erbisdorf-Freiberg West-Clausnitz,enviaM,11207.0,,,,,Yes
