n_id,longitude,latitude,type,voltage,frequency,name,operator
178591680,-87.4232756283,38.3221654733,station,None,,Francisco Substation,Southern Indiana Gas & Electric
89370345,-87.1021172398,41.5342769652,substation,345000,,Babcock Substation,
89455861,-87.1177570264,41.4843274631,station,None,,Tower Road Substation,
89646000,-87.2825253447,41.5377662273,substation,345000,,Lake George Substation,NIPS
89370353,-86.5784254742,41.5371041106,station,None,,,
39815554,-85.3055978585,40.2367641663,substation,345000,,Desoto Substation,Indiana Michigan Power Company
89455865,-87.0235216768,41.2203832572,substation,None,,Schahfer Station,
89513774,-86.4222665744,41.2578014698,station,None,,Burr Oak Substation,Northern Indiana Public Service Company
89405950,-85.9010356633,41.3365275183,sub_station,None,,Leesburg Substation,Northern Indiana Public Service Company
179221406,-85.3053884884,40.6206413859,substation,345000,,,
178686304,-88.0745881125,38.364023467,station,None,,,
178686309,-87.7217883895,37.9074691783,station,None,,,
178652394,-87.2494586479,38.527353012,substation,None,,Petersburg Station,
156574092,-86.5061639959,38.8696962481,sub_station,None,,,Duke Energy
246856607,-86.1940484687,39.7106594525,substation,None,,,
153009581,-87.5444996629,39.2358319574,substation,None,,Sullivan Substation,Indiana Michigan Power Company
153009580,-87.5111293456,39.0693653106,plant,None,,,
89724866,-87.5106238292,41.6588849425,station,None,,Sheffield Substation,
89716647,-87.4745426009,41.6123653963,station,None,,,
178591686,-87.7638024332,38.3744801155,substation,None,,Gibson Station,Duke Energy Indiana
106573774,-85.856557084,38.2279126709,station,None,,,
62382201,-85.9075865528,38.0504082165,plant,None,,Mill Creek Generating Station,
161069009,-87.5133390778,39.3926359849,substation,None,,,
144178141,-85.9075799018,38.052576292,station,None,,Mill Creek Station,
68277236,-84.8627755978,39.0851392452,substation,None,,,
438347854,-84.8621010926,39.0815228966,plant,None,,Tanner’s Creek Generating Station,Indiana Michigan Power
