l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
106,426156915,118301256,220000,6,line,,,,67.0,,,,
107,426156915,219716698,220000,3-6,line,,,,107970.0,,,,
108,93699965,93650324,220000,6,line,,,,67557.0,,,,
109,93650324,214806696,220000,6,line,,,,61750.0,,,,
110,123223445,105694639,220000,6,line,,,,44291.0,,,,
111,131247019,131247022,220000,3-6,line,,,,22446.0,,,,
112,131247022,95929780,220000,3,line,,,,118.0,,,,
113,105694639,105569177,220000,6,line,,,,35855.0,,,,
114,131247024,131247008,220000,,line,,,,287.0,,,,
115,90608610,105569177,220000,6,line,,,,74094.0,,,,
116,90608610,210209256,500000,3-6,line,,,,24546.0,,,,
117,90608610,103010149,500000,1-3,line,,,,120690.0,,,,
118,218893323,128205604,500000,3,line,,,,17108.0,,,,
119,218893323,218972673,500000,3,line,,,,5928.0,,,,
120,128205604,103010149,500000,3,line,,,,25955.0,,,,
121,103010149,427608566,500000,3,line,,,,86722.0,,,,
122,426998278,115491527,500000,3,line,,,,55239.0,,,,
123,117393191,115491527,500000,3,line,,,,88910.0,,,,
124,210209256,97721460,500000,3,line,,,,70989.0,,,,
125,218972674,131236227,500000,3,line,50,,,85885.0,,,,
126,118310545,118301256,500000,3,line,,,,61614.0,,,,
127,118310545,427608566,500000,3,line,,,,86723.0,,,,
128,97721460,120204568,500000,3,line,,,,18551.0,,,,
