l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
1,178012055,178012056,138000,3,line,,,,722.0,,,,,
2,95587598,95634462,138000,,line,,138kV Transmission Line,,21942.0,,,,,
3,95260178,142178596,138000,,line,,,,27813.0,,,,,
4,95260178,95264466,138000,,line,,138kV Transmission Line,,15588.0,,,,,
5,95356435,29018523,138000,,line,,138kV Transmission Line,,24551.0,,,,,
6,95356435,95276758,138000,,line,,138kV Transmission Line,,8139.0,,,,,
7,143514403,95197289,138000,6,line,60,,Orange & Rockland,6133.0,,,,,Yes
8,95782053,281165325,138000,,line,,,PSE&G,11670.0,,,,,
9,42688046,95895876,138000,3,line,,Brunswick - Edison 138kV transmission line,,7710.0,,,,,
10,94810815,94783939,138000,,line,,,PJM,6937.0,,,,,
11,94783939,95895397,138000,,line,,Fanwood - Roseland 138kV transmission line,,24629.0,,,,,
12,95264459,95264466,138000,,line,,138kV Transmission Line,,18526.0,,,,,
13,95745361,29018523,138000,,line,,138kv transmission line,,16078.0,,,,,
14,95895397,95895398,138000,,line,,-Fanwood - New Dover 138kV transmission line,,6827.0,,,,,
15,95201299,281165325,230000,,line,,Athenia - Belleville 230kV transmission line-Belleville - Penhorn 230kV transmission line,PJM,18720.0,,,,,
16,95201299,412191877,230000,,line,,,PJM,6210.0,,,,,
17,94761499,42092946,230000,6,line,,-Branchburg - Sunnymeade 230kV transmission line-Deans - Pierson Ave 230kV transmission line,,33418.0,,,,,Yes
18,42688046,95939315,230000,,line,,Deans - Pierson Ave 230kV transmission line,,13955.0,,,,,
19,95917629,95805751,230000,,line,,Freneau - NJT Aberdeen 230kV transmission line,,3427.0,,,,,
20,326910475,94808794,230000,6,line,60,-230kV transmission line,,16558.0,,,,,Yes
21,326910475,95917053,230000,6,line,,230kV transmission line,,22683.0,,,,,Yes
22,95305798,95635620,230000,,line,,230kV Transmission Line,PJM,5017.0,,,,,
23,95305798,95635618,230000,,line,,230kV Transmission Line,PJM,1839.0,,,,,
24,95305798,71071448,230000,,line,,230kV Transmission Line,,26420.0,,,,,
25,95795282,95789156,230000,,line,,Glen Gardner to Chester 230kV transmission line,,24717.0,,,,,
26,42677847,95919454,230000,,line,,Lakewood - Larrabee 230kV transmission line,,8446.0,,,,,
27,42677847,95131944,230000,6,line,,-230 kV Transmission Line,,76802.0,,,,,Yes
28,42677847,42678015,230000,,line,,Larrabee - Smithburg 230kV transmission line,,19461.0,,,,,
29,42677847,95805366,230000,,line,,230kV transmission line,,53387.0,,,,,
30,42677847,95831787,230000,,line,,230kV Transmission Line,,73388.0,,,,,
31,95789156,94808794,230000,,line,,-230kV transmission line,,35892.0,,,,,
32,412191877,94783939,230000,3,line,60,,PJM,12312.0,,,,,
33,95635620,95131944,230000,3,line,,230kV Transmission Line,PJM,23636.0,,,,,
34,102033582,102135174,230000,,line,,Bridgeport - Pedricktown 230kV transmission line,,4308.0,,,,,
35,95264459,40334135,230000,,line,,230kV Transmission Line,,29658.0,,,,,
36,95264459,95131944,230000,6,line,,-230kV Transmission Line,,11056.0,,,,,Yes
37,94808794,94783939,230000,6,line,60,,,4353.0,,,,,Yes
38,94808794,418988645,230000,6,line,60,-230kV transmission line,,65935.0,,,,,Yes
39,95831787,42092946,230000,3,line,60,-230kV Transmission Line,,31443.0,,,,,
40,95942920,102135174,230000,,line,,Pedricktown - Chambers 230kV transmission line,,15559.0,,,,,
41,95919432,95919436,230000,,line,,Manitou - Oyster Creek 230kV transmission line,,17863.0,,,,,
42,95919432,95919437,230000,,line,,Manitou - Leisure Village 230kV transmission line,,11586.0,,,,,
43,95919437,95919454,230000,,line,,Lakewood - Leisure Village 230kV transmission line,,3885.0,,,,,
44,42092946,94783939,230000,3,line,60,Branchburg-Roseland-Hudson,,48385.0,,,,,
45,42092946,94783955,230000,,line,,,,14877.0,,,,,
46,95656880,95645152,230000,6,line,,,,14051.0,,,,,
47,95805366,95917053,230000,6,line,,-230kV transmission line,,13939.0,,,,,Yes
48,180628927,94783939,230000,3,line,60,,,75859.0,,,,,
49,180628927,180628955,230000,6,line,60,,,27797.0,,,,,Yes
50,262147746,94783955,230000,,line,,,,4826.0,,,,,
51,262147746,95917053,230000,,line,,,,9907.0,,,,,
52,95894478,378250807,230000,,line,,,,8860.0,,,,,
53,71516164,95131356,500000,,line,,,,40977.0,,,,,
54,95131944,95131338,500000,,line,,,PJM,77078.0,,,,,
55,95131944,95131356,500000,,line,,,,68930.0,,,,,
56,41742985,42092946,500000,3,line,60,,,2274.0,,,,,
57,95421743,42092946,500000,3,line,60,Alburtis - Branchburg 500kV transmission line,,1953.0,,,,,
58,42092946,94761499,500000,3,line,60,Branchburg - Deans 500kV transmission line,PJM,32177.0,,,,,
59,94761499,42678015,500000,3,line,,Deans - Smithburg 500kV transmission line,,28884.0,,,,,
60,94761499,86473260,500000,3,line,,Salem to Deans 500 kV transmission line,,22345.0,,,,,
61,95131356,86473260,500000,,line,,,,587.0,,,,,
