l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,172557035,75716243,115000-345000,3-6,line,60,,,25217.0,,,,
2,259944200,157247030,115000,3,line,60,,,39085.0,,,,
3,259944200,157246132,115000,3-6,line,60,,,31628.0,,,,
4,259944200,259977649,115000,3-6,line,60,,,12660.0,,,,
5,148517262,156983970,115000-345000,3-6,line,60,,,10123.0,,,,
6,148517262,148517282,115000-345000,3-6,line,60,,,9814.0,,,,
7,148517262,156983969,115000,3,line,60,,,5544.0,,,,
8,166736657,164774434,115000,3,line,60,,,8799.0,,,,
9,166736658,157246132,115000-345000,3-6,line,60,,,33779.0,,,,
10,171460116,171591231,115000,3,line,60,,,3120.0,,,,
11,148517282,69707335,115000-345000,3-6,line,60,,,4015.0,,,,
12,117922217,164668210,115000-345000,3-6,line,60,,,37386.0,,,,
13,157246132,156987101,115000-345000,3-6,line,60,,,24756.0,,,,
14,157246132,157247030,115000,3-6,line,60,,,10579.0,,,,
15,172536505,172536508,115000,3,line,60,,,4689.0,,,,
16,157178814,156987101,115000,3,line,60,,,46790.0,,,,
17,171591231,171591232,115000-230000,3,line,60,,,10564.0,,,,
18,181212738,164413899,115000,3,line,,,,42519.0,,,,
19,156983970,156987101,115000-345000,3-6,line,60,,,18288.0,,,,
20,64361681,75716243,115000-230000,3-6,line,60,,,4475.0,,,,
21,156357082,156388528,138000-345000,3-6,line,60,,,11948.0,,,,
22,170512067,147918506,138000,3,line,60,,,52187.0,,,,
23,314093287,166766900,138000,3,line,60,,,9522.0,,,,
24,156391495,156388559,138000,3,line,60,,,6978.0,,,,
25,156391495,156391503,138000,3,line,60,,,8091.0,,,,
26,156391503,156388559,138000,3-6,line,60,,,11561.0,,,,
27,156391503,166766900,138000,3,line,60,,,12059.0,,,,
28,147911274,147902522,138000,3-6,line,60,,,13451.0,,,,
29,147911274,147446419,138000,3-6,line,60,,,10163.0,,,,
30,156963671,156963674,138000,3,line,60,,,6499.0,,,,
31,156388559,156453663,138000,3,line,60,,,22731.0,,,,
32,147446419,147446422,138000,3,line,60,,,12873.0,,,,
33,166766900,148517275,138000,3,line,60,,,11736.0,,,,
34,147446422,147918506,138000,,line,60,,,54675.0,,,,
35,148351319,148517275,138000,3,line,60,,,7865.0,,,,
36,49094403,60012483,161000,3-6,line,60,,,4745.0,,,,
37,49094403,48770536,161000,3,line,60,,,3619.0,,,,
38,49094403,58674520,161000,3,line,60,,,5418.0,,,,
39,49094403,49094406,161000,3,line,60,,,7288.0,,,,
40,250601348,250601338,161000,3,line,60,,,262.0,,,,
41,250601348,250785741,161000,3,line,60,,,4606.0,,,,
42,250601348,207225044,161000,3,line,60,,,37986.0,,,,
43,250601348,207227371,161000,3,line,60,,,82613.0,,,,
44,250601348,250601343,161000,3,line,60,,,35122.0,,,,
45,250582083,164672103,161000,3,line,60,,,13212.0,,,,
46,68611007,39016041,161000,3-6,line,60,,,7035.0,,,,
47,68611007,247779704,161000,3-6,line,60,,,7214.0,,,,
48,250785735,250785741,161000,3,line,60,,,18204.0,,,,
49,250785735,250785743,161000,3,line,60,,,7430.0,,,,
50,250785736,250785738,161000,3,line,60,,,5733.0,,,,
51,250785736,250785743,161000,3,line,60,,,13271.0,,,,
52,250785736,164729296,161000,3-6,line,60,,,11932.0,,,,
53,164729296,70008307,161000,3,line,60,,,21684.0,,,,
54,164729296,247768571,161000,3,line,60,,,6776.0,,,,
55,164729296,247779704,161000,3,line,60,,,7330.0,,,,
56,58674520,164672103,161000,3,line,60,,,23500.0,,,,
57,164672103,164672104,161000,3,line,60,,,567.0,,,,
58,164672103,250601336,161000-345000,3-6,line,60,,,19388.0,,,,
59,123494639,123572983,161000,3,line,60,Platte City - Stranger Creek 161kv,,41266.0,,,,
60,250601336,250601341,161000,3-6,line,60,,,23284.0,,,,
61,250601336,250601343,161000,3,line,60,,,23690.0,,,,
62,250601340,250601341,161000,3,line,60,,,6391.0,,,,
63,24592259,184358106,230000,3,line,60,,,19078.0,,,,
64,140592266,130510242,230000,3,line,60,,,16893.0,,,,
65,166736653,166736659,230000,3,line,60,,,4447.0,,,,
66,166736653,166736656,230000,3,line,60,,,7611.0,,,,
67,166736653,171460116,230000,3,line,60,,,22007.0,,,,
68,166736653,164774434,230000-345000,3-6,line,60,,,62030.0,,,,
69,126988433,172577315,230000,3,line,60,,,4421.0,,,,
70,75716243,420139938,230000,3,line,60,,,43474.0,,,,
71,164761243,172577316,230000,3,line,60,Tecumseh Hill - Swissvale 230kV,Westar Energy,24113.0,,,,
72,164761243,172577315,230000-115000,3-6,line,60,-Swissvale - Lawrence Hill 230kV,Westar Energy,37497.0,,,,
73,164761243,117922217,230000,3,line,60,Swissvale - Morris 230kV,Westar Energy,2057.0,,,,
74,130510242,184358106,230000,3,line,60,,,8491.0,,,,
75,172546852,164774434,230000,3-6,line,60,,,45454.0,,,,
76,172546852,117922217,230000,3-6,line,60,,,52511.0,,,,
77,117922217,172557035,230000,3,line,60,,,45963.0,,,,
78,163992427,163992428,230000,3,line,60,,,475.0,,,,
79,163992427,170512120,230000,3,line,60,,,78571.0,,,,
80,157247030,170512120,230000,3,line,60,,,26824.0,,,,
81,157247030,172536508,230000,3,line,60,,,34788.0,,,,
82,172536508,164774434,230000,3,line,60,,,47958.0,,,,
83,171591232,170512120,230000,3,line,60,,,63233.0,,,,
84,170512113,170512120,230000,3,line,60,,,162.0,,,,
85,49094403,123572983,345000,3-6,line,60,,,48399.0,,,,
86,164779015,155777346,345000,3,line,60,Neosho - Delaware 345kv,,77314.0,,,,
87,164779015,72498727,345000,3,line,60,La Cygne - Neosho 345kv,,55513.0,,,,
88,164779015,156357082,345000,3,line,60,Neosho - Rose Hill 345kv,,24979.0,,,,
89,163982859,163982860,345000,3,line,,,,1211.0,,,,
90,163982859,163973336,345000,3,line,,,,12186.0,,,,
91,163982860,118005665,345000,3,line,,,,63842.0,,,,
92,163982860,163992427,345000,3,line,,,,79028.0,,,,
93,164761243,164655294,345000,3,line,60,Lang - Swissvale 345kv,Westar Energy,61248.0,,,,
94,118005665,164413899,345000,3,line,,,,15573.0,,,,
95,164774434,157246132,345000-230000-115000,3-6,line,60,,,86592.0,,,,
96,164774434,420139938,345000-115000,3-6,line,60,,Westar Energy,156297.0,,,,
97,164668199,117922217,345000,3,line,60,Jeffrey - Morris 345kv,Westar Energy,77606.0,,,,
98,164668199,164763242,345000,3,line,60,Jeffrey - Hoyt 345kv,Westar Energy,39011.0,,,,
99,164630568,156357082,345000,3,line,60,Wolf Creek - Rose Hill 345kv,,78736.0,,,,
100,164630568,156388559,345000,3,line,60,Wolf Creek - Benton 345kv,,78664.0,,,,
101,164630568,164672103,345000-161000,3-6,line,60,-Wolf Creek - La Cygne 345kv,,139556.0,,,,
102,164630568,72498727,345000,3-6,line,60,-Wolf Creek - La Cygne 345kv,,83374.0,,,,
103,117922217,164655294,345000-115000,3-6,line,60,-Lang - Morris 345kv,Westar Energy,46339.0,,,,
104,155225651,69707335,345000,3,line,60,Wichita - Woodring 345kv,,16718.0,,,,
105,157246132,69707335,345000-115000,3-6,line,60,,,69451.0,,,,
106,164655294,69707335,345000,3,line,60,Wichita - Lang 345kv,,78551.0,,,,
107,164413900,164413899,345000,3,line,,,,42977.0,,,,
108,164657612,164729296,345000,3,line,60,La Cygne - Stilwell 345kv,,49621.0,,,,
109,156388559,156357082,345000-138000,3-6,line,60,-Benton - Rose Hill 345kv,,24940.0,,,,
110,156388559,69707335,345000,3,line,60,Wichita - Benton 345kv,,31812.0,,,,
111,164729296,166559474,345000,3,line,60,,,16449.0,,,,
112,164763242,123572983,345000,3,line,60,Hoyt - Stranger Creek 345kv,Westar Energy,58923.0,,,,
