l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,64882304,64790273,230000,3-6,line,,,,16562.0,,,,
2,64882304,64880459,230000,3-6,line,,,,7102.0,,,,
3,64790273,62004465,230000,3-6,line,,,,35634.0,,,,
4,64790273,58360589,230000,3-6,line,,,,7472.0,,,,
5,64790273,53812423,230000,3-6,line,,,,34195.0,,,,
6,64790273,53786568,230000,3-6,line,,,,19317.0,,,,
7,89581391,67883260,230000,3,line,,,,57040.0,,,,
8,62048773,280778819,230000,3,line,,,,697.0,,,,
9,62048773,54329703,230000,,cable,,,,3380.0,,,,
10,53776393,54146507,230000-115000,3-6,line,,,,13842.0,,,,
11,53776393,398807151,230000,3-6,line,,,,38686.0,,,,
12,69809995,68073269,230000,3,line,,,,37665.0,,,,
13,53780495,53342426,230000,3-6,line,,,,24251.0,,,,
14,53780495,53812423,230000,3-6,line,,,,16739.0,,,,
15,63404050,53533932,230000,3,line,,,,29695.0,,,,
16,63404050,63912129,230000,3-6,line,,,,40011.0,,,,
17,63404050,63912153,230000,3-6,line,,,,42174.0,,,,
18,63404050,63588136,230000,3-6,line,,,,20282.0,,,,
19,63404050,52960563,230000,3-6,line,,,,22508.0,,,,
20,63404050,62984503,230000,3-6,line,,,,26871.0,,,,
21,280778819,55673310,230000,3-6,line,60,,,17633.0,,,,
22,53333781,53333783,230000,3-6,line,,,,7073.0,,,,
23,62483222,62388702,230000,3,line,,,,20542.0,,,,
24,63043608,52960563,230000-138000,3-4-6,line,,,,11037.0,,,,
25,63043608,62388702,230000,3-6,line,,,,15867.0,,,,
26,63043608,63043579,230000,3-6,line,,,,13052.0,,,,
27,53338905,53342426,230000,3-6,line,,,,18397.0,,,,
28,64715802,54146513,230000,3-6,line,60,,,11753.0,,,,
29,64715802,71075151,230000,3-6,line,60,,,7697.0,,,,
30,53926430,53917884,230000,3,line,,,,7955.0,,,,
31,53926430,53725300,230000,3,line,,,,19972.0,,,,
32,53926430,53533932,230000,3-6,line,,,,30624.0,,,,
33,53926430,63604156,230000,3-6,line,,,,27193.0,,,,
34,53926430,55881279,230000,3-6,line,,,,27588.0,,,,
35,62142213,62117950,230000,3,line,,,,326.0,,,,
36,62142213,62142182,230000,3,line,,,,187.0,,,,
37,62142213,53786477,230000,3-6,line,,,,22660.0,,,,
38,62142213,62142193,230000,3,line,,,,681.0,,,,
39,58586656,64880459,230000,3-6,line,,,,10066.0,,,,
40,62142193,62142182,230000,3,line,,,,93.0,,,,
41,62142193,62144750,230000,3,line,,,,85.0,,,,
42,57570857,40256446,230000,3-6,line,,,,5071.0,,,,
43,64718920,62173560,230000,3-6,line,,,,8425.0,,,,
44,62152912,62152915,230000,,cable,,,,524.0,,,,
45,53544634,53812423,230000,3-6,line,,,,6155.0,,,,
46,53544634,40256446,230000,3-6,line,,,,7061.0,,,,
47,53544634,53786477,230000,3-6,line,,,,26743.0,,,,
48,53544634,40256737,230000,3-6,line,,,,26431.0,,,,
49,53544634,53544637,230000,3-6,line,,,,13085.0,,,,
50,53917884,62388702,230000,3,line,,,,16763.0,,,,
51,68798018,68073269,230000,3,line,,,,45359.0,,,,
52,53812423,53827917,230000,3-6,line,,-hi-tension line,,15723.0,,,,
53,53786568,62173560,230000,3,line,,,,193.0,,,,
54,53786568,53786477,230000,3-6,line,,-Bowie - Jericho Park - Waugh Chapel 230kV transmission line,,9750.0,,,,
55,54146507,54146513,230000,3,line,,,,31832.0,,,,
56,67967182,67967194,230000,3,line,,,,25760.0,,,,
57,53776208,398807151,230000,3,line,,,,436.0,,,,
58,54146513,55673310,230000,3-6,line,60,,,6422.0,,,,
59,62152915,62152911,230000,3,line,,,,3066.0,,,,
60,53342426,63912153,230000,3-6,line,,,,16111.0,,,,
61,69468764,68999642,230000,3,line,,,,41596.0,,,,
62,40256737,398807151,230000,3-6,line,,,,13477.0,,,,
63,54329703,62144750,230000,6,line,,,,3311.0,,,,
64,54329703,62142182,230000,6,line,,,,3296.0,,,,
65,53536104,63912153,230000,3,line,,,,202.0,,,,
66,53536104,63912121,230000,3,line,,,,124.0,,,,
67,53536105,63912153,230000,3,line,,,,246.0,,,,
68,66703341,62344051,230000,3-6,line,,,,37350.0,,,,
69,62004465,62344051,230000,3-6,line,,,,17986.0,,,,
70,62117950,62142182,230000,3,line,,,,109.0,,,,
71,45855878,64880459,500000,3,line,,Washington Loop,,52598.0,,,,
72,53776393,53780495,500000,3-6,line,,-Washington Loop,,29303.0,,,,
73,53776393,53533932,500000,3,line,,-Washington Loop,,27463.0,,,,
74,53776393,168817231,500000,3,line,,,,64605.0,,,,
75,53776393,95953892,500000,3,line,,,,26588.0,,,,
76,64880459,62004465,500000,3,line,,Washington Loop,,31457.0,,,,
77,53533932,96639070,500000,3,line,,,,4520.0,,,,
78,53786477,66794233,500000,3,line,,Washington Loop,,77149.0,,,,
79,53786477,53780495,500000,3,line,,Washington Loop,,43897.0,,,,
80,62004465,66794233,500000,3,line,,Washington Loop,,29608.0,,,,
81,96659602,96639070,500000,3,line,,,,73458.0,,,,
