l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
1,86098818,86068025,230000,3,line,60,,,1522.0,,,,
2,34110595,86911318,230000,3-6,line,60,,,140640.0,,,,
3,34110595,172955984,230000,3-6,line,60,,,70524.0,,,,
4,34110595,138362040,230000,3-6,line,60,,,6927.0,,,,
5,34110595,172986017,230000,3-6,line,60,,,80224.0,,,,
6,60326407,159935987,230000,3,line,60,Bison - Hettinger 230kV,,59743.0,,,,
7,172844534,172844535,230000,3,line,60,,,24712.0,,,,
8,86958986,138246302,230000,3-6,line,60,-Watertown to Granite Falls 230kV transmission line,,46281.0,,,,
9,86958986,86958450,230000,3,line,60,,,184.0,,,,
10,86958986,86958445,230000,3,line,60,,,439.0,,,,
11,86958986,138331823,230000,3-6,line,60,-Huron - Watertown 230kV transmission line,WAPA,7002.0,,,,
12,86958986,138298565,230000,3-6,line,60,-Huron - Watertown 230kV transmission line,WAPA,43275.0,,,,
13,171731053,171731055,230000,3-6,line,60,,,4183.0,,,,
14,171731053,172169561,230000-0,3-6,line,60,,,12779.0,,,,
15,171731053,121295145,230000-0,3-6,line,60,,,6480.0,,,,
16,101808021,171171146,230000,3,line,60,Osage - Yellow Creek 230kV,Black Hills Power,69488.0,,,,
17,101808021,171246134,230000-69000,3-6,line,60,,Black Hills Power,29710.0,,,,
18,128007705,127947260,230000,3,line,60,,,20958.0,,,,
19,173013019,86068025,230000,3,line,60,,,33890.0,,,,
20,173013019,138362040,230000,3,line,60,Virgil Fodness - Utica Junction 230kV,,735.0,,,,
21,138246302,138249765,230000,3,line,60,,,53308.0,,,,
22,138249763,138249765,230000,3,line,60,,,59033.0,,,,
23,138249763,128076413,230000,3,line,60,,,53833.0,,,,
24,86882469,86068025,230000,3-6,line,60,,,44959.0,,,,
25,86882469,138350710,230000,3-6,line,60,,,68830.0,,,,
26,86882469,86911318,230000,3-6,line,60,,,171001.0,,,,
27,86882469,86896203,230000,3-6,line,60,,,98939.0,,,,
28,121295145,172844533,230000-0,3-6,line,60,,,29725.0,,,,
29,40155445,172858069,230000,3,line,60,Oahe - Sully Buttes 230kV,,30196.0,,,,
30,40155445,172844533,230000,3-6,line,60,,,72926.0,,,,
31,40155445,172888028,230000,3,line,60,,,114865.0,,,,
32,40155445,86911318,230000,3-6,line,60,-Oahe - Fort Thompson 230 kV,,20871.0,,,,
33,40155445,40155447,230000,3,line,60,,,362.0,,,,
34,171246134,172169561,230000,3,line,60,,,71379.0,,,,
35,86068025,173111639,230000,3,line,60,,,32440.0,,,,
36,172879295,172844533,230000,3,line,60,,,56280.0,,,,
37,138298564,172858069,230000,3,line,60,Sully Buttes - Glenham 230kV,,22507.0,,,,
38,138298565,86911318,230000,3-6,line,60,-Fort Thompson - Huron 230kV transmission line,Western Area Power Administration,23645.0,,,,
39,138298565,173001723,230000,3,line,60,,,4089.0,,,,
40,172888028,159935987,230000,3,line,60,Bison - Maurine 230kV,,62036.0,,,,
41,138249765,389614977,230000,3,line,60,,,228.0,,,,
42,384038826,169997776,345000,3,line,60,,,933.0,,,,
43,87075435,86958445,345000,3,line,60,Groton - Watertown 345 kV transmission line,,70514.0,,,,
44,86958445,169997776,345000-115000,3-6,line,60,,,71438.0,,,,
45,169997774,169997776,345000,3,line,60,,,606.0,,,,
46,169997776,27051487,345000,3,line,60,,,144486.0,,,,
